,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,75,126.567,43.812,714,1,,
1,75,126.55465,43.8307,714,0,2657067.0,07-14 13:47:00
2,75,126.55395,43.83157,714,0,4419052.0,07-14 14:06:00
3,75,126.54677,43.8262,714,0,3156348.0,07-14 14:33:00
4,75,126.54671,43.82189,714,0,3126068.0,07-14 14:41:00
5,75,126.54476,43.82405,714,0,1154281.0,07-14 14:51:00
6,75,126.55674,43.83272,714,0,3146151.0,07-14 15:12:00
7,75,126.55551,43.83264,714,0,3187077.0,07-14 15:17:00
8,75,126.55312,43.82862,714,0,3353861.0,07-14 13:36:00
9,75,126.55566,43.82496,714,0,4367097.0,07-14 13:10:00
10,75,126.55394,43.82496,714,0,2349718.0,07-14 13:21:00
11,75,126.55315,43.82853,714,0,1976746.0,07-14 13:30:00
12,75,126.56306,43.82631,714,0,1888421.0,07-14 12:00:00
13,75,126.5533,43.82099,714,0,2017667.0,07-14 12:19:00
14,75,126.55262,43.82303,714,0,649192.0,07-14 12:41:00
15,75,126.55572,43.82374,714,0,3591717.0,07-14 13:00:00
16,75,126.56056,43.82772,714,0,2523914.0,07-14 11:40:00
17,75,126.56058,43.82771,714,0,2351739.0,07-14 11:50:00
18,75,126.5615,43.823,714,0,3502093.0,07-14 12:08:00
19,75,126.56779,43.82861,714,0,849405.0,07-14 10:58:00
20,75,126.56448,43.82994,714,0,1614805.0,07-14 11:32:00
21,75,126.56664,43.82171,714,0,2390971.0,07-14 10:31:00
22,75,126.56994,43.82636,714,0,2173966.0,07-14 18:44:00
23,75,126.57886,43.8223,714,0,3406297.0,07-14 18:36:00
24,75,126.57,43.8264,714,0,2407793.0,07-14 18:52:00
25,75,126.57154,43.82883,714,0,1468742.0,07-14 19:03:00
26,75,126.56663,43.82161,714,0,4460109.0,07-14 17:04:00
27,75,126.57251,43.82009,714,0,356602.0,07-14 17:36:00
28,75,126.57579,43.82509,714,0,1210273.0,07-14 17:59:00
29,75,126.57626,43.82462,714,0,1199639.0,07-14 18:05:00
30,75,126.57901,43.82534,714,0,2437178.0,07-14 18:26:00
31,75,126.57359,43.8227,714,0,3263249.0,07-14 17:50:00
32,75,126.57354,43.82272,714,0,3399432.0,07-14 17:45:00
33,75,126.56614,43.81208,714,0,4000191.0,07-14 16:12:00
34,75,126.56795,43.81382,714,0,1579714.0,07-14 16:29:00
35,75,126.56421,43.81333,714,0,4361193.0,07-14 16:21:00
36,75,126.56605,43.81793,714,0,117846.0,07-14 16:54:00
37,75,126.56526,43.82283,714,0,2881110.0,07-14 17:16:00
38,75,126.57044,43.82899,714,0,4069895.0,07-14 19:10:00
