,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0,3508.059275435506,3890.6479714348284,3029.138006938558,3619.9645680889585,1985.1385258233656,2529.0873493009694,2485.820976428431,2480.094662173917,2619.3996806027862,2266.7506235725696,2323.247847102872,2278.8071768882037,2238.9067075619378,2236.0312490664533,2300.9529217922204,2197.620981411847,2274.0769517677313,2068.924858674075,1965.7353787667582,492.5718927544374,254.08083297138418,467.3904804186369,363.21686809660633,286.3725425221285,472.44113571888096,335.0458433729149,514.6888528583381,737.5324435542466,754.9245244524536,918.0162553805887,1244.682861615698
1,3508.059275435506,0.0,400.60111314636055,547.4234979177395,450.94768378751877,1987.1002405522897,1235.677573366021,1314.826977543475,1300.1442505352827,1193.401472017196,2275.0922880155554,2528.3634809036735,2665.9806254526884,3132.4897236899183,3106.0252627590535,2538.9110695785826,2044.8818053388668,1994.346037131991,1934.4727811879063,1916.636769143894,3315.759279917798,3381.876767734309,3063.991298722863,3160.4147413269393,3221.8457190623667,3506.3948204453895,3411.5924157075137,3265.0773474092985,3779.8314067451083,3694.381171628175,3834.565790018428,4230.923972656226
2,3890.6479714348284,400.60111314636055,0.0,945.4599243883064,640.4290320705005,2382.8619557511634,1628.8201977270837,1707.0200005282795,1693.4958889802947,1581.3304062927864,2652.6425879183016,2900.7894545063677,3040.378457176913,3510.08795213719,3483.574014226712,2912.496659250106,2430.00468488058,2376.258336951354,2328.181077934989,2314.3859397422084,3680.5171432608263,3756.6338141219594,3441.5576020594904,3539.504814969862,3604.2754361499356,3870.672992272513,3782.3231875148717,3629.720000676202,4134.781858717642,4046.7342105986895,4180.954443929244,4630.996920302254
3,3029.138006938558,547.4234979177395,945.4599243883064,0.0,606.4457699592558,1439.8523242440137,690.8890346734257,770.8080691053101,754.9569656296921,656.1057002223496,1744.9955215986242,2003.6729017460293,2138.3072909245366,2599.9205018008765,2573.5609197550625,2012.7109667881377,1506.4792075106666,1459.9765440995013,1388.206057870919,1369.333161019459,2880.4104003905836,2922.844133397879,2600.293006468646,2692.2261571393815,2744.7924291771465,3070.630447225842,2961.8355191476935,2830.418575506012,3362.2829029078202,3282.9525686647585,3434.392435994761,3696.3485761037387
4,3619.9645680889585,450.94768378751877,640.4290320705005,606.4457699592558,0.0,1903.6630688304394,1160.7204581238295,1229.3345538636052,1222.9865722490215,1090.4078465290957,2097.55837191703,2331.3751458566057,2473.8815268908234,2947.3206494940455,2920.862327732299,2345.408685904201,1900.172929477723,1837.251386105772,1837.3807862851902,1852.7805767524349,3484.8335443115416,3521.9194437264937,3198.5366252730664,3288.6432814699538,3337.2987320174543,3674.813290732865,3563.3959007924823,3434.9881523233453,3968.2653813678717,3889.2619911261754,4040.8253352690454,4221.24076877538
5,1985.1385258233656,1987.1002405522897,2382.8619557511634,1439.8523242440137,1903.6630688304394,0.0,755.7849874970311,680.125774567293,691.1459471347739,815.1240733326355,510.70341635572333,754.3664239287931,845.0001446691846,1240.065202507397,1215.4219163225011,749.5822480155831,276.39313341232497,328.46496952249873,84.1724172498993,104.07425264265042,2055.7677810655864,1985.4289433723545,1686.895719189289,1741.9661234749547,1742.514977932305,2219.175169282091,2062.125304774939,2016.1292910819338,2553.995825918289,2507.6207655210846,2687.0811748495207,2335.7474043865946
6,2529.0873493009694,1235.677573366021,1628.8201977270837,690.8890346734257,1160.7204581238295,755.7849874970311,0.0,80.61694411479407,64.71541112237972,93.71082528891341,1068.1609138597455,1332.5224202591257,1462.100947323865,1916.397907873229,1890.1996195930267,1339.3327075860989,819.7389418963244,779.2500942985314,699.3643297325333,695.2013667791158,2472.368406924103,2466.571295412157,2144.4617208941104,2223.7803144240365,2255.771998384821,2655.959862565138,2523.060481682843,2425.401463051273,2973.6736594883428,2907.5015387955063,3074.97097461161,3060.5888738116546
7,2485.820976428431,1314.826977543475,1707.0200005282795,770.8080691053101,1229.3345538636052,680.125774567293,80.61694411479407,0.0,26.079528495677355,140.77550217999686,988.1700172787645,1252.944094725374,1382.011573923682,1835.8221480784068,1809.629807649563,1259.5352567801158,739.1261817607881,699.0522150664139,621.5219241440279,623.6138744248063,2443.308056452035,2430.2964325942544,2109.474261543801,2186.4896908914675,2215.106193531566,2625.3011169049087,2489.2520139080743,2396.963358618307,2945.8586966005305,2881.7315391858087,3050.9907642952876,2993.6372160111396
8,2480.094662173917,1300.1442505352827,1693.4958889802947,754.9569656296921,1222.9865722490215,691.1459471347739,64.71541112237972,26.079528495677355,0.0,140.49751597852742,1009.0595621394907,1274.3543786417351,1402.679612870711,1855.0469936398354,1828.8959483890353,1280.6671919866228,758.0902086224651,719.6499723791466,634.7044925055284,631.4342458032871,2432.6483065553216,2422.035289617107,2100.7334896712887,2178.5566296039747,2208.386359355432,2615.173190606663,2480.153612594784,2386.100908684539,2934.8469400789822,2870.0792321228664,3038.805531702099,2998.752381318705
9,2619.3996806027862,1193.401472017196,1581.3304062927864,656.1057002223496,1090.4078465290957,815.1240733326355,93.71082528891341,140.77550217999686,140.49751597852742,0.0,1089.3054260376298,1349.6375120033322,1482.9937575033414,1943.8218215328393,1917.458831780302,1358.0225101964822,851.7433601574305,803.8821380545862,752.7956749178817,762.5066723514232,2565.7972555919073,2558.880792444092,2237.0117927265296,2315.83739471644,2346.9187213478954,2749.225455358596,2615.857531616055,2518.8841072473333,3067.220779881248,3001.1612516144537,3168.6776172664636,3133.87228792138
