,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,0.0,2149.850526849489,1372.6988933139642,2141.6504880975685,2164.7994845543203,2303.0603101230386,2181.3080653597676,1873.565950385379,1957.349106519361,1879.3856733862476,1909.9507742791832,970.089532207117,1210.969829769013,1446.811951352981,1375.2711077166944,1854.8124666922595,937.564405514397,1499.7407392468058,1296.45676455519,836.7146073574795,2161.0690029535454,1641.415113082319,1572.2803615082235,1332.7927001209027,1291.5347985664928,1597.652140624869,1387.7004452895621,1153.582626063929,1651.3820244092183,1095.1804433954744,1294.5303445464533,812.3543597529269,296.00864335214743,290.3569751032254,412.18747458426725,483.36218968767616,125.3160538718326,121.87982207803782,964.3946958165172,2347.687405542492,1818.9696713961646,1703.9133376076422
1,2149.850526849489,0.0,2572.4573709376723,224.58231031741428,84.76901936950239,178.24623365286203,161.70070790300727,1864.1467704835682,1757.427198019354,2416.173695853803,2160.316190051949,1841.0371363841039,1631.30323554558,1828.5187661982845,1973.9397678369785,296.470398393249,1551.443715957312,1595.0893645284063,1811.6538732990064,1571.5972385568696,90.15219350007477,2661.2356993997364,2741.9093498483894,2545.8100715203004,2338.0517822356796,2770.06708341109,2603.9458749125333,2461.1964906021803,2573.9117557503873,2112.1423275903812,2081.949690392165,2020.731168350859,2043.0175044246334,2216.2093213774374,1815.0124860246563,1694.9473163612054,2027.0519185656917,2056.296332551932,1948.5042007194431,1602.6765104397618,1370.7275012649147,1524.2303232311344
2,1372.6988933139642,2572.4573709376723,0.0,2442.8027307823436,2629.1663140697992,2654.967257112015,2513.336032302489,1119.9779176630086,1280.764701282749,708.5070317294937,929.7544669033458,760.8237671431297,943.1918253645858,825.0539582589602,649.5858951503318,2344.1254681125006,1072.7498806552064,1064.546841399862,781.3917046902725,1104.002148537538,2533.823344577743,279.83024602432,209.74595910768522,40.34660067197142,237.34128242493094,238.6531854370725,31.63763275318484,219.13495917983167,332.8856036285162,471.24395840038846,508.6716648884987,681.3076405555846,1114.133990952735,1086.2751332632101,1211.2414406840069,1320.578689960415,1404.6309380377775,1301.6935567739736,661.2039822844526,1794.5560891098326,1450.1660669100122,1247.7282849636388
3,2141.6504880975685,224.58231031741428,2442.8027307823436,0.0,309.2043835547286,214.61598167179653,78.56820477457306,1673.0306810993122,1558.301667688061,2240.2246686724257,1974.1504262605413,1733.184901346381,1499.944278074492,1671.9881932505243,1825.8489794179093,372.3821383127966,1459.9801829399808,1432.3710675222464,1669.5467609774507,1494.3124676337998,137.19162479423701,2513.005005280599,2603.2484621565754,2418.4638559857804,2206.237659094324,2630.6967371469395,2474.4309450277824,2346.3448647366276,2421.0671737727916,1992.350317029475,1943.0804535843856,1928.1815082490048,2005.879727212382,2178.613465197149,1781.6620209330224,1670.6787446905803,2022.2519670677345,2040.2873326841493,1840.335192860148,1381.3152351624135,1176.537183585188,1341.4425673914077
4,2164.7994845543203,84.76901936950239,2629.1663140697992,309.2043835547286,0.0,225.18301666203752,243.68421962192488,1940.779873276423,1836.3822848785153,2487.8699530441963,2235.283203405061,1891.8423549102565,1690.2778391994611,1894.9006621294977,2037.4492620609335,313.7271417967134,1597.7879634287267,1663.7808920079353,1873.5783186174006,1613.1102661354732,173.42516311028794,2723.9482052833823,2801.414412861476,2601.785419819498,2395.7733343190102,2829.7793659457284,2660.5717487106363,2513.113169993881,2638.1965828823068,2166.2781090504377,2142.3480596527606,2065.957091447796,2068.830242778101,2241.719983853383,1840.216315992151,1717.3594298565463,2041.1022253588033,2074.394206204236,1999.1431240370307,1687.1325909847342,1448.7220372617396,1598.8788418874008
5,2303.0603101230386,178.24623365286203,2654.967257112015,214.61598167179653,225.18301666203752,0.0,141.66908585625796,1881.8460556125365,1763.2218940876223,2453.097867731512,2184.511336019315,1939.7428306068234,1711.8238019919986,1886.590329252248,2040.1021801079091,462.698314168464,1660.7768072942338,1646.9434749352624,1883.1725950244847,1689.7641521368114,141.99681702001723,2727.389534631203,2816.7889491573433,2630.2028450409157,2418.670661474275,2844.3267714763415,2686.583189456288,2555.319582842338,2635.6393714009005,2202.268989043208,2156.4379182280777,2130.1162885117037,2183.537956235333,2356.750393708045,1956.9266159131332,1840.7150581268709,2181.409264508947,2206.22932431493,2047.1097725805892,1557.3769740662756,1384.9348620494002,1553.4644349383257
6,2181.3080653597676,161.70070790300727,2513.336032302489,78.56820477457306,243.68421962192488,141.66908585625796,0.0,1751.472438120131,1636.8601707897044,2317.672820714638,2052.3742827568644,1798.7184011094737,1570.179775020945,1746.801065349718,1899.3961855316368,371.20718406632153,1521.3309485917223,1507.9558073953467,1741.958582392255,1552.2042185992982,71.85641945444779,2586.8488506073827,2675.498804654571,2488.541920450963,2277.0751530328575,2703.0807944284575,2544.9504782898784,2413.8567685306602,2495.6110035683855,2060.675716992403,2015.0864404077038,1990.3950958378523,2053.78747335933,2226.841881149186,1828.1916413171891,1714.4066654936016,2060.7377028383753,2082.1495760508024,1906.0453074599102,1455.4608857989874,1255.0365396875493,1419.306245310344
7,1873.565950385379,1864.1467704835682,1119.9779176630086,1673.0306810993122,1940.779873276423,1881.8460556125365,1751.472438120131,0.0,165.82007134198864,608.5213755753463,308.7120579011716,908.151200404136,680.1713919407164,432.74789331334694,558.9944466108956,1736.583908884245,996.4072622303214,423.7618323977555,581.1217497753139,1101.8565932268866,1796.9365344142861,1034.7603180795818,1182.4493738316444,1119.713880594843,926.3975160131473,1200.8923126398595,1146.140335437579,1169.410710223448,921.8312164172289,904.76791706987,702.3551389582292,1110.57304606015,1583.3585199195745,1679.9924900051003,1500.5481540309368,1517.1661859998958,1825.8773164209479,1756.6501166161702,940.4986915575385,676.778404206711,496.92847361873675,352.4786223890203
8,1957.349106519361,1757.427198019354,1280.764701282749,1558.301667688061,1836.3822848785153,1763.2218940876223,1636.8601707897044,165.82007134198864,0.0,766.9115576215247,459.5763292631854,1006.703895253694,747.5609006652999,547.9609015021264,695.6677369171061,1650.8396626850247,1049.6453105845303,463.8834127394944,687.2866217334825,1156.623884230047,1686.1498054789197,1200.56144190763,1347.6767924189437,1279.043620759694,1081.0897244322819,1366.3492332482822,1307.4919291663548,1320.6089335589727,1087.65127082729,1038.5815971201894,844.9281944113585,1222.309463016831,1672.740211422678,1780.6898556031852,1570.6943380639727,1573.8451550812795,1900.8780114223546,1838.1180800010904,1052.2110017647285,513.8389197397233,390.12802238014257,310.6353570553647
9,1879.3856733862476,2416.173695853803,708.5070317294937,2240.2246686724257,2487.8699530441963,2453.097867731512,2317.672820714638,608.5213755753463,766.9115576215247,0.0,310.886081678521,973.1307375034888,925.6771541532032,634.1128236777762,571.55540265151,2252.0622429050045,1213.0595197870873,832.3130999901659,729.5514659918256,1296.5335837383411,2356.5408449574124,510.0055944081343,677.9942939758338,728.1641896549611,627.9599242392807,686.6681222762027,723.0249479919347,857.8507217886983,402.5004794232807,784.2123324189796,594.8884258264484,1069.5629563063753,1586.99053486752,1623.736140075987,1591.5086174547337,1657.394203158601,1871.5596871042324,1780.3256618291182,935.9389859256146,1245.321471588012,1083.9990488197832,900.7242178355926
