,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,0.0,1049.1642090612418,1386.6835268257976,1247.2387307970032,861.520142030294,1009.6256320458115,1575.202722716867,613.4118541580799,1049.9910526438418,36.76968786755199,1113.3883518999814,1334.641613004352,1438.434474121982,1352.6543257995863,1442.5214688501965,924.4476621355973,1158.23949748473,1764.134338559629,1154.7742225708887,1016.4728193728989,1250.066041087842,1095.3421824423688,1027.701476255898,738.5436154499187,460.8202725419047,482.1142940170029,723.6073042793403,655.7375750517944,1008.6596152542935
1,1049.1642090612418,0.0,412.10772494067004,1210.1714198038092,200.38675218505503,522.7639044530903,1449.1272627031283,762.1335769466363,138.18241895958747,1047.5084658744713,466.5739452463776,549.9997950438554,483.22108495225046,531.6884487485427,1098.2256020137038,467.629431211929,1312.9572690802847,1041.7472918635447,1128.0930342386096,54.01516719036204,517.5105759944843,1284.7200809624578,216.9607606707597,345.32263491397225,650.1952993277912,644.1273496917883,356.82779876843273,393.65776350003074,44.49098405850766
2,1386.6835268257976,412.10772494067004,0.0,1591.9564781916024,541.9094125545683,529.6682876424632,1801.3343445139358,1172.8991051917264,345.5972514782998,1392.0656260873443,399.0497080297976,281.33215358101666,73.77583108330629,237.9780487609191,1426.271563260806,550.8221062967964,1712.257519500968,1221.1488473422053,1516.203503979988,413.1931056535771,323.47048996171196,1687.7551305801016,359.2647626862396,746.4525671850944,1038.4363877841017,924.9342164932226,663.6907609174897,758.4415631556384,432.8174958435578
3,1247.2387307970032,1210.1714198038092,1591.9564781916024,0.0,1209.643037574425,1635.1516822148535,328.1492335722323,684.7482560320917,1334.9057251654674,1213.6089533656955,1636.7256186468196,1759.102378606504,1665.6714365234143,1741.858635457416,373.88608545642575,1544.2197526345155,225.65536172799284,937.5191582119238,98.0412162677732,1236.566400931882,1718.1765472699922,265.0439797879995,1393.3835566068499,997.1545014395496,941.6646463571581,1319.1427864874313,1239.8488698217361,1103.225599583604,1211.379334135027
4,861.520142030294,200.38675218505503,541.9094125545683,1209.643037574425,0.0,431.51569508502126,1479.5756142803502,663.8427161080145,196.31432180711383,862.7238763582809,429.35827867655405,587.3105989660085,603.600180345325,584.4653414649878,1159.5336412181023,349.5808269983343,1279.1961418263288,1188.8203004409334,1119.5977400588124,157.8797940225984,527.5211503884584,1242.3737082910718,208.72221321978753,230.88009923944566,498.3548872940078,443.7428358828339,156.55416302017358,216.6650719688209,156.14972340945744
5,1009.6256320458115,522.7639044530903,529.6682876424632,1635.1516822148535,431.51569508502126,0.0,1910.588071589604,1038.9667968236497,391.2956320613988,1026.1369047046794,134.7720261230511,350.07792856948475,543.840571424145,381.76522957405126,1588.7991496976365,98.07573094959534,1689.0563280351994,1562.471578489121,1543.0452721064503,472.21347788145385,261.9362027472266,1647.203401409768,308.75548854612487,639.2414239692408,814.0309856232651,530.3865112686143,409.2788750105404,552.9606583579332,493.61738631433576
6,1575.202722716867,1449.1272627031283,1801.3343445139358,328.1492335722323,1479.5756142803502,1910.588071589604,0.0,1007.1500311184644,1581.7110537587694,1541.4372875688555,1897.7617176352408,1997.3344365305916,1873.822199687454,1975.0262899969716,393.1449784474831,1823.8558643898355,472.59155572360334,911.42858673706,423.07378395875935,1482.9098986689269,1965.9706925868998,533.7883360774373,1647.888636095931,1282.0419079474202,1260.1735007525263,1632.5255791160896,1528.885773356519,1398.2358388336438,1457.6983828624705
7,613.4118541580799,762.1335769466363,1172.8991051917264,684.7482560320917,663.8427161080145,1038.9667968236497,1007.1500311184644,0.0,843.2771921486212,585.9573917780724,1077.660447076711,1251.040996306161,1242.2812022459693,1247.8991076842733,830.9693235284021,941.5876623064092,671.5402000935225,1176.5565203775352,586.9130567166977,761.0904443455947,1188.334822178031,621.4908786620193,872.196390992166,434.832078489149,260.5592687130062,642.6771475313617,630.0276124167369,486.65613409662245,740.3548465810534
8,1049.9910526438418,138.18241895958747,345.5972514782998,1334.9057251654674,196.31432180711383,391.2956320613988,1581.7110537587694,843.2771921486212,0.0,1053.1720999834151,328.4334839402259,425.6962774206854,408.09224524328357,413.3676508096063,1234.8758567926054,347.12314585978703,1427.0602980613041,1171.302308434215,1250.224153810976,98.91039199301001,384.67660954207014,1395.4216828570688,82.56068114164505,409.6526845194248,693.6141943677793,606.6895694150802,327.8970901353178,412.9062130464478,124.18615401886296
9,36.76968786755199,1047.5084658744713,1392.0656260873443,1213.6089533656955,862.7238763582809,1026.1369047046794,1541.4372875688555,585.9573917780724,1053.1720999834151,0.0,1127.1504144728358,1347.2598012892179,1445.1468782286333,1364.1812720260857,1413.3914560450542,939.3492897398598,1122.5354865964634,1742.8172481006095,1121.5746981890013,1016.3687777822068,1263.3841523558983,1059.5240152958154,1033.681538720142,730.8875429562053,445.6039123555806,496.6095057262483,728.3900944980543,653.8706367989386,1007.6875755265478
