,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,161,06-12 10:19:00,126.544,43.85,612,1,
1,161,06-12 10:23:00,126.545,43.85,612,1,
2,161,06-12 15:13:00,126.552,43.847,612,1,
3,161,06-12 14:27:00,126.54144,43.84534,612,0,2996998.0
4,161,06-12 14:33:00,126.54077,43.84617,612,0,1581473.0
5,161,06-12 14:20:00,126.54176,43.84455,612,0,1023423.0
6,161,06-12 14:02:00,126.54375,43.84491,612,0,3435911.0
7,161,06-12 13:04:00,126.55051,43.84591,612,0,892920.0
8,161,06-12 13:51:00,126.54478,43.84685,612,0,87963.0
9,161,06-12 12:38:00,126.55328,43.84674,612,0,2504954.0
10,161,06-12 12:44:00,126.55279,43.8467,612,0,2334268.0
11,161,06-12 12:50:00,126.5527,43.84607,612,0,1465484.0
12,161,06-12 12:21:00,126.55831,43.84711,612,0,4211565.0
13,161,06-12 12:29:00,126.55568,43.84779,612,0,3464476.0
14,161,06-12 21:21:00,126.52017,43.8929,612,0,2266793.0
15,161,06-12 11:41:00,126.56469,43.84594,612,0,2233958.0
16,161,06-12 11:48:00,126.56213,43.84652,612,0,3072330.0
17,161,06-12 11:56:00,126.56538,43.84638,612,0,2704549.0
18,161,06-12 11:12:00,126.56321,43.84779,612,0,2406211.0
19,161,06-12 11:26:00,126.5661,43.84839,612,0,589832.0
20,161,06-12 15:15:00,126.55221,43.8471,612,0,785744.0
