,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,501.9004855622651,1598.384336325783,1348.260554293423,498.39177050444715,70.2016105077204,262.4708488629143,380.6532326413284,947.5655640282546,1253.2327520120698,1566.6131907908673,683.9518310823506,898.5200889695454,920.136480009099,647.9644811045333,1897.492829469766,1978.9558935412906
1,501.9004855622651,0.0,2068.4973684819133,1794.9122717018695,199.4037359019618,543.7320787265435,764.2838989806606,851.1783277374763,1402.6817257668977,1670.111571842933,1891.462977997103,1115.9372943203382,1340.508948157727,1236.1281181769305,1044.8846208168904,2380.5255312926015,2461.489730139975
2,1598.384336325783,2068.4973684819133,0.0,326.66684644659415,1975.1141437430963,1587.7360299138884,1365.6459811356954,1221.995515798158,669.2441986750933,529.8643572897392,896.7068808218763,962.9134561518457,741.082323885569,1053.7767666516845,1057.4266318640832,346.35749453401746,418.2500584833509
3,1348.260554293423,1794.9122717018695,326.66684644659415,0.0,1686.3341652798963,1347.9290990267043,1138.591708848596,967.6480605744008,401.1258354057257,207.19750457946918,658.6755137508443,678.9749813066551,454.6350717453274,727.7149544657556,759.644371357504,672.8197346636488,742.827055832345
4,498.39177050444715,199.4037359019618,1975.1141437430963,1686.3341652798963,0.0,558.2261742467421,749.1712252030837,785.2561565704648,1305.8775083089824,1546.1230759227976,1729.5956284513643,1012.5884228187588,1236.4509620214953,1081.8603407718065,927.122661364863,2298.4534291929785,2378.385755173502
5,70.2016105077204,543.7320787265435,1587.7360299138884,1347.9290990267043,558.2261742467421,0.0,229.24416594514676,384.0826576164243,946.8532123668359,1262.9380262134362,1595.2716814306586,695.5490557263627,903.3341264809757,956.0121442999921,671.1237176880206,1879.689983052466,1961.2890557284838
6,262.4708488629143,764.2838989806606,1365.6459811356954,1138.591708848596,749.1712252030837,229.24416594514676,0.0,213.94774056615674,739.8947862821786,1071.2453766301635,1445.5008112495939,518.9419518784556,706.5924985224606,839.4575966013074,526.7635433382216,1652.4490298272347,1734.077378637881
7,380.6532326413284,851.1783277374763,1221.995515798158,967.6480605744008,785.2561565704648,384.0826576164243,213.94774056615674,0.0,566.9175488495123,879.0389238057066,1233.6074536361352,313.8989011870236,519.6157500189029,627.1180938602544,312.81808387701096,1529.4549115433363,1610.500861011748
8,947.5655640282546,1402.6817257668977,669.2441986750933,401.1258354057257,1305.8775083089824,946.8532123668359,739.8947862821786,566.9175488495123,0.0,350.84710908958937,821.8169782299647,294.3102095209998,86.2441786522433,508.8545426176371,396.3495148133209,997.3555101386938,1076.007526676479
9,1253.2327520120698,1670.111571842933,529.8643572897392,207.19750457946918,1546.1230759227976,1262.9380262134362,1071.2453766301635,879.0389238057066,350.84710908958937,0.0,511.0932616865251,569.296384435415,365.04926779188,535.4359767180318,625.3065475883175,873.9673161822327,940.9116313200706
10,1566.6131907908673,1891.462977997103,896.7068808218763,658.6755137508443,1729.5956284513643,1595.2716814306586,1445.5008112495939,1233.6074536361352,821.8169782299647,511.0932616865251,0.0,930.2177206408614,798.3291941193756,658.3588806594296,925.8773550888403,1187.9944942015682,1231.746499551049
11,683.9518310823506,1115.9372943203382,962.9134561518457,678.9749813066551,1012.5884228187588,695.5490557263627,518.9419518784556,313.8989011870236,294.3102095209998,569.296384435415,930.2177206408614,0.0,224.86629994514198,386.6786399869139,118.59231274627417,1291.300585910892,1370.171443501693
12,898.5200889695454,1340.508948157727,741.082323885569,454.6350717453274,1236.4509620214953,903.3341264809757,706.5924985224606,519.6157500189029,86.2441786522433,365.04926779188,798.3291941193756,224.86629994514198,0.0,427.70183148432005,317.2736719493313,1074.397997169345,1152.190160714334
13,920.136480009099,1236.1281181769305,1053.7767666516845,727.7149544657556,1081.8603407718065,956.0121442999921,839.4575966013074,627.1180938602544,508.8545426176371,535.4359767180318,658.3588806594296,386.6786399869139,427.70183148432005,0.0,320.0160657808885,1400.1340627044715,1470.5175735847004
14,647.9644811045333,1044.8846208168904,1057.4266318640832,759.644371357504,927.122661364863,671.1237176880206,526.7635433382216,312.81808387701096,396.3495148133209,625.3065475883175,925.8773550888403,118.59231274627417,317.2736719493313,320.0160657808885,0.0,1391.6473877205365,1469.455536725628
15,1897.492829469766,2380.5255312926015,346.35749453401746,672.8197346636488,2298.4534291929785,1879.689983052466,1652.4490298272347,1529.4549115433363,997.3555101386938,873.9673161822327,1187.9944942015682,1291.300585910892,1074.397997169345,1400.1340627044715,1391.6473877205365,0.0,81.63512816358822
16,1978.9558935412906,2461.489730139975,418.2500584833509,742.827055832345,2378.385755173502,1961.2890557284838,1734.077378637881,1610.500861011748,1076.007526676479,940.9116313200706,1231.746499551049,1370.171443501693,1152.190160714334,1470.5175735847004,1469.455536725628,81.63512816358822,0.0
