,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,588,05-17 10:57:00,126.544,43.85,517,1,
1,588,05-17 11:13:00,126.545,43.85,517,1,
2,588,05-17 14:15:00,126.497,43.812,517,1,
3,588,05-17 16:07:00,126.5117,43.82344,517,0,3217030.0
4,588,05-17 15:47:00,126.50996,43.82218,517,0,1701136.0
5,588,05-17 15:29:00,126.50623,43.82104,517,0,281680.0
6,588,05-17 15:05:00,126.50148,43.81879,517,0,808683.0
7,588,05-17 15:11:00,126.50199,43.81972,517,0,791119.0
8,588,05-17 13:32:00,126.49931,43.81783,517,0,1188351.0
9,588,05-17 20:20:00,126.54194,43.8499,517,0,1256156.0
10,588,05-17 12:02:00,126.51048,43.82343,517,0,4495112.0
11,588,05-17 14:25:00,126.50432,43.81433,517,0,3945909.0
12,588,05-17 14:41:00,126.50606,43.81652,517,0,3521415.0
13,588,05-17 12:16:00,126.49091,43.81599,517,0,623196.0
14,588,05-17 12:44:00,126.49398,43.81297,517,0,3210477.0
15,588,05-17 16:46:00,126.50639,43.83078,517,0,3472588.0
16,588,05-17 14:15:00,126.49718,43.81184,517,0,2257917.0
