,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,3291.7612714718234,3848.2941444157773,4663.6101901049,2217.9856010567773,4919.733320576235,4858.950849534523,4147.899222677702,4079.8072471612654,4483.793560761793,2937.5558107893753,2804.9090735826317,3302.8283010496098
1,3291.7612714718234,0.0,1505.821047185076,2219.3569278565296,1090.4745263295495,2390.425082089563,2376.598257219548,1672.443723546297,1586.5496518749496,1907.3836102929959,451.29209868177134,601.3403011466753,814.0935266356639
2,3848.2941444157773,1505.821047185076,0.0,846.0243133894697,1885.037945820796,1087.4706251744483,1038.0964418899034,300.12086312868286,241.91020251113383,635.9332733434079,1370.3922134742118,1387.9044758442528,759.0581068084676
3,4663.6101901049,2219.3569278565296,846.0243133894697,0.0,2728.8343415052027,261.073211163212,195.4738209665124,574.8026011595275,660.8918307730489,324.10808320605724,2174.0822951969726,2211.3893041393003,1573.256661623689
4,2217.9856010567773,1090.4745263295495,1885.037945820796,2728.8343415052027,0.0,2959.9478797940055,2917.813406695866,2159.635111392845,2077.4943620045938,2478.220969261973,721.3054030790076,597.9618073892402,1185.8072454455958
5,4919.733320576235,2390.425082089563,1087.4706251744483,261.073211163212,2959.9478797940055,0.0,84.74750932971193,800.692181702695,882.5177851061461,491.66751530783995,2380.4586377019564,2427.5511183678523,1790.277511554596
6,4858.950849534523,2376.598257219548,1038.0964418899034,195.4738209665124,2917.813406695866,84.74750932971193,0.0,759.1470510399864,843.4129829697076,469.51331698393574,2351.0747182872733,2393.368200129288,1755.2238453022737
7,4147.899222677702,1672.443723546297,300.12086312868286,574.8026011595275,2159.635111392845,800.692181702695,759.1470510399864,0.0,87.36064841900922,335.93772935779066,1600.946174104426,1636.5884925441653,998.4623233346657
8,4079.8072471612654,1586.5496518749496,241.91020251113383,660.8918307730489,2077.4943620045938,882.5177851061461,843.4129829697076,87.36064841900922,0.0,407.26177882946536,1513.9977575297873,1550.8219545656032,912.5887021603482
9,4483.793560761793,1907.3836102929959,635.9332733434079,324.10808320605724,2478.220969261973,491.66751530783995,469.51331698393574,335.93772935779066,407.26177882946536,0.0,1888.9422988934243,1937.9779548467939,1301.9484752549645
10,2937.5558107893753,451.29209868177134,1370.3922134742118,2174.0822951969726,721.3054030790076,2380.4586377019564,2351.0747182872733,1600.946174104426,1513.9977575297873,1888.9422988934243,0.0,152.5754513108184,611.3450467097676
11,2804.9090735826317,601.3403011466753,1387.9044758442528,2211.3893041393003,597.9618073892402,2427.5511183678523,2393.368200129288,1636.5884925441653,1550.8219545656032,1937.9779548467939,152.5754513108184,0.0,638.2449259095708
12,3302.8283010496098,814.0935266356639,759.0581068084676,1573.256661623689,1185.8072454455958,1790.277511554596,1755.2238453022737,998.4623233346657,912.5887021603482,1301.9484752549645,611.3450467097676,638.2449259095708,0.0
