,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.0,2456.6905365098496,2420.654695810977,2424.5782066489296,2473.6244155909035,2471.2191772844917,2365.4983050773158,2323.1123075839464,2204.8629167861413,2091.1590252503274,1579.471678414234,1353.8501338747537,1942.5479941298008,1957.6158359553822,1710.1564790451357,1813.5106576903447,1459.142715442131,1599.5130840087606,1596.1283919720545,1858.4980576687842,1932.8689591593318,1345.4098636058302,1568.4784995806697,1951.5393634890324,1990.857862561913,2029.2510808885881,2111.7572800931353,1604.2450678051873,1636.3340311254317,1484.8828258539063,1265.420510682366,992.2227218658378,1301.4305855721439,776.6596194652236,974.1764960436255,1145.9710140351394,1001.4577392394797,1226.4528482175194,1107.127701505931,806.1967068602042,331.6796333650809,324.20378309874354,497.59327065625035
1,2456.6905365098496,0.0,460.4800258371933,391.1406040756861,376.6947061584775,320.83488874683076,652.9752138242744,202.26195915917148,439.5607511498471,564.4621791374923,978.5488744064595,1155.0913365660417,523.2874110291172,551.5294137640383,768.0271668868285,750.1551224856111,1133.724073089853,857.4697430743313,862.2285452363822,1691.904941260963,1363.0221995966892,1474.3327611834086,1333.5526007703004,1037.6368709064948,1248.181926115419,1348.33826863633,1039.9292072641342,2295.0255712609346,2165.8200630377214,2160.1490835712,2204.0724699993416,2284.7092170180726,1779.627437133798,1977.318459614442,1776.3997670557958,2003.0423441202352,1998.0149237520345,1414.445372645534,1667.6336288189286,1708.7855688430661,2147.573170187978,2159.3777155083703,2034.7295031541944
2,2420.654695810977,460.4800258371933,0.0,69.47914615752417,832.8749424472886,777.8276629176916,1086.7653750001652,311.75001242863834,229.3086961228037,329.51351877578094,1157.0012294583573,1264.4069808708566,570.8243360946578,495.79267865299147,739.3006199938634,607.248071947431,978.6213823647495,891.9532228364961,883.3805630852954,2014.9064804465868,1704.672002473764,1675.4562638998384,1586.1982922490854,1378.2949654951296,1601.9470536388428,1708.9208379944087,1419.1715545095835,2552.848751143234,2435.1163796399273,2404.1346215289855,2408.0203122121106,2436.930977967358,1991.3103829827232,2077.0911341120377,1906.1206726510795,2186.5920054952567,2151.224274105572,1562.4250624862457,1821.797776774278,1758.4950246268531,2093.7055076266624,2155.122132944117,2061.6966056293113
3,2424.5782066489296,391.1406040756861,69.47914615752417,0.0,764.2479466159168,709.0661361359493,1021.056682497612,249.99960449522345,220.01215584145535,340.2640807285193,1123.3610353402535,1241.4264953647082,543.0482753741137,480.91721237246463,729.2394467627547,613.0125431571798,993.8896501144662,875.3360905069503,868.6282458483585,1965.459449094153,1652.0231538402354,1641.9494327026525,1545.1815078084678,1324.8002356238342,1547.4358747633607,1653.7468955743664,1360.8908545720612,2513.5409156276733,2393.976608872447,2366.567719004855,2376.229582325945,2412.7290361387786,1957.4115392855806,2059.666553320585,1883.7354623374877,2157.253319458928,2126.1901389929276,1535.907306796913,1795.5600804199405,1747.3119067163,2099.499991236085,2153.512683465395,2055.0754519564653
4,2473.6244155909035,376.6947061584775,832.8749424472886,764.2479466159168,0.0,56.00724702291228,301.06661404538113,539.1458552517305,764.6804746373318,865.103523181924,904.1316866408043,1121.6907191395233,684.5893436334803,769.105713986616,909.4517198333763,968.1690878050181,1308.2693977705428,932.937864190868,947.3019172657126,1419.5965068069597,1083.9387111853762,1328.2326773078262,1146.903249918928,779.4018495625769,961.6121109285815,1050.3879689805242,735.9607813656431,2067.0568784694924,1930.4973129211544,1947.3668474452306,2025.4496971982926,2148.8894667227987,1608.0826470612824,1896.7480867727334,1678.5052622216317,1848.4292502412127,1870.3114496745093,1321.8061018267567,1553.4813939006517,1683.1949589191,2188.0597558281934,2159.2402464189818,2013.3479314231656
5,2471.2191772844917,320.83488874683076,777.8276629176916,709.0661361359493,56.00724702291228,0.0,351.71726608876014,486.60360795753047,714.7771710865034,818.441761693108,909.4513146276614,1122.4705105011042,652.4821549099026,731.3389412867311,882.9913086834898,932.1953713634331,1280.0145405589378,915.8831745291766,929.0275832235565,1459.8055103555787,1124.4568232288846,1347.821832628879,1172.2354972944138,814.869333947742,1003.0072767995529,1094.0100349182853,779.5168744274289,2101.2606216372255,1965.666341935174,1979.0478431902084,2051.9523697155537,2169.0056700319456,1632.6239898985802,1907.9204422506418,1691.7650358772034,1870.8864203012602,1888.6528007278134,1332.931755360472,1568.8733425048688,1685.4416423191842,2181.684183239433,2158.8461776193635,2015.8318052613633
6,2365.4983050773158,652.9752138242744,1086.7653750001652,1021.056682497612,301.06661404538113,351.71726608876014,0.0,777.276690558735,974.365541297328,1048.6187806667788,791.582169343112,1021.8247459295225,791.9252383008089,902.1008532915848,969.4425181148564,1080.285756350125,1362.336461332858,939.2048524976796,959.434318422933,1135.9754042839554,801.3469090847068,1127.7791034901427,923.9993614391151,521.7321036943782,677.3267790263257,759.0123789224832,447.47635501868376,1800.0493453594406,1660.7228407454647,1689.71563067268,1787.2058333082468,1936.4329938215585,1381.2789731327352,1727.1758542118084,1501.8099159013932,1628.20340167946,1667.911697291369,1162.2718070341011,1368.604779328368,1560.6355270930176,2103.2500616716316,2043.7306283653718,1884.903649968964
7,2323.1123075839464,202.26195915917148,311.75001242863834,249.99960449522345,539.1458552517305,486.60360795753047,777.276690558735,0.0,238.14540282390658,362.48968018474204,920.5013415795619,1066.9885191321089,382.69744486000036,377.08988798604486,614.8926991333218,565.565672258072,955.3572784925706,730.584853705622,730.3780885428023,1724.6880061755319,1407.2128899400009,1434.7265021534242,1320.963943997595,1079.3507110499859,1300.6141715053423,1406.2129889742898,1111.3220944907341,2290.3508349334347,2167.2521829796983,2147.3488954962295,2170.2675839845697,2225.9753356043902,1747.741227571186,1893.4582107164513,1704.4699128981472,1958.0659326142534,1938.3579059380593,1347.7956602529507,1606.2615047906027,1602.2824202048191,2006.6670482811219,2035.5257758664416,1921.7144462555002
8,2204.8629167861413,439.5607511498471,229.3086961228037,220.01215584145535,764.6804746373318,714.7771710865034,974.365541297328,238.14540282390658,0.0,136.41336940845585,936.221477740554,1035.9206534008974,347.740150581243,266.4845991993169,511.47295894702984,395.39698863171236,781.5746504961799,662.6520424589254,654.2501449143981,1819.1750099648184,1519.037293449457,1453.4310330305368,1374.226975465405,1197.3423279001274,1422.9453137750522,1531.6663250697518,1256.2690078275293,2336.7811126933934,2221.8643835488865,2185.893765619459,2183.839803659793,2208.487193144717,1769.3212474499328,1847.8186860509124,1677.263203826319,1960.713578522527,1923.1272078216525,1335.2366642663055,1594.3267949615665,1530.6462512001171,1880.2489147502806,1933.5987258023004,1836.291278151017
9,2091.1590252503274,564.4621791374923,329.51351877578094,340.2640807285193,865.103523181924,818.441761693108,1048.6187806667788,362.48968018474204,136.41336940845585,0.0,900.5555756299516,971.9870442178618,328.46202450079363,214.4504090477956,427.01117237619593,277.9722876378222,653.6260837253369,590.1831582475099,577.5242313636691,1816.033965063739,1529.2123987874702,1410.0085583561756,1351.2373240186948,1215.5584438283056,1440.7506676187577,1550.2854533636926,1290.6407579778233,2302.4222424312097,2192.6998839323264,2147.8342781261367,2132.129059678477,2140.4369025427536,1724.501990119112,1767.5393565876213,1607.3220430244614,1904.3900773058865,1857.6860963577797,1276.3151688390046,1532.9774584733113,1439.9009319710387,1764.2366926306468,1827.222236198619,1737.4427206657867
