,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,2208,126.566,43.871,605,1,,
1,2208,126.55253,43.86986,605,0,3167783.0,06-05 19:35:00
2,2208,126.54703,43.87502,605,0,1351805.0,06-05 17:39:00
3,2208,126.53793,43.87599,605,0,2344951.0,06-05 19:15:00
4,2208,126.54354,43.87426,605,0,264693.0,06-05 16:26:00
5,2208,126.54213,43.87544,605,0,2421011.0,06-05 16:19:00
6,2208,126.53753,43.8746,605,0,974283.0,06-05 19:27:00
7,2208,126.54287,43.86451,605,0,1760019.0,06-05 15:29:00
8,2208,126.53742,43.87469,605,0,2683441.0,06-05 18:41:00
9,2208,126.54523,43.87431,605,0,1824502.0,06-05 16:34:00
10,2208,126.54781,43.8736,605,0,4127262.0,06-05 17:27:00
11,2208,126.54312,43.86325,605,0,4389612.0,06-05 15:56:00
