,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0.0,4505.249654783367,4876.850840866202,5125.931099835087,5080.35960838123,5194.968438120968,3604.0903179428697,4149.362712466083,4279.648745583576,5367.519215077573,5001.509094358082,6315.191075599041,3264.5655812836108,3553.1945358416497,3037.829934268201,4113.749435219308,4212.753019344483,4284.469273802608,3031.6184808945236,2809.137228435581,2408.5159060968126,2981.373736702942,3239.262899699831,3450.047712683938,3667.9768473919985,3283.918311257306,3579.4131314736064
1,4505.249654783367,0.0,404.0642617270142,635.3219172541029,575.2292571516682,689.9911651902179,1263.4241104370828,859.6626495286886,354.779253378001,930.323741874263,579.875410706833,1902.420557217271,1246.284123646636,995.9836113120915,1517.4921711133989,516.3810731748836,558.7266999532554,250.24310211533353,1514.6323947286057,1717.9414660076986,2149.2498987597855,1559.1061696318359,1325.1255305779346,1057.376431218659,926.144777622052,1224.582242078873,987.435851244576
2,4876.850840866202,404.0642617270142,0.0,250.66921255979656,256.6165065886103,351.80697804274774,1492.8176245052907,983.8705445086898,611.2418330887432,526.2599058875367,495.11278798250584,1498.9516297466298,1632.7704394380544,1396.5017028728644,1914.507610127606,913.3013415693487,928.1683809562616,654.0645529110006,1860.0236640614057,2107.814732735141,2541.863615694553,1953.3112540938355,1724.8245756220708,1442.0820686890947,1330.1183455660776,1609.199619170209,1389.8878663778737
3,5125.931099835087,635.3219172541029,250.66921255979656,0.0,139.1770158145575,142.7436029442377,1730.5563826075106,1204.463768263191,861.2622534771855,329.86512894839285,479.17661684906363,1276.798186877106,1876.939161018582,1631.0807014697673,2152.7315727832474,1123.9422783990717,1114.354406069826,880.0885500212626,2110.6640465937617,2350.7587950208135,2783.413600901873,2193.694294471458,1960.3320511157024,1686.7267178297743,1556.2908575548238,1854.0436557791793,1621.3574058250176
4,5080.35960838123,575.2292571516682,256.6165065886103,139.1770158145575,0.0,114.88813385573982,1744.7474152106915,1240.4861437792822,848.0415670046399,459.03236750737466,340.14376447169184,1376.5564180757435,1820.8271408564697,1560.544364488134,2085.2933515419954,1034.5575357312969,1009.8787774918703,807.5141287627326,2080.4948889390666,2290.8371333173636,2720.0802881372847,2129.5480631260752,1889.650513761456,1632.3840795351518,1476.664166562088,1799.4893203648767,1547.0799797896602
5,5194.968438120968,689.9911651902179,351.80697804274774,142.7436029442377,114.88813385573982,0.0,1844.6168555245254,1329.889495557443,955.7779227111585,393.7357122281987,393.38611795834134,1273.7578855932377,1935.708809146062,1674.8734527568508,2199.781978113968,1146.0786327650246,1116.0414020424587,922.0361426599433,2193.096767846979,2405.6864220483994,2834.7793207879663,2244.2464178184273,2003.8833421832942,1747.2270574934587,1589.834131553532,1914.347026586018,1661.0068921309985
6,3604.0903179428697,1263.4241104370828,1492.8176245052907,1730.5563826075106,1744.7474152106915,1844.6168555245254,0.0,565.7056150494625,916.4200025397186,1881.2990140614513,1841.4468265121534,2761.6448955706505,923.3119817597698,1047.1836702901987,1210.4610228260326,1253.1839148127567,1415.7407347631054,1183.3564526491427,706.72514555994,1232.1596337326694,1601.5261786923759,1188.7659414127686,1156.9123152621721,849.2269392112909,1151.7725035611495,894.5108628463305,1094.0601264657437
7,4149.362712466083,859.6626495286886,983.8705445086898,1204.463768263191,1240.4861437792822,1329.889495557443,565.7056150494625,0.0,517.301566064801,1324.4180425803645,1400.0074731001037,2196.3826652387907,1178.7536429722231,1142.0328378985055,1502.6739572182778,1069.6012023300793,1212.2204740729808,886.0061975316738,1159.0476873995842,1602.4213616328427,2018.6751194341518,1506.1375610276941,1379.5803508930765,1025.1136603067444,1185.7254165887443,1147.35598043234,1172.7910868877984
8,4279.648745583576,354.779253378001,611.2418330887432,861.2622534771855,848.0415670046399,955.7779227111585,916.4200025397186,517.301566064801,0.0,1088.6645735574982,926.3634210097617,2050.4862381532234,1073.0841146221992,898.0506908763199,1379.6715861008493,612.3611401390835,731.1944684105654,381.784403144014,1253.4681933044633,1547.4888534409072,1984.0210774283885,1407.4746560188014,1207.6544459660843,884.1074163542585,879.8270601171394,1046.0769179776505,908.1449900004488
9,5367.519215077573,930.323741874263,526.2599058875367,329.86512894839285,459.03236750737466,393.7357122281987,1881.2990140614513,1324.4180425803645,1088.6645735574982,0.0,785.5211527500974,974.3043175909489,2145.6705902619424,1920.2888184931635,2434.93338957059,1436.3331004376046,1437.7483999820402,1180.2689660317471,2337.8574021619916,2621.848274634465,3057.5023417319135,2471.3513876426496,2247.639900085481,1954.6790164657714,1856.30575409356,2120.7949936475993,1915.010110927244
10,5001.509094358082,579.875410706833,495.11278798250584,479.17661684906363,340.14376447169184,393.38611795834134,1841.4468265121534,1400.0074731001037,926.3634210097617,785.5211527500974,0.0,1633.980863804562,1741.879208244228,1448.919060913172,1970.2806445252822,890.3737057480629,816.670646242722,736.5586283782599,2063.486080234369,2192.9603317248448,2607.9092648090545,2022.7745833879878,1769.3348121379563,1563.188109836847,1341.5616363087136,1725.2304701036905,1425.2258509651497
11,6315.191075599041,1902.420557217271,1498.9516297466298,1276.798186877106,1376.5564180757435,1273.7578855932377,2761.6448955706505,2196.3826652387907,2050.4862381532234,974.3043175909489,1633.980863804562,0.0,3116.671835073169,2894.5251053880006,3408.8148007867144,2400.6640578222214,2386.1654542844844,2151.46279004757,3284.242092494054,3592.8715162703293,4029.0696396306007,3444.39957915169,3221.9410454423532,2925.8359403544405,2828.403540922055,3091.1807848133535,2888.7676678732764
12,3264.5655812836108,1246.284123646636,1632.7704394380544,1876.939161018582,1820.8271408564697,1935.708809146062,923.3119817597698,1178.7536429722231,1073.0841146221992,2145.6705902619424,1741.879208244228,3116.671835073169,0.0,322.66842864042763,324.596517908191,866.8088807321076,991.9062215854166,1020.0111810152872,458.25085121654394,476.23733784908586,912.4604053723671,338.0472611417117,234.61365447465494,191.00050290256533,464.6634311853776,31.498095981368817,366.2470650291833
13,3553.1945358416497,995.9836113120915,1396.5017028728644,1631.0807014697673,1560.544364488134,1674.8734527568508,1047.1836702901987,1142.0328378985055,898.0506908763199,1920.2888184931635,1448.919060913172,2894.5251053880006,322.66842864042763,0.0,525.5996271839714,560.8943341483654,674.2595711574747,753.2695025910175,758.2349048616134,744.1454632705215,1163.02113013439,574.4364684679155,329.3785086154666,221.3342583373517,144.44806308796,318.76831157002175,51.36222392336158
