,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.0,2227.7901873307974,3443.2849977165406,3375.131697085338,2157.6721829117405,2128.620124890009,2297.33301592626,2517.097103341151,3013.7839844612126,3264.457796661617,1868.7264995307762,2081.6542286682043,2078.614181277086,2072.1882673341393,2065.5578142512827,2223.423457966576,2262.276390491737,204.97822358367569,668.1894701129636,935.1457045125811,433.99722489427273,301.9711638813423,678.7242989968289,4167.966121871165
1,2227.7901873307974,0.0,3158.4915580836073,2677.3721131874163,676.4830355034258,695.4159211260435,483.1209870779111,1825.938130246846,2173.7310894972015,2487.022395287869,1255.6055881335315,1188.3560115046344,1219.8536188693918,1218.8681925423045,1148.5026579272908,521.6500302790865,34.50830090436408,2217.8214728149487,2789.6503980970056,3109.4221020448485,2179.0057331095927,2453.7773122561075,2773.003501169044,4090.584017513214
2,3443.2849977165406,3158.4915580836073,0.0,666.5372593704751,2482.5600164359425,2465.8645192876497,2694.2730493087056,1333.6600617039558,1068.4066544145148,833.5928165796022,2028.820348861712,1999.0404776583346,1971.1618837155304,1973.9694705768752,2040.223221656194,2639.6626150385982,3165.013984449648,3252.8408575285716,3383.8790319104,3620.129425820435,3024.958614088916,3364.446649726133,3332.9304902163485,7061.06620988699
3,3375.131697085338,2677.3721131874163,666.5372593704751,0.0,2017.9015726923994,2008.2467312476058,2197.1841941491507,940.9551330082719,503.6423208092221,195.7392470173727,1700.0609724172607,1602.6575891482137,1581.093006863477,1585.5179289518826,1641.7180625190722,2157.0361755615286,2678.4912105639855,3203.5986726364767,3446.2457322014448,3721.040372697398,2989.672356546606,3354.852462661079,3398.0538758842654,6694.521319025956
4,2157.6721829117405,676.4830355034258,2482.5600164359425,2017.9015726923994,0.0,35.23673292238843,255.96115543896553,1149.5484186319409,1515.582801090166,1831.2780340436366,649.08061426154,526.8572965208755,559.3210968961383,559.4895457094157,489.7281714719038,173.233509714397,684.8619460325592,2085.867615918956,2600.6837520712415,2929.9288272759586,1978.9387607804829,2316.0677414772917,2572.7702974194485,4696.542210087144
5,2128.620124890009,695.4159211260435,2465.8645192876497,2008.2467312476058,35.23673292238843,0.0,288.15589541524236,1132.3137686486689,1506.7346844213082,1822.700358787525,616.3946349336967,500.5881289794042,532.9073457316198,532.8031154400913,462.66798940714705,202.92141021386738,705.2053826953058,2055.12331557604,2568.064706082175,2897.325056570192,1946.60478416544,2284.9006675143833,2539.930270449281,4700.816064371082
6,2297.33301592626,483.1209870779111,2694.2730493087056,2197.1841941491507,255.96115543896553,288.15589541524236,0.0,1368.3848233671972,1693.7294307980371,2005.9225953317634,904.550515625471,776.9531052470154,809.5169557505909,810.1887000292712,741.4000553218043,90.60911668833673,481.8060110137996,2244.032958884976,2779.666421796126,3107.975083968451,2156.2983745055026,2478.0744316932573,2754.7724430244625,4564.932069309206
7,2517.097103341151,1825.938130246846,1333.6600617039558,940.9551330082719,1149.5484186319409,1132.3137686486689,1368.3848233671972,0.0,500.5550831999008,785.1392730454788,759.3103021711137,675.8954969509525,650.956028032748,654.6987534209787,716.5266329504642,1309.3313506116638,1833.3553709893758,2363.323018734997,2693.6119321302176,2996.8295587579005,2167.063556428484,2541.339596380421,2649.800335180365,5770.298526520212
8,3013.7839844612126,2173.7310894972015,1068.4066544145148,503.6423208092221,1515.582801090166,1506.7346844213082,1693.7294307980371,500.5550831999008,0.0,316.1212200188511,1243.8017620617022,1120.4524803634788,1101.7729430913498,1106.7141115934376,1157.9248347509067,1653.4524306686117,2174.917967324402,2856.2966477726436,3163.225674433187,3458.2083297319077,2655.3390145906283,3028.3138225687685,3117.826056676852,6199.717168667186
9,3264.457796661617,2487.022395287869,833.5928165796022,195.7392470173727,1831.2780340436366,1822.700358787525,2005.9225953317634,785.1392730454788,316.1212200188511,0.0,1542.2508643264498,1431.0868439471021,1411.116803031878,1415.835376043717,1469.277479638074,1967.5563124439564,2487.548755273184,3098.8123463745346,3369.3600066269964,3653.0962554159205,2890.0722598302655,3259.3244983875634,3322.2424515665875,6515.395387494853
10,1868.7264995307762,1255.6055881335315,2028.820348861712,1700.0609724172607,649.08061426154,616.3946349336967,904.550515625471,759.3103021711137,1243.8017620617022,1542.2508643264498,0.0,229.81958241354812,217.15348481822062,210.9086237206578,231.60779971217204,818.0888713196067,1273.691490999732,1744.8752650349913,2175.499525990055,2499.4061440195196,1583.3885737339765,1952.184714577985,2139.2440154842657,5034.92327890718
11,2081.6542286682043,1188.3560115046344,1999.0404776583346,1602.6575891482137,526.8572965208755,500.5881289794042,776.9531052470154,675.8954969509525,1120.4524803634788,1431.0868439471021,229.81958241354812,0.0,32.5641355415646,33.795258554162814,41.19751708774571,699.6149845495117,1200.9419073111524,1964.4977883607673,2403.9969835925044,2728.42129784737,1808.4555057183902,2175.2814724451405,2368.1136812063182,5096.031824746907
12,2078.614181277086,1219.8536188693918,1971.1618837155304,1581.093006863477,559.3210968961383,532.9073457316198,809.5169557505909,650.956028032748,1101.7729430913498,1411.116803031878,217.15348481822062,32.5641355415646,0.0,6.42630254587908,71.39298141640087,732.1235468067116,1232.647581440605,1958.7859440685452,2392.6071310931725,2716.3395673389878,1799.8761546142612,2167.8892124488393,2356.250010766597,5119.758570253081
13,2072.1882673341393,1218.8681925423045,1973.9694705768752,1585.5179289518826,559.4895457094157,532.8031154400913,810.1887000292712,654.6987534209787,1106.7141115934376,1415.835376043717,210.9086237206578,33.795258554162814,6.42630254587908,0.0,70.46346384366115,732.4058477897551,1231.8283377531234,1952.3760971466675,2386.3880132252198,2710.160328016813,1793.5334785746966,2161.5132131067603,2350.0568022147663,5115.843200558614
14,2065.5578142512827,1148.5026579272908,2040.223221656194,1641.7180625190722,489.7281714719038,462.66798940714705,741.4000553218043,716.5266329504642,1157.9248347509067,1469.277479638074,231.60779971217204,41.19751708774571,71.39298141640087,70.46346384366115,0.0,662.7997820126483,1161.3883783172555,1951.6418666747677,2398.262429780943,2723.5439673656724,1799.2481874361995,2164.4370111277726,2363.023657618731,5056.073121989318
15,2223.423457966576,521.6500302790865,2639.6626150385982,2157.0361755615286,173.233509714397,202.92141021386738,90.60911668833673,1309.3313506116638,1653.4524306686117,1967.5563124439564,818.0888713196067,699.6149845495117,732.1235468067116,732.4058477897551,662.7997820126483,0.0,525.8658769540621,2165.783030111701,2697.2660625655303,3025.8760551179166,2073.9198347398005,2399.1278828726176,2671.758285006713,4581.605181916159
