,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,4474,06-27 09:14:00,126.565,43.813,627,1,
1,4474,06-27 09:15:00,126.565,43.812,627,1,
2,4474,06-27 14:38:00,126.566,43.812,627,1,
3,4474,06-27 16:24:00,126.543,43.821,627,1,
4,4474,06-27 13:25:00,126.54756,43.81595,627,0,3992195.0
5,4474,06-27 13:57:00,126.54976,43.8168,627,0,1445554.0
6,4474,06-27 13:12:00,126.54718,43.81407,627,0,2766320.0
7,4474,06-27 12:57:00,126.54919,43.81316,627,0,2522723.0
8,4474,06-27 14:04:00,126.546,43.81708,627,0,3699080.0
9,4474,06-27 12:28:00,126.54574,43.81195,627,0,4443403.0
10,4474,06-27 12:35:00,126.54557,43.81196,627,0,1246881.0
11,4474,06-27 12:48:00,126.5456,43.81205,627,0,3084203.0
12,4474,06-27 13:48:00,126.54978,43.81673,627,0,1443424.0
13,4474,06-27 11:30:00,126.55428,43.80609,627,0,3525435.0
14,4474,06-27 11:46:00,126.55412,43.80317,627,0,2087510.0
15,4474,06-27 10:36:00,126.55737,43.80869,627,0,2981812.0
16,4474,06-27 11:24:00,126.55484,43.80675,627,0,3920655.0
17,4474,06-27 10:43:00,126.55949,43.80776,627,0,1805553.0
18,4474,06-27 15:56:00,126.54296,43.81852,627,0,1168716.0
19,4474,06-27 16:34:00,126.55327,43.81974,627,0,4292081.0
20,4474,06-27 17:05:00,126.55656,43.82037,627,0,1118304.0
21,4474,06-27 19:54:00,126.56869,43.81886,627,0,3242076.0
