,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.0,80.27698816619879,1511.9880384013513,607.7044202169596,890.123019215923,763.9767056949833,687.9265348063644,734.5895461438668,1488.458235109688,874.0092889434197,176.78108693461394,1257.8167909029678,1644.7486955371728,1523.620224622743,645.7408874466815,986.450778037744,1418.8742360637552,1683.978005724913,785.6466072883206,806.0148765604084,1564.1426191905264,1210.8826466465084,440.62618691584214,410.96196018562614,790.5144870985677,400.27199414930016,403.1764949871829,719.2362658875666,636.6006129454256,230.93481582745625,184.97976622887484,333.8314400050288,1501.5054241121743,1539.6765019378188
1,80.27698816619879,0.0,1588.8783601334349,682.3396216555296,959.9248842639897,829.4202508500745,681.4313904722359,682.5627751781672,1568.688469866431,859.0590501314308,96.6469657887178,1334.8181213468815,1721.2485326023136,1602.4553641311702,699.9552027424533,1066.6191004110926,1490.1123832609585,1762.360866435513,711.4312730578342,885.6329049399026,1641.1125742402573,1287.2458722381355,513.9451391986365,459.5292809299637,792.9566517024527,327.4805750782411,331.4133932031448,793.5338017683124,706.7404198525948,159.6604905878711,235.5493650906591,412.88438199358694,1580.703312626238,1617.0438499985332
2,1511.9880384013513,1588.8783601334349,0.0,1117.8731237437937,680.7936460323986,1232.649208356262,1908.4914788510582,2179.15815600166,499.4030230741276,2095.228889196635,1679.5168461034714,254.2169911712866,135.2119494574456,741.9300043760059,1395.4393103258087,678.4378955277673,297.14790334662763,210.69370251833362,2296.2910359251955,728.9329103916588,902.0197016713981,881.9464738935851,1228.4508368975214,1455.151731282063,1913.5068761944237,1910.926388965216,1912.917166008422,1072.967374920678,1184.072588545022,1696.5139038897462,1382.2990666744997,1180.4859996293883,196.88575176917496,43.64135843363896
3,607.7044202169596,682.3396216555296,1117.8731237437937,0.0,723.085897219284,229.21686574460784,791.4778052773835,1101.0477229881797,946.2405765929544,977.4775125923875,775.8193295272329,882.3352838506418,1251.5682106732002,937.053965109784,296.3288761141364,463.4294142165639,1140.5172284284636,1242.3737564081614,1292.5940997699613,419.8954631261962,961.9510083424695,606.7965189574877,169.42691738575874,353.28107807858305,798.39316025991,933.4763977662815,930.9336150517628,111.66536688783818,89.97526538677387,838.6307184665482,613.3661471355313,380.5653946165663,1042.4196352825506,1132.297358317899
4,890.123019215923,959.9248842639897,680.7936460323986,723.085897219284,0.0,930.2460037451298,1426.006850589162,1608.4079608905154,884.2623727344753,1624.9874488094063,1042.2950299104132,448.25022336278437,801.2841194059275,1047.9670446330085,1014.0786321972741,555.5733694570981,531.320275647242,882.2411734554858,1669.9331851264317,350.12814964780904,1169.2655173784854,924.91144161913,747.2517723219554,967.0179256860953,1470.8079661591244,1287.3902774960688,1291.2848107236061,749.7831717578929,812.2353537474402,1044.856703044426,734.2408744821747,586.7141368793074,744.751817518789,717.7106748659264
5,763.9767056949833,829.4202508500745,1232.649208356262,229.21686574460784,930.2460037451298,0.0,738.5480132789179,1111.4435328453715,968.6319298795745,899.6212474998481,915.0560066788227,1018.3179382054257,1361.3524460604897,900.9053735116079,198.11564910701114,554.2113129788532,1300.1990301620758,1326.933716344697,1352.984334670465,599.5520074005177,887.1393778792245,543.9851814112849,342.01970154446,403.1363351453923,706.9054645493782,1026.8159769914755,1021.9927114186744,181.93918829824528,148.53829428213388,989.0785337257322,808.1528005161706,596.2072183832472,1125.268805037937,1239.8902805830965
6,687.9265348063644,681.4313904722359,1908.4914788510582,791.4778052773835,1426.006850589162,738.5480132789179,0.0,428.23028721297896,1703.5053217228756,199.65124090679817,693.8071922845083,1668.6572767328632,2042.580256685234,1636.639788884647,542.6405870410043,1249.7355986395985,1907.5200334744961,2032.168415716467,749.9059763653255,1192.7752786537794,1607.9863794533985,1278.3561208493238,692.1894096042727,463.2500079503326,134.97534872553214,595.7926058296974,585.1852880507923,852.5760347900725,733.8943790312616,778.2013621147178,862.269297750188,857.4674588935665,1831.2862226365237,1923.637679097035
7,734.5895461438668,682.5627751781672,2179.15815600166,1101.0477229881797,1608.4079608905154,1111.4435328453715,428.23028721297896,0.0,2045.625868812523,431.1254909449205,634.7344075287058,1928.2677988735813,2314.3149378464313,2009.0512092634594,914.6541554071407,1561.7183645932162,2126.9747803854107,2327.3428356967515,344.4126030654275,1450.3126389059635,1997.5807400529939,1654.5452179522108,959.3507939254636,748.0521147243429,544.8715521775241,407.3217739006233,397.30707611859725,1186.4919087302428,1067.465740968963,688.8042241661176,915.8385801878126,1023.5976943071398,2131.6101543597733,2200.6654499176457
8,1488.458235109688,1568.688469866431,499.4030230741276,946.2405765929544,884.2623727344753,968.6319298795745,1703.5053217228756,2045.625868812523,0.0,1868.217361413879,1665.2328357804583,505.9059035758139,567.3004580600634,242.77881120314424,1161.1896180640792,502.53918086357595,760.2685095299308,451.53048200656343,2231.8741877976663,707.1804418957549,403.0646502520859,475.4973496458982,1100.9022100024094,1297.8517311772564,1675.0389668084952,1860.3377708730466,1859.369313418476,860.0554931768131,979.9135690908433,1706.8374942519474,1411.3100332409606,1165.8751610289792,303.9815515237025,473.14125870653316
9,874.0092889434197,859.0590501314308,2095.228889196635,977.4775125923875,1624.9874488094063,899.6212474998481,199.65124090679817,431.1254909449205,1868.217361413879,0.0,858.6156025658044,1858.5178880166181,2228.6350975173596,1785.026417774765,710.8379677400421,1429.4113817056898,2102.658307316269,2212.321467037573,775.4980434594186,1385.3599381305671,1743.402869378538,1427.5433583152712,887.7637931667434,660.1375886253606,194.9610067106912,718.031854649042,706.835155021314,1029.8597271711665,913.6569402919591,938.4804144073439,1052.6014443388326,1056.9647835568499,2010.7726587360926,2108.8858224988644
10,176.78108693461394,96.6469657887178,1679.5168461034714,775.8193295272329,1042.2950299104132,915.0560066788227,693.8071922845083,634.7344075287058,1665.2328357804583,858.6156025658044,0.0,1425.7160466955188,1811.3028541894996,1698.6068888801035,776.0664656228012,1163.2243502936938,1573.4478554846226,1855.0879556715538,627.9510291568955,980.488754483538,1735.9342360751516,1381.663999194568,606.8096988083372,533.2472219398101,814.1337920721368,251.24791132913944,257.29276182887753,886.6240993423553,796.6838595868248,88.24605466642348,309.156902031174,507.3232493681732,1674.7231577798216,1708.3370124952403
11,1257.8167909029678,1334.8181213468815,254.2169911712866,882.3352838506418,448.25022336278437,1018.3179382054257,1668.6572767328632,1928.2677988735813,505.9059035758139,1858.5178880166181,1425.7160466955188,0.0,387.9731829076501,722.5876051497345,1168.3628362342063,473.0698337060558,307.5638621583389,439.12599280855056,2042.0817588736036,479.9814988174615,872.2110026959834,753.4293283182574,982.6978291361653,1211.0840469484012,1680.6955660254212,1656.7099294924083,1658.7088524879312,849.0469813622705,954.2612326689683,1443.9125671926206,1129.914808502842,926.29298260318,299.7389041312003,283.04729333152585
12,1644.7486955371728,1721.2485326023136,135.2119494574456,1251.5682106732002,801.2841194059275,1361.3524460604897,2042.580256685234,2314.3149378464313,567.3004580600634,2228.6350975173596,1811.3028541894996,387.9731829076501,0.0,807.7781794318181,1527.0605646574081,807.619935139626,351.70560479940116,158.87586421642828,2429.5662438022428,864.1287508130614,967.4721198469452,986.874613920745,1363.5159117975638,1590.0040482797074,2046.0969460697074,2044.101770746516,2046.2211996387757,1204.377890115423,1316.5730660722334,1826.6414917819263,1512.3497522893294,1313.9575308900055,271.41379815682814,121.51731583478983
13,1523.620224622743,1602.4553641311702,741.9300043760059,937.053965109784,1047.9670446330085,900.9053735116079,1636.639788884647,2009.0512092634594,242.77881120314424,1785.026417774765,1698.6068888801035,722.5876051497345,807.7781794318181,0.0,1099.012626724641,564.1082039646055,995.4940124343628,682.9539009444287,2227.003436345915,804.2479986863685,160.30466485016672,358.3437672297489,1103.6909165327652,1272.6350251330136,1590.0664774769746,1870.3326089912541,1867.9174562930928,834.9647017993753,948.6277675326992,1750.7131251430678,1474.5037093012618,1221.3706838371618,546.7579363502697,715.8990366850435
14,645.7408874466815,699.9552027424533,1395.4393103258087,296.3288761141364,1014.0786321972741,198.11564910701114,542.6405870410043,914.6541554071407,1161.1896180640792,710.8379677400421,776.0664656228012,1168.3628362342063,1527.0605646574081,1099.012626724641,0.0,721.8765541113474,1434.5932464238879,1503.5169675877678,1165.5680144998978,715.4628077973713,1082.9529852729904,742.009750614343,302.23390720317553,243.08795446452922,521.7279218155597,856.0063627484116,850.130893461182,322.7171262717431,214.8868301639897,856.9452442465816,730.4237021902046,566.5979600116647,1301.7222709671837,1406.2575222739392
15,986.450778037744,1066.6191004110926,678.4378955277673,463.4294142165639,555.5733694570981,554.2113129788532,1249.7355986395985,1561.7183645932162,502.53918086357595,1429.4113817056898,1163.2243502936938,473.0698337060558,807.619935139626,564.1082039646055,721.8765541113474,0.0,770.8045216126197,782.9851973930834,1732.708382271475,246.45313455146328,650.3851353009522,369.5942479236597,605.7072733424859,815.7682686752396,1243.095512751683,1358.7133721668033,1357.9712397404544,399.7960582796068,516.2447709591636,1206.8413149810935,917.9024793052589,667.9724788573891,581.682130396093,686.2865376569978
16,1418.8742360637552,1490.1123832609585,297.14790334662763,1140.5172284284636,531.320275647242,1300.1990301620758,1907.5200334744961,2126.9747803854107,760.2685095299308,2102.658307316269,1573.4478554846226,307.5638621583389,351.70560479940116,995.4940124343628,1434.5932464238879,770.8045216126197,0.0,492.3880556284945,2200.829406936885,721.2888065812705,1151.9121843215833,1060.2767595235996,1215.348964558401,1444.4560387667914,1933.3236455276246,1817.5502182839255,1821.189234697922,1124.0173891448555,1219.9267497806431,1575.6691417148015,1265.5609880330753,1104.0316561305294,477.3795947812777,339.48297095652345
