,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,2084.125485455902,2308.838077799763,2594.261136306857,3754.2414531479008,3910.830575386189,3648.27636922366,3238.8657937243647,3017.2202738104916,2844.893676379766,2560.8989396249585,2132.0219653723007,2251.115526081571,2203.718225051501,2188.9805584523665,3899.4351653331596,3885.330739314852,3957.1260930065423,4019.333042406167,4195.31964124883,4076.336507637898,4110.985641968092,3841.2918745143083,2830.9741192128363,3336.2703996640657,3676.792731675506,3935.023296590985,4139.283118213625,2926.588502337294,3339.9664023822534
1,2084.125485455902,0.0,442.60037830817134,646.1725189016962,1973.3048821766006,2062.7278445568036,1699.6678454718367,1249.0238401480538,950.731323933264,875.9224003458863,617.1444575192563,116.0685938292702,223.69394414409072,392.6092984402255,495.12654792020703,1981.5020676257013,2177.252436806679,2232.3680045848964,2267.401914044147,2498.8452751117525,2324.6250014287657,2310.4826194426596,2047.549967394013,956.4295996495197,1469.5399024662015,2047.3369265694323,2252.8040318997137,2538.3977964631927,896.2609580937152,1666.5105575935338
2,2308.838077799763,442.60037830817134,0.0,285.5354925635721,2159.6951046624054,2208.0468305653444,1797.135707270031,1345.645256805093,961.1512992261881,1046.637390851489,869.386814722434,526.9563308174181,555.1354915857087,105.13056293049102,168.9810634152385,2085.884036978652,2386.000320421124,2431.198802958629,2452.3316041853213,2697.9215308046696,2507.0276554823968,2469.7844920933026,2223.3091462381058,1188.370050652173,1644.3418567985407,2294.021284244655,2468.5451268330394,2772.2559160374203,988.4863170365833,1921.0627086582845
3,2594.261136306857,646.1725189016962,285.5354925635721,0.0,2050.763518911018,2072.557261221411,1642.8884183636055,1207.923091582721,800.3957055424976,976.8297966241151,874.2980123031883,694.660274344658,671.674208558662,390.6564608475844,426.8786096425588,1928.8778114748227,2287.683785715674,2325.560955568047,2337.33004548893,2588.6930822597037,2389.5936819438107,2338.465274076812,2106.3355481041976,1147.5822946349801,1541.8038822893334,2223.7289309092507,2373.6446451988995,2685.7688075586257,874.6601976311551,1864.5437737967059
4,3754.2414531479008,1973.3048821766006,2159.6951046624054,2050.763518911018,0.0,221.23705645999812,514.7375282660412,850.9645673757179,1261.2345523363083,1118.2204043337656,1356.1610077203766,1866.5801474077814,1749.6406805440643,2206.2973375757233,2316.816056139599,403.49161358270084,248.32392737514448,275.0426660902217,294.69960461475347,538.9286203603554,351.4505912742126,356.97079534539955,88.5879804871635,1017.6604731196521,515.3981715748519,346.8532553353482,337.96312892851995,656.1436414849828,1179.1666444206867,438.1345201783533
5,3910.830575386189,2062.7278445568036,2208.0468305653444,2072.557261221411,221.23705645999812,0.0,445.81025437437603,866.1422887483542,1272.4827429443449,1189.848023802247,1449.9065871073292,1961.2284423656458,1839.9392630224768,2263.58250224888,2370.368113196715,225.35432564425395,375.0120964915043,352.9561249563835,312.5011674193607,558.9038155550917,348.16726511717485,266.8741228547855,157.50166522590672,1121.116910146574,596.5615891637767,551.6190786700352,451.92391990769426,741.9237710386844,1219.585329273459,641.6233884358712
6,3648.27636922366,1699.6678454718367,1797.135707270031,1642.8884183636055,514.7375282660412,445.81025437437603,0.0,455.79218443724267,843.8835205522043,828.8117926981112,1109.386871861683,1607.4016491837565,1482.3540303270802,1860.4602503470462,1962.8703731630753,288.76174994555964,757.6971066410918,764.7724675100101,746.4905653645677,999.6062823864389,789.2510028173139,710.828652620892,529.7683143357311,817.4491882707572,359.1278437715847,830.9804091199057,846.2399921760538,1159.3434929709222,817.9061096101707,688.1952721065803
7,3238.8657937243647,1249.0238401480538,1345.645256805093,1207.923091582721,850.9645673757179,866.1422887483542,455.79218443724267,0.0,411.0332264390435,394.2601130220619,679.1087513205531,1160.8948282258261,1035.1665896492202,1406.2732773369755,1510.1189267976824,743.5142433539988,1094.8144430086866,1125.6212295502623,1131.7306969801334,1384.8816828814367,1182.9505793078706,1131.1458513284301,900.8303677720861,450.42166132096867,371.971629900772,1075.20597785751,1183.219856395797,1500.6924252147057,362.1427558213429,777.0061717139042
8,3017.2202738104916,950.731323933264,961.1512992261881,800.3957055424976,1261.2345523363083,1272.4827429443449,843.8835205522043,411.0332264390435,0.0,354.58754424602967,530.1425608287584,887.0427775272511,766.1747588270349,1032.832091702387,1129.1388478850254,1131.337484478203,1503.5941204346427,1536.1245035814707,1542.7200542352798,1795.9078765965965,1593.7299201668377,1538.7121645346128,1311.8510340466617,540.6764501073709,766.3285763412775,1467.9192887263803,1591.4392181386577,1907.8416105716028,177.1138893318678,1138.2427604036025
9,2844.893676379766,875.9224003458863,1046.637390851489,976.8297966241151,1118.2204043337656,1189.848023802247,828.8117926981112,394.2601130220619,354.58754424602967,0.0,284.96507934784245,779.7395867344169,655.5158994859424,1088.7108241190988,1200.2399084057363,1106.8820607170217,1340.0107378883229,1387.063337303221,1412.508947221331,1654.359314583134,1468.3777897617608,1442.864709679694,1186.420384658645,193.64300975936274,604.2821366236365,1252.4150983668121,1422.0377310567358,1726.1327954277647,177.4752048632654,888.0254540610732
10,2560.8989396249585,617.1444575192563,869.386814722434,874.2980123031883,1356.1610077203766,1449.9065871073292,1109.386871861683,679.1087513205531,530.1425608287584,284.96507934784245,0.0,511.8803377054698,393.4859644110703,889.3203836560468,1004.8392679924967,1382.6798151990436,1562.1858762418876,1616.0929086728029,1650.300230040134,1882.935451596545,1707.4937673417942,1694.554388320625,1430.6371818233492,340.07928552496793,854.4910961191416,1442.8608569282508,1639.1946888180419,1930.4203130493954,386.67714414390576,1064.0358001573375
11,2132.0219653723007,116.0685938292702,526.9563308174181,694.660274344658,1866.5801474077814,1961.2284423656458,1607.4016491837565,1160.8948282258261,887.0427775272511,779.7395867344169,511.8803377054698,0.0,125.84922661957549,491.6624979797387,599.6374357767276,1886.6143673860558,2067.5498371173303,2123.6364805820067,2160.19515209504,2389.674326688827,2217.6098901979353,2206.3978399108055,1941.9628098137036,848.9339287760293,1366.2999628415298,1934.32592854149,2142.2712317923338,2425.904229008339,815.6371680866109,1553.4344735620984
12,2251.115526081571,223.69394414409072,555.1354915857087,671.674208558662,1749.6406805440643,1839.9392630224768,1482.3540303270802,1035.1665896492202,766.1747588270349,655.5158994859424,393.4859644110703,125.84922661957549,0.0,542.9545054318327,657.1125367939496,1762.2931893829798,1954.4314149754146,2009.112104283791,2043.7809980207185,2275.7379504804157,2100.979700358987,2086.982315396251,1823.8655001179088,733.0240006636261,1246.1574347462115,1827.8838924111283,2030.4904451215502,2318.012546224103,690.1624011172281,1447.3647402540948
13,2203.718225051501,392.6092984402255,105.13056293049102,390.6564608475844,2206.2973375757233,2263.58250224888,1860.4602503470462,1406.2732773369755,1032.832091702387,1088.7108241190988,889.3203836560468,491.6624979797387,542.9545054318327,0.0,115.85397917244725,2149.064397888013,2428.157700610853,2475.773637455043,2500.1012699576163,2743.050804320017,2555.4930548204843,2523.147298342555,2272.4590551851225,1218.422874518017,1691.2360130649263,2326.6390314354026,2509.2586474870477,2809.2029243683114,1045.6771633273452,1950.4279061011157
