,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.0,1014.2281812281269,1090.0519811123759,420.1691915152629,1454.8160803915218,752.717759626389,658.0661047924968,1091.2103936703656,1617.2609556476839,1557.438874410302,1550.911154141662,1436.2332905466033,1140.027439038608,1155.9238512919826,1455.3171826824735,1450.2948194248308,1393.6936775499319,1251.3265388177467,1441.8398032818766,1500.8089726319638,754.3391900688208,8955.703563618448
1,1014.2281812281269,0.0,284.3140127932512,934.7728638873044,477.0345355148699,562.7931882361709,975.3366529126592,151.7649155766834,653.548345737722,566.9361670601229,558.4422309927519,493.6184755305159,544.5927982291241,563.1231120477997,827.9112480787796,805.3249212002439,748.0470393647394,355.33519913194107,446.49501860542546,517.8195834443093,569.0371023957036,7973.485858982717
2,1090.0519811123759,284.3140127932512,0.0,1112.9838360256397,631.2752985427339,811.8900928264039,1197.4250004702187,149.24469449431692,534.0766825456113,498.0428305949621,494.5949432674278,351.5205105187389,827.6983747752874,845.8776947514232,1097.0416929137864,1072.8528590418553,1018.1353583788966,596.5131501453101,577.7559936163902,658.3848542856576,818.5456946465428,8015.407671047456
3,420.1691915152629,934.7728638873044,1112.9838360256397,0.0,1286.0654171040762,467.5460614773811,237.92530683446856,1057.5029769448477,1587.1286526611495,1500.9604838816012,1492.1297182897056,1419.56506219678,852.882011246876,864.2270845504307,1129.5430201166362,1130.4640293642326,1080.4280640491813,1057.7080289361422,1291.7238576538884,1333.131719066711,465.6494494120523,8712.429681869095
4,1454.8160803915218,477.0345355148699,631.2752985427339,1286.0654171040762,0.0,830.7920090694914,1249.0282948989354,501.5935244003068,555.0083217502583,432.3244421594511,421.1804207543842,522.5401297456946,544.9940496703261,550.197433360752,626.9768280595424,598.600241955403,566.8493947218278,233.42055545729764,65.60095965294052,47.141514732445415,834.5167831177199,7507.407195830518
5,752.717759626389,562.7931882361709,811.8900928264039,467.5460614773811,830.7920090694914,0.0,426.6321529253916,709.8165320551204,1201.437689939305,1100.213845883364,1090.1760754210036,1053.0848530118772,394.4183971277517,408.39233218778276,702.6334528944135,697.7018005014585,641.6776623026257,598.5684082104397,843.9862998951637,877.359822678344,6.797797228439121,8250.168482683173
6,658.0661047924968,975.3366529126592,1197.4250004702187,237.92530683446856,1249.0282948989354,426.6321529253916,0.0,1115.1358081753467,1623.4055797279705,1524.9444973784628,1515.0797251989686,1468.9306776410028,752.6775868733091,759.1904969987327,981.3701239389715,987.3175647202364,944.7514562429071,1015.6092468164852,1266.6457404753119,1294.8320352441795,421.6839609967122,8584.625251683568
7,1091.2103936703656,151.7649155766834,149.24469449431692,1057.5029769448477,501.5935244003068,709.8165320551204,1115.1358081753467,0.0,534.8230350653293,466.27072459133075,459.7036150681165,362.23477867358525,684.6755915872179,702.3387799361706,948.0486647143588,923.7488322152244,869.2812927989006,447.8651331598533,454.20853946779727,533.6493987365316,716.207616237464,7944.526447231973
8,1617.2609556476839,653.548345737722,534.0766825456113,1587.1286526611495,555.0083217502583,1201.437689939305,1623.4055797279705,534.8230350653293,0.0,123.12434140538818,134.48647910339466,182.56766243777977,1040.6130269361677,1051.7661600627885,1180.5772196602409,1152.2716868035116,1116.9824462231993,711.7722547255612,493.64353952407316,540.9656364792476,1207.1375956694794,7519.537076252719
9,1557.438874410302,566.9361670601229,498.0428305949621,1500.9604838816012,432.3244421594511,1100.213845883364,1524.9444973784628,466.27072459133075,123.12434140538818,0.0,11.458964351817064,173.84018394476186,921.9006919753011,932.5052706216586,1057.4885030360374,1029.1892180965583,993.8846883638223,591.6490396015826,370.5946917736563,419.79239663167954,1105.6786212184238,7522.499178757944
