,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,2688,126.54466666666667,43.84966666666667,618,1,,
1,2688,126.52284,43.81881,618,0,4449361.0,06-18 18:40:00
2,2688,126.52074,43.8173,618,0,79668.0,06-18 18:47:00
3,2688,126.52282,43.81892,618,0,285302.0,06-18 18:54:00
4,2688,126.52503,43.82173,618,0,3806465.0,06-18 17:55:00
5,2688,126.53008,43.82665,618,0,268321.0,06-18 16:06:00
6,2688,126.53397,43.82691,618,0,3075466.0,06-18 16:44:00
7,2688,126.52551,43.82452,618,0,3785769.0,06-18 17:34:00
8,2688,126.52619,43.82469,618,0,2959817.0,06-18 17:42:00
9,2688,126.52952,43.81984,618,0,3790713.0,06-18 18:21:00
10,2688,126.52388,43.81982,618,0,2468700.0,06-18 18:29:00
11,2688,126.53103,43.82467,618,0,3709458.0,06-18 17:22:00
12,2688,126.53019,43.82538,618,0,2530632.0,06-18 16:19:00
13,2688,126.53122,43.82764,618,0,1370793.0,06-18 16:25:00
14,2688,126.53193,43.82776,618,0,254718.0,06-18 16:35:00
15,2688,126.53608,43.82986,618,0,1963776.0,06-18 16:59:00
16,2688,126.52534,43.82277,618,0,3478893.0,06-18 18:11:00
17,2688,126.53031,43.82001,618,0,105333.0,06-18 20:43:00
18,2688,126.52366,43.81634,618,0,3502564.0,06-18 20:19:00
