,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,0.0,3645.4003361547384,3643.044023232385,3216.519950427148,3585.460920646964,2260.554054709812,2172.654216538812,2108.4928737426612,2208.826291215935,2206.5610220579542,2218.277498971791,2323.6855666469137,2181.387973079259,4296.843026126916,1829.7633052962494,2187.145830048712,2232.5360204555336,2139.588532634666,414.5306235497828,462.7232342301334,407.19879328537706,286.39569167670896,359.0051956960363,267.91192349900575,568.94058136346,965.3296889056072,700.854394784139,574.4096516456447,411.28066018241867
1,3645.4003361547384,0.0,697.6126075534232,467.18934380927044,309.34198418434784,2665.400685762519,2847.8450424297394,2816.6817414360394,2168.4058247457824,2243.1119999014472,2437.9549990465507,2279.812492682338,2608.1410758145726,6753.250287461631,2194.6897122426985,1896.8102316730012,1799.6110939889777,1738.2392963930574,3343.9094630850554,3302.0400897984073,3407.663993488023,3685.245839077606,3641.4349168370463,3773.624144033796,3620.82182720412,4030.895193673091,3836.7358212092613,3786.3971591041295,4003.4422589851665
2,3643.044023232385,697.6126075534232,0.0,635.1882743383952,994.8962138448701,3096.2733970580575,3261.222806660646,3218.314619881525,2573.328967128027,2652.243380802081,2857.663660835447,2717.997393993691,3023.256163651754,7118.781376326928,2490.2313256707293,2264.7579156387565,2166.5996466594315,2048.925021314156,3290.8623202585045,3244.3974512308437,3344.6453797307736,3628.26087936757,3570.4820963386564,3724.8186391839445,3509.78848876826,3861.2288408294717,3705.2828713244753,3677.000990041974,3958.1962698546927
3,3216.519950427148,467.18934380927044,635.1882743383952,0.0,596.3693431707171,2465.2857902074347,2633.413193416836,2592.6228736272697,1944.790806098173,2023.3031667292257,2227.7068404671836,2085.252947645154,2394.512910919618,6508.185693173001,1890.7117769103406,1641.9107784682255,1543.2268529286382,1439.7596827002776,2900.8845315538542,2857.8149976460395,2962.650379225433,3242.5241650244543,3195.494378821122,3333.0842614481885,3167.119516117763,3569.649171149244,3380.2443197884313,3333.4014966966647,3564.4387826964607
4,3585.460920646964,309.34198418434784,994.8962138448701,596.3693431707171,0.0,2430.166272833275,2617.973317662351,2592.0005680916806,1951.423811671698,2022.9196507524775,2210.1776265268754,2046.3118134506235,2380.14820180271,6525.290629518491,2026.9212815004819,1703.1584284298515,1609.3444658611027,1577.458238290899,3310.200199164835,3270.9599800947294,3377.493579553903,3648.9465324827293,3611.827120322528,3732.7181774550463,3609.2367029618345,4041.0768801878357,3831.802885214876,3772.1935442913896,3958.597208426673
5,2260.554054709812,2665.400685762519,3096.2733970580575,2465.2857902074347,2430.166272833275,0.0,197.80484262427214,206.03947710895238,527.0107867051299,447.66460489231315,240.71897721885014,385.60439298773053,103.89137097811843,4095.357775202149,801.2571326593096,849.1923848436408,942.5818104021806,1102.4979424643514,2282.5034760960175,2278.272157974015,2354.595666567856,2493.9086386728213,2520.282090975799,2518.5850203259665,2660.7911728037457,3153.911732461618,2875.6048784560217,2758.332985870519,2658.804196293707
6,2172.654216538812,2847.8450424297394,3261.222806660646,2633.413193416836,2617.973317662351,197.80484262427214,0.0,73.01923586536762,688.6597514337304,610.4688959963318,409.9759402690413,571.9735580588036,240.11287466041375,3907.7238180979366,887.8952302190618,999.961559604237,1096.7481681592442,1240.8658008090697,2228.670961309322,2228.624852482703,2298.4879960381527,2418.1193156487034,2450.7512563097916,2435.4215089932195,2602.4703370684283,3089.21714470445,2810.4765202651483,2690.2580547609377,2562.381437637746
7,2108.4928737426612,2816.6817414360394,3218.314619881525,2592.6228736272697,2592.0005680916806,206.03947710895238,73.01923586536762,0.0,650.5280243090386,574.0896071439246,382.38310652698055,551.3961700581748,214.2808883067598,3936.6999798013153,824.0649722072361,954.1543899030293,1051.8982284177132,1189.208002251776,2159.0807044879252,2158.5536394135706,2229.201702224776,2351.795464269602,2383.410231256994,2370.4450515253584,2533.5668582014023,3021.3251420776055,2742.5795204480373,2622.7705994825465,2500.238754296468
8,2208.826291215935,2168.4058247457824,2573.328967128027,1944.790806098173,1951.423811671698,527.0107867051299,688.6597514337304,650.5280243090386,0.0,79.37902456704929,286.3350714137704,194.10935378137995,449.9359654518557,4585.180612150625,427.6174993473766,324.7649119189657,415.94667935327885,585.7016750264802,2134.4080222145703,2119.0799351123383,2210.1484447609955,2399.5333748081916,2407.5119138824166,2444.5660937435227,2513.2585711177044,3012.922080346518,2741.4728572237505,2635.097212905272,2619.844080308164
9,2206.5610220579542,2243.1119999014472,2652.243380802081,2023.3031667292257,2022.9196507524775,447.66460489231315,610.4688959963318,574.0896071439246,79.37902456704929,0.0,206.96801718292662,139.10061960782593,371.2115818725264,4510.147497591637,463.4930295165356,403.03137006812494,495.09416057858033,661.9905218392536,2147.0477155267786,2133.4539718911838,2222.462984657206,2404.517848998772,2415.4081440630266,2446.5112670730964,2526.9522499569357,3026.6543491189473,2753.582735843118,2645.243803565103,2616.869961593732
