,0,1,2,3,4,5,6,7,8,9
0,0.0,3791.7431540532484,2839.1236422826005,2229.93683992507,2099.7954832876326,3146.478598602653,3001.855352171747,3223.000937374089,3711.537525662315,4140.797065326089
1,3791.7431540532484,0.0,1033.2454357212916,1843.7045133020133,2184.200192803377,790.7976265983904,825.3105127763434,570.1718798963344,630.4696600432674,789.5490618145124
2,2839.1236422826005,1033.2454357212916,0.0,816.5827152730478,1168.087711557764,818.4589880855359,585.4712046281323,557.1195667306494,1278.5238897708648,1658.7509505337482
3,2229.93683992507,1843.7045133020133,816.5827152730478,0.0,361.4512912010174,1538.8787468412902,1304.8677880882394,1363.1572648055426,2065.2004997469135,2463.7122810045403
4,2099.7954832876326,2184.200192803377,1168.087711557764,361.4512912010174,0.0,1899.74978842578,1666.1730166098846,1719.9960414485492,2425.8979294532396,2821.9077741090405
5,3146.478598602653,790.7976265983904,818.4589880855359,1538.8787468412902,1899.74978842578,0.0,238.05779915665929,392.33150409333456,577.1839062179471,1008.3933506282185
6,3001.855352171747,825.3105127763434,585.4712046281323,1304.8677880882394,1666.1730166098846,238.05779915665929,0.0,288.09491703507416,778.5872581196687,1200.9066396607373
7,3223.000937374089,570.1718798963344,557.1195667306494,1363.1572648055426,1719.9960414485492,392.33150409333456,288.09491703507416,0.0,725.788175933722,1102.5307928618324
8,3711.537525662315,630.4696600432674,1278.5238897708648,2065.2004997469135,2425.8979294532396,577.1839062179471,778.5872581196687,725.788175933722,0.0,431.8632123844339
9,4140.797065326089,789.5490618145124,1658.7509505337482,2463.7122810045403,2821.9077741090405,1008.3933506282185,1200.9066396607373,1102.5307928618324,431.8632123844339,0.0
