,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,585.1479895319081,258.84993253274575,362.9744882803984,618.1303473765448,683.6000022593078,691.6479630595686,985.8118479745608,864.6074467660482,701.0370244531433,645.3894790378486,959.6084588211642,1634.845142936026,1123.756935127529,1003.6975166370461,1520.601854785071,328.95575501100615,519.1856838831403,1089.4517921474344,1195.9161926620636,1160.217683141171,588.3769908737696,238.0980250260733,1313.9504592044073,1470.4798155151345,1398.6920715907747,1662.5712345077475,722.4042824747088,842.2221081217951,1840.4070386112815,1575.0554933058932,632.8387990227931,489.1806370248137
1,585.1479895319081,0.0,397.04432332266606,273.1094695134343,332.2047776839445,430.1914099070582,439.0647939025069,444.21383440311166,296.1045736033578,281.9486957230573,1145.7698612310278,1481.4668037179167,1869.6908956110988,1305.773850847603,1104.3349514857025,1998.301475292234,662.9065044904186,856.4267636533777,1521.9012585712462,1502.9192623700185,1529.836379384784,244.20121412416864,818.5050415762469,1680.2986223655075,1807.626616430923,1703.0152959040136,2113.1256964774734,1125.2642796501711,1119.0491044415046,2307.0788389998597,1799.0540063909823,611.4921945603086,323.9636339110788
2,258.84993253274575,397.04432332266606,0.0,295.5335766454625,563.3563276206833,653.9466839105554,663.4367951167117,746.3923815051606,641.7960551190555,600.4018943461849,748.8721588487656,1084.4226677057545,1568.6928444440928,1021.7156855207065,859.8355797002295,1607.1247932248275,276.46891494229516,484.52341668386015,1138.5871731973145,1163.2073141894919,1166.0755618700473,500.92006492008346,455.1734458990483,1319.5536319542678,1459.529268746167,1367.458378435103,1728.5950674891296,744.081866902797,782.7125946945908,1919.1620618771599,1502.609360783244,416.9582095416676,230.33324981217345
3,362.9744882803984,273.1094695134343,295.5335766454625,0.0,273.86826136471063,359.63402399526393,369.0040310717072,716.076205281153,568.994089832954,339.31214986652566,989.7393735711829,1314.611224107633,1864.1054146841825,1314.9036795115155,1144.1139468369727,1863.3149728847397,560.7894881650977,773.0285106965358,1410.3327945574822,1456.709926571842,1452.2546258875336,227.90116533546478,600.2114624460108,1606.4330759672423,1750.4254912102226,1661.2197124518855,1995.487581830177,1022.1418860320628,1077.6451710129386,2180.2811363817104,1797.7875943305694,672.449296629814,399.53321246837766
4,618.1303473765448,332.2047776839445,563.3563276206833,273.86826136471063,0.0,100.84119121451228,110.34294624530129,716.6888273533664,555.293310022873,130.2509036040124,1257.7761319763285,1577.4971007010927,2125.955468072451,1570.5120199829669,1387.2261087294492,2132.928013435978,833.7347846651519,1045.4496339073185,1683.6606994545307,1726.5481771712905,1725.6145717960842,88.09223211119087,847.4633739338832,1879.686587460206,2022.29135991651,1930.7384484821357,2267.6512451499416,1296.0100781211645,1345.3662077118752,2450.932797600093,2058.264120527116,900.1029639354383,608.9194977619487
5,683.6000022593078,430.1914099070582,653.9466839105554,359.63402399526393,100.84119121451228,0.0,9.697796512858403,794.5586966459007,634.05223869279,187.7138846069207,1328.1109023302602,1641.8599599796553,2220.3984666497363,1666.8394732858992,1485.9334609657396,2203.7342483576467,919.9014747705043,1132.3613400800336,1761.8800008310216,1816.2975218756353,1810.3670028754748,187.65219069544182,904.8781391001176,1964.6936307380943,2109.8314291190413,2020.773232010814,2342.51732725942,1377.9353450740139,1436.6492696067326,2523.0070329891964,2153.2213123136257,999.9836908681997,709.2863848421516
6,691.6479630595686,439.0647939025069,663.4367951167117,369.0040310717072,110.34294624530129,9.697796512858403,0.0,800.9346290887673,640.6087465039756,193.65480789194044,1336.3346444741978,1649.6263468799734,2230.002766225559,1676.5060992325855,1495.6305873917693,2211.9302917310315,929.1526249441872,1141.6352442903801,1770.6007740807129,1825.6958847681426,1819.4911310887508,196.8822141848514,912.2690065887895,1973.8284970331001,2119.107579610617,2030.1827692132597,2350.9915691987935,1386.9097230175787,1446.1294957560312,2531.2814165905907,2162.8443721933745,1009.6509119020052,718.9143004832356
7,985.8118479745608,444.21383440311166,746.3923815051606,716.076205281153,716.6888273533664,794.5586966459007,800.9346290887673,0.0,161.4045354047267,607.5127735250936,1440.4677191938947,1774.0255188867209,1909.655918724854,1357.9260141816558,1128.7440800725074,2229.87200501443,948.3687066826652,1090.0876347562282,1737.4387973466976,1625.1143493868499,1696.5954223174126,640.7018094321824,1201.1181422873249,1833.958904391451,1930.584915415784,1807.3969753313347,2316.089411731332,1354.7496585306321,1265.2700615422611,2519.0257906606143,1835.3943039380213,706.7483145029099,547.5211456422999
8,864.6074467660482,296.1045736033578,641.7960551190555,568.994089832954,555.293310022873,634.05223869279,640.6087465039756,161.4045354047267,0.0,447.60868342024077,1367.6761966800398,1704.2552659039877,1935.989504080222,1374.9424603599637,1152.1800550801843,2186.5630007386912,872.5583894503137,1036.4304060466923,1697.8313557746808,1619.5894184549356,1675.1592713332318,479.64114064308404,1089.6802508218668,1818.3965718305114,1927.0140472722555,1809.825290904843,2284.2647714674986,1306.4616105994876,1246.848424210575,2484.4126651371394,1862.52839719715,691.2022403302334,474.1211959177274
9,701.0370244531433,281.9486957230573,600.4018943461849,339.31214986652566,130.2509036040124,187.7138846069207,193.65480789194044,607.5127735250936,447.60868342024077,0.0,1326.6426623257216,1653.4455253689785,2136.794085750206,1575.4032205691271,1380.3010418957708,2197.8507268771746,876.7086170901073,1084.0992138962092,1737.1483806170168,1753.6744992838678,1765.4125553475596,113.07983331457388,936.6550063197191,1918.3831899869022,2054.4189449411265,1956.390863650702,2325.583574484785,1344.033055598384,1369.7587611546962,2513.2061309495894,2067.3014444097084,887.6741326730834,595.7077047589148
