,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0,2174.0518925153233,2179.576544156785,2304.918147003592,1987.686881473873,1810.3855671730726,2392.9744434314684,1950.912312047649,2077.5798212291743,1402.6389626986063,1493.5732428503156,1670.9565130250528,3263.2480603181707,1557.9160073611822
1,2174.0518925153233,0.0,413.3885401396174,538.5231107937823,588.4964692919573,641.9084035516612,271.24506010082155,673.3790569659392,1189.6421164430812,772.3631825503924,680.7587045883331,522.9587865979811,1828.1407045260767,620.1061560520282
2,2179.576544156785,413.3885401396174,0.0,159.09136044466447,252.90010188992272,399.7926396376124,630.2491550650942,336.1459885967986,800.356358129561,860.615455282249,775.6876793725111,716.3376195616665,1458.8428273429788,750.0607578176728
3,2304.918147003592,538.5231107937823,159.09136044466447,0.0,326.17796921050626,499.25219365093324,716.9108651835519,388.8074031138518,757.1015829747189,1012.1970577214914,929.2109385919957,875.3775169708696,1305.3167694296378,906.6259314386408
4,1987.686881473873,588.4964692919573,252.90010188992272,326.17796921050626,0.0,177.3387373494629,841.1044058177539,87.62416270028339,606.180364263126,759.7031421102208,689.6880920103167,700.052261832333,1471.5674816024325,689.2324292932843
5,1810.3855671730726,641.9084035516612,399.7926396376124,499.25219365093324,177.3387373494629,0.0,910.2900468091281,161.4619160656205,634.7747096446672,614.3150844783007,555.3174566421764,608.7023131911569,1614.8450016435927,570.0114352299474
6,2392.9744434314684,271.24506010082155,630.2491550650942,716.9108651835519,841.1044058177539,910.2900468091281,0.0,928.0780587341046,1428.8082858089374,994.2790547999215,906.3805873864861,722.0789150493351,1934.8243909878452,837.3632947464051
7,1950.912312047649,673.3790569659392,336.1459885967986,388.8074031138518,87.62416270028339,161.4619160656205,928.0780587341046,0.0,528.7586597406653,773.8641743666092,711.3629780190151,744.8348475899608,1453.987533343952,720.0086741304619
8,2077.5798212291743,1189.6421164430812,800.356358129561,757.1015829747189,606.180364263126,634.7747096446672,1428.8082858089374,528.7586597406653,0.0,1196.7823634888248,1158.9994409858966,1241.2955663270936,1185.8063990046082,1188.9096217885956
9,1402.6389626986063,772.3631825503924,860.615455282249,1012.1970577214914,759.7031421102208,614.3150844783007,994.2790547999215,773.8641743666092,1196.7823634888248,0.0,92.34221153883936,280.30853471155456,2227.3193299196423,157.09842785306276
10,1493.5732428503156,680.7587045883331,775.6876793725111,929.2109385919957,689.6880920103167,555.3174566421764,906.3805873864861,711.3629780190151,1158.9994409858966,92.34221153883936,0.0,204.23187109827916,2160.833205415852,76.58825271065808
11,1670.9565130250528,522.9587865979811,716.3376195616665,875.3775169708696,700.052261832333,608.7023131911569,722.0789150493351,744.8348475899608,1241.2955663270936,280.30853471155456,204.23187109827916,0.0,2156.561651185706,127.72113013583648
12,3263.2480603181707,1828.1407045260767,1458.8428273429788,1305.3167694296378,1471.5674816024325,1614.8450016435927,1934.8243909878452,1453.987533343952,1185.8063990046082,2227.3193299196423,2160.833205415852,2156.561651185706,0.0,2159.691553995303
13,1557.9160073611822,620.1061560520282,750.0607578176728,906.6259314386408,689.2324292932843,570.0114352299474,837.3632947464051,720.0086741304619,1188.9096217885956,157.09842785306276,76.58825271065808,127.72113013583648,2159.691553995303,0.0
