,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,0.0,842.8599750599303,2431.442120545963,2413.1560368475484,2285.7522739183883,1592.670649619639,1563.6154234250716,1461.9921769739262,1304.433097377627,1981.434648415589,1861.5314202304535,1248.7533320181158,1366.5767448110607,1855.4826237799134,1963.966225098066,153.38554590912523,283.2180474129405,405.33666174167695,1055.318267854939,1176.8821818137403,759.5922108145851,984.5520301365477,1129.2013168063181,3965.9788633104363,300.3961991384822,461.4925055441235,364.54297198157286,588.2968520521982,941.5734989562249
1,842.8599750599303,0.0,1905.4110212488724,2157.1572352224007,2199.325618712783,804.3300398855314,731.1265131956815,623.3423058947199,478.9079219708521,1147.3651211805875,1090.324984716349,492.7075658497941,636.8947856936755,1166.516586450577,1218.2453788071248,695.522958605084,570.7069274309054,463.0056436815944,352.1191860520368,579.9087261335237,155.94498280670405,247.3632572375276,293.98160039237985,3142.396216069939,834.5271644683851,383.1712032652597,561.5017507404821,319.9513840086143,572.1490667736251
2,2431.442120545963,1905.4110212488724,0.0,814.2433761933748,1241.6923898156456,2072.010889342651,1842.065808977733,1785.3449357795873,1882.7386289697342,1458.0267842289445,1091.2636289933475,1443.4622440778971,1301.3111357778523,834.5210891879196,948.4661758898749,2353.160193679194,2286.317277659423,2083.157508566359,1553.388312134189,1335.7946365318776,1847.884268527208,1658.0886283455945,1712.3685311174377,3211.3047513884817,2192.1634870890853,2097.2423020572865,2076.8028292226663,1927.647784698256,1498.9473164639564
3,2413.1560368475484,2157.1572352224007,814.2433761933748,0.0,466.91918710623503,2572.495621801551,2348.1919090720335,2261.289374924384,2305.3883596196843,2103.965973358112,1700.8990003297438,1805.1518347096264,1693.868436057749,1411.7795461985284,1593.5301603381208,2383.5849741457023,2358.782784535231,2160.530907813443,1832.2795556851706,1597.4125605074228,2048.1204038136966,1928.3449428884671,2062.8621587954513,4009.4750843715206,2125.4515401338435,2211.5587994917446,2111.7016357549373,2054.322596855462,1615.931036612097
4,2285.7522739183883,2199.325618712783,1241.6923898156456,466.91918710623503,0.0,2737.034625075541,2524.9762826395963,2424.5994045676725,2436.0206518067994,2373.6012028022933,1969.9657429232907,1934.3350626705098,1849.3764165705695,1687.2043078284787,1888.2408254812922,2285.7255761282327,2286.434938446212,2102.901470451712,1913.892033170028,1692.96170684188,2068.546836027128,1997.208246667458,2166.6978754046168,4378.215133250613,1986.5092057389409,2171.896823384055,2032.8084198322194,2032.3811631532226,1629.082903104362
5,1592.670649619639,804.3300398855314,2072.010889342651,2572.495621801551,2737.034625075541,0.0,230.3970286133417,313.1052389990041,343.759413440091,747.9276181957456,994.5204678691667,808.6846131712011,888.8223177947373,1238.1081272597037,1148.4155630527623,1439.2860536935034,1309.5397806140993,1255.0707020538362,886.4565450615806,1065.0711253434838,949.3331353519764,846.7107285155519,630.5455552565767,2378.3389754106715,1633.8651287177972,1162.0183041552712,1360.6209320724586,1124.2722892567233,1244.3581578045944
6,1563.6154234250716,731.1265131956815,1842.065808977733,2348.1919090720335,2524.9762826395963,230.3970286133417,0.0,119.64993309537876,260.0551612910551,565.2205337874303,768.9280627408849,614.6246301426813,676.2820643690063,1007.9264262841747,923.6924271588308,1412.095512995977,1282.9849463266626,1194.1305339900389,725.5131279857936,875.6146783284623,856.580355058582,708.1162673333667,492.7249164156327,2411.3257586724294,1562.3781586622476,1111.1395083086204,1290.7678796736136,1041.4337858841675,1085.4565015267544
7,1461.9921769739262,623.3423058947199,1785.3449357795873,2261.289374924384,2424.5994045676725,313.1052389990041,119.64993309537876,0.0,175.9268538202377,598.5153127152028,735.8118923119256,502.37355689160967,575.8090854970899,951.8234397497205,890.8713373657611,1311.6894436012244,1183.491488608791,1085.628736323064,606.2774782044019,762.335294399316,742.9160509478513,588.8007595224743,374.2976803421774,2522.048560684454,1450.2580215901135,1005.7238159259863,1179.7804380025934,928.7392365675377,966.4463723442269
8,1304.433097377627,478.9079219708521,1882.7386289697342,2305.3883596196843,2436.0206518067994,343.759413440091,260.0551612910551,175.9268538202377,0.0,772.2310649901915,871.4796573031902,503.8760959505093,613.4439556661707,1058.1850339070036,1024.1087054168597,1152.5908638899343,1023.3033451474491,940.4764338149879,549.653093025938,746.1662317504207,614.6599483064864,503.56658447488513,289.4543821817529,2666.1037844430048,1313.357721829595,854.5777248633389,1040.40950910714,795.4849032008905,903.8585207073455
9,1981.434648415589,1147.3651211805875,1458.0267842289445,2103.965973358112,2373.6012028022933,747.9276181957456,565.2205337874303,598.5153127152028,772.2310649901915,0.0,405.16745945697085,776.3357250736321,721.2086257834972,693.4912948836738,517.4537407694505,1838.9683079065128,1716.9363935542333,1581.8213474361091,965.5268584155574,982.0028523899551,1223.7191350471392,1009.3508775405813,854.4885242186338,2154.28135243953,1909.2431078319185,1520.6996811498839,1656.564289872064,1404.6446183206162,1265.1709336160607
