,0,1,2,3,4,5,6,7,8,9,10
0,0.0,3145.565995346555,3400.326410985563,4255.806120295596,4614.0800471253315,4778.500272386457,4846.697634474641,4870.0108713152695,4872.676479266698,4854.891801677792,4235.743252342172
1,3145.565995346555,0.0,259.95720837731477,1122.2385422425436,1468.6852112407323,1632.9452583875275,1705.8559199776823,1725.52812216185,1727.9440982603935,1713.8486132052808,1103.194980211641
2,3400.326410985563,259.95720837731477,0.0,885.9368995148313,1214.3906087671,1379.9489895922156,1447.955307121316,1469.684674323697,1477.245568808606,1467.3939817532264,843.3878339197805
3,4255.806120295596,1122.2385422425436,885.9368995148313,0.0,422.69100325167693,557.7988854406085,687.1068618673844,672.8464495349263,632.8434842230245,601.9455784762787,386.8871016642267
4,4614.0800471253315,1468.6852112407323,1214.3906087671,422.69100325167693,0.0,168.08093980274032,264.4676701282032,260.0569821260788,274.7785107050517,299.78425767224275,418.39092612023546
5,4778.500272386457,1632.9452583875275,1379.9489895922156,557.7988854406085,168.08093980274032,0.0,177.43087017855282,123.40904633332845,110.96861106179554,164.70849662339128,583.8684335678555
6,4846.697634474641,1705.8559199776823,1447.955307121316,687.1068618673844,264.4676701282032,177.43087017855282,0.0,85.23127581705539,226.0043041150221,312.13222820215026,614.1468635848706
7,4870.0108713152695,1725.52812216185,1469.684674323697,672.8464495349263,260.0569821260788,123.40904633332845,85.23127581705539,0.0,142.8840263075413,231.25013161127617,649.3895839894847
8,4872.676479266698,1727.9440982603935,1477.245568808606,632.8434842230245,274.7785107050517,110.96861106179554,226.0043041150221,142.8840263075413,0.0,89.97187440382685,692.8023914511837
9,4854.891801677792,1713.8486132052808,1467.3939817532264,601.9455784762787,299.78425767224275,164.70849662339128,312.13222820215026,231.25013161127617,89.97187440382685,0.0,713.3281143459848
10,4235.743252342172,1103.194980211641,843.3878339197805,386.8871016642267,418.39092612023546,583.8684335678555,614.1468635848706,649.3895839894847,692.8023914511837,713.3281143459848,0.0
