,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,487,126.567,43.812,908,1,,
1,487,126.52364,43.7997,908,0,3148783.0,09-08 19:13:00
2,487,126.52286,43.8038,908,0,2914776.0,09-08 15:39:00
3,487,126.52406,43.8045,908,0,767135.0,09-08 15:44:00
4,487,126.53103,43.80607,908,0,4068881.0,09-08 15:01:00
5,487,126.58767,43.78056,908,0,73452.0,09-08 12:26:00
6,487,126.58066,43.78189,908,0,2481032.0,09-08 11:38:00
7,487,126.57844,43.77893,908,0,1352773.0,09-08 11:47:00
8,487,126.55164,43.79327,908,0,3604804.0,09-08 10:04:00
9,487,126.55972,43.7888,908,0,3619644.0,09-08 11:09:00
10,487,126.5416,43.79251,908,0,2606218.0,09-08 10:33:00
