,0,1,2,3,4,5,6,7,8,9,10
0,0.0,3742.817875761157,3661.529522875185,3549.100219242187,2963.9872693094844,3873.885300179849,3526.8847015420347,3794.284208867304,2422.7948942946437,2647.963333199406,2978.482337662188
1,3742.817875761157,0.0,460.6822901671095,535.3864965743678,924.8278043279408,5568.979066232216,4992.460613956956,4973.706620638739,2360.8890035748173,3142.771471701964,1650.1705808564716
2,3661.529522875185,460.6822901671095,0.0,123.95978836025404,703.31957153739,5814.956514435359,5245.899916785834,5254.626855152485,2592.4909146588716,3399.9398886803124,1961.2743083480377
3,3549.100219242187,535.3864965743678,123.95978836025404,0.0,586.5899033864016,5764.340591474203,5197.981367690103,5215.014485594495,2544.2286544445064,3356.1825795065515,1940.9931896188518
4,2963.9872693094844,924.8278043279408,703.31957153739,586.5899033864016,0.0,5364.455382000661,4811.258520071951,4862.136237428507,2184.546093485648,3001.6052950045955,1731.9621052498778
5,3873.885300179849,5568.979066232216,5814.956514435359,5764.340591474203,5364.455382000661,0.0,582.5185115848551,763.6969181573517,3222.6279277840467,2426.263945179085,3934.020388717534
6,3526.8847015420347,4992.460613956956,5245.899916785834,5197.981367690103,4811.258520071951,582.5185115848551,0.0,374.70522244407596,2653.926640939273,1850.2859168076882,3354.1584346533195
7,3794.284208867304,4973.706620638739,5254.626855152485,5215.014485594495,4862.136237428507,763.6969181573517,374.70522244407596,0.0,2680.79696277296,1862.9312072769644,3324.197089482039
8,2422.7948942946437,2360.8890035748173,2592.4909146588716,2544.2286544445064,2184.546093485648,3222.6279277840467,2653.926640939273,2680.79696277296,0.0,818.0198364569591,811.1760699131173
9,2647.963333199406,3142.771471701964,3399.9398886803124,3356.1825795065515,3001.6052950045955,2426.263945179085,1850.2859168076882,1862.9312072769644,818.0198364569591,0.0,1513.5008403868867
10,2978.482337662188,1650.1705808564716,1961.2743083480377,1940.9931896188518,1731.9621052498778,3934.020388717534,3354.1584346533195,3324.197089482039,811.1760699131173,1513.5008403868867,0.0
