,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.0,2275.102796311852,2148.556478559088,2013.5884784577772,2439.8326689127566,2332.6163486466044,2469.3698407187926,2396.304201939387,1747.739406468505,1726.8251151974412,2100.0166073768182,2065.5319610306137,1894.982387403468,1247.9153520085897,2138.8758657275853,2114.4169206147694,1332.7980986091275,1419.22503361133,1882.5433702597943,1474.0184323350243,1583.2885671195872,1806.7280509922637,2102.8757948854304,1071.1337620935506,999.0463016463488,1125.9580419306594,1065.1042615965964,1520.5135336664302,1642.5378543277386,145.56034076596364,401.8246437659218,849.891712284029,1230.877448688228,3930.9188617770124
1,2275.102796311852,0.0,781.4287360470146,261.9106761194192,442.16161439842506,736.5862949566849,542.6096074465627,843.0518018262292,527.4738461458232,552.7808861435902,401.8647460690655,481.490676979576,1573.2864176386647,1436.670641348471,1182.889838798769,1151.0980737268178,1010.877776977061,922.7328253881027,395.45341154029074,1743.7891241381149,1373.1841592307055,1102.88726311687,1484.78630066015,1619.1112445700076,1734.3690906753648,1991.596748585821,2046.9799400375384,2289.530406368015,1953.1271749350005,2129.587886243359,1916.7920452963265,1475.3834625042443,1328.6101720814297,3738.849516599716
2,2148.556478559088,781.4287360470146,0.0,724.341877848725,1223.3367483627794,196.2647645744673,1323.0504593624423,1596.3336171385292,776.9054331685321,736.9238175745384,395.1723334257667,326.96887261286724,2130.4914686601305,1755.0139727938633,1845.068879297392,1808.8731151665154,1242.4490532131153,1186.7556640904822,707.6027448351578,2152.9789149266685,1835.337157140161,1657.10732155188,2109.651792235757,1873.0916581532963,1965.74455841293,2267.4254044506592,2298.581084848631,2656.7781978766925,2397.7390427869414,2011.2226339200379,1748.2120419476637,1542.261381319297,1620.723582997847,4422.252457406851
3,2013.5884784577772,261.9106761194192,724.341877848725,0.0,585.1433255144086,747.8995749615027,670.3431070636282,886.310220311289,265.8605417159384,291.74760961284585,337.7475287727444,397.56561717827645,1453.3197989101204,1224.1451758658898,1125.8742933764893,1090.3933909795808,767.9088199973436,682.6293852916127,134.85410109081513,1563.6945600298568,1206.6664087135118,974.0089867248782,1403.2906035740175,1394.4326301811557,1506.6221653454768,1776.6351187239563,1827.1027417617036,2101.8079702077807,1788.074973719057,1868.052006584081,1655.0709702811293,1220.3792653444834,1107.177572176594,3704.1563051498533
4,2439.8326689127566,442.16161439842506,1223.3367483627794,585.1433255144086,0.0,1172.6540474355963,101.99829388256502,448.46231326869344,785.1552594224855,832.670881438482,838.0243130781789,916.1682172113402,1342.2689000277048,1406.196383506782,881.6629235699477,858.0055558982547,1108.954521903006,1021.1459148777262,699.3380881613317,1618.3809220157448,1241.3915146703503,925.9385411154494,1198.3673261619554,1612.6107481842853,1732.0641907777206,1941.5610854368313,2009.2089492348323,2162.166655308207,1787.7025604760242,2297.311648665985,2120.988053061048,1596.5509813568108,1330.2065608381972,3360.4890585821395
5,2332.6163486466044,736.5862949566849,196.2647645744673,747.8995749615027,1172.6540474355963,0.0,1274.470990844974,1576.7802258024337,861.718844381471,831.2979022327005,413.20233818854,374.74544519692006,2193.449624653466,1869.9508784807992,1870.9240484736638,1836.016253863175,1361.926000962927,1297.8421018744702,766.3033943054935,2253.8671758128235,1919.912979848494,1714.9767201616596,2151.169816405813,2002.1639509997358,2100.0938194429887,2396.8331561021287,2432.708460373869,2771.0199724988124,2492.6482771550154,2193.795403002069,1933.6108501618041,1697.2377433869208,1738.4497863975234,4447.440105747122
6,2469.3698407187926,542.6096074465627,1323.0504593624423,670.3431070636282,101.99829388256502,1274.470990844974,0.0,360.10012259947416,853.2236265994414,903.237522325454,935.7526483311773,1013.3048982314168,1286.7243214036223,1399.0941929401065,813.7827575687041,792.931755264825,1136.5905402618446,1050.9492159978074,777.6704071458174,1586.0817197338863,1212.2062630538483,891.7118184126759,1130.1394763768906,1608.604620289132,1727.8415892321561,1924.4676850057788,1994.510605958664,2125.5682547830256,1744.3800063552658,2328.177666107225,2161.0281232152274,1621.8906533694005,1331.7757309713004,3266.120464173983
7,2396.304201939387,843.0518018262292,1596.3336171385292,886.310220311289,448.46231326869344,1576.7802258024337,360.10012259947416,0.0,985.594359691784,1041.510525450484,1201.171383396978,1272.430597079015,972.6592007204271,1224.3222418206,481.4073357578929,468.58058376182936,1096.138932436487,1024.3820813369853,956.7300766546508,1328.0084392188194,974.1622127890984,656.0167943772518,790.5205120914013,1437.173130502103,1552.594413204176,1704.888608146584,1781.0659431684587,1848.33337250331,1453.9018110069935,2261.9680474572906,2131.7840869231136,1551.052447636001,1188.8063301095697,2913.666325580871
8,1747.739406468505,527.4738461458232,776.9054331685321,265.8605417159384,785.1552594224855,861.718844381471,853.2236265994414,985.594359691784,0.0,56.33984238804381,467.0802133997408,487.51929367661063,1355.2666171309825,1018.9987937351636,1111.0781865938684,1073.6280959880735,529.5314409391839,452.18231913172775,138.55861331561144,1392.592989111285,1061.026486064573,886.4340572936744,1349.9064258988606,1171.0412952456268,1278.2967381105875,1561.3754828734136,1605.7022556844904,1915.288165829945,1631.0387473775565,1602.2070042265864,1391.0579087293406,960.3846654761995,892.5617355554888,3669.8627437740447
9,1726.8251151974412,552.7808861435902,736.9238175745384,291.74760961284585,832.670881438482,831.2979022327005,903.237522325454,1041.510525450484,56.33984238804381,0.0,447.8943467802279,459.7243437564674,1399.748899540986,1041.3798853398196,1164.663976798475,1127.16108470541,542.1515361167365,470.28020456979885,157.32835670630902,1423.1932086678166,1098.4706362829666,934.0018431500428,1399.8205141391015,1186.051815994683,1290.867469206269,1578.4210027033967,1620.3285101370536,1940.7655217977658,1664.3088162504255,1581.2750218231454,1364.2361785686714,953.7219775486875,912.3356537181726,3719.955899980786
10,2100.0166073768182,401.8647460690655,395.1723334257667,337.7475287727444,838.0243130781789,413.20233818854,935.7526483311773,1201.171383396978,467.0802133997408,447.8943467802279,0.0,79.9392628792327,1780.5725439266303,1486.004734408167,1463.6002597374595,1428.1406013772826,990.0280304142875,917.1308645608427,357.138735438431,1855.6119941732425,1513.3108821465266,1301.8941202876222,1739.4250928062793,1633.943923594657,1738.4601421291036,2026.095747930297,2068.207031480752,2381.8734990894673,2089.895753248171,1956.0188212963878,1715.1064113069144,1379.9111704532,1358.7657592876094,4041.8283049045403
11,2065.5319610306137,481.490676979576,326.96887261286724,397.56561717827645,916.1682172113402,374.74544519692006,1013.3048982314168,1272.430597079015,487.51929367661063,459.7243437564674,79.9392628792327,0.0,1823.2847238899778,1500.9615996820075,1520.8833940310083,1484.971040301118,997.5520007817297,929.2782921486972,394.0823420250859,1880.0953759824397,1545.2574453796137,1346.1427606941486,1790.90986049385,1640.95184809895,1742.6200893796386,2034.7102052716216,2074.0024957127366,2400.4239055842363,2118.072093088008,1922.3927863549272,1676.5337777293064,1366.4902070101666,1371.18423022196,4099.019576215988
12,1894.982387403468,1573.2864176386647,2130.4914686601305,1453.3197989101204,1342.2689000277048,2193.449624653466,1286.7243214036223,972.6592007204271,1355.2666171309825,1399.748899540986,1780.5725439266303,1823.2847238899778,0.0,685.6563444690534,493.93468451636465,504.07880658472305,1020.2751828084993,1024.6969532301655,1429.225662896404,466.5082573417195,371.9957425520316,479.33013344857704,245.27331196334552,826.3093435709274,898.3041450178182,893.8361073672489,977.072521701261,900.4615253643167,497.6772595145945,1794.1104885565394,1781.4611802791626,1205.3283525848115,770.8533218920909,2354.777306705585
13,1247.9153520085897,1436.670641348471,1755.0139727938633,1224.1451758658898,1406.196383506782,1869.9508784807992,1399.0941929401065,1224.3222418206,1018.9987937351636,1041.3798853398196,1486.004734408167,1500.9615996820075,685.6563444690534,0.0,897.4885257754567,876.0896643557483,512.8814760878738,572.1340290418285,1140.3049079037855,427.10929331475495,338.06933433093064,581.7244965811219,865.3109415454433,213.0392177308564,330.4312651195856,554.9273340368264,612.4867550561854,902.0511006575786,682.3582612234544,1133.4990218646437,1097.8625619652944,522.4470666106806,136.54485566492883,2971.148285023399
14,2138.8758657275853,1182.889838798769,1845.068879297392,1125.8742933764893,881.6629235699477,1870.9240484736638,813.7827575687041,481.4073357578929,1111.0781865938684,1164.663976798475,1463.6002597374595,1520.8833940310083,493.93468451636465,897.4885257754567,0.0,37.62965568980697,977.1575713195351,937.9183089363886,1142.5357575189187,889.2320123557486,583.2367022774741,342.04703239004164,316.79509066138945,1097.8933515990832,1201.705910803081,1295.882508966928,1376.6197539386105,1384.2261689853017,984.2917717473644,2017.306329543607,1939.2109238166029,1336.9371837934793,910.701709803651,2578.3505851134346
15,2114.4169206147694,1151.0980737268178,1808.8731151665154,1090.3933909795808,858.0055558982547,1836.016253863175,792.931755264825,468.58058376182936,1073.6280959880735,1127.16108470541,1428.1406013772826,1484.971040301118,504.07880658472305,876.0896643557483,37.62965568980697,0.0,942.6230597324445,902.2280432202954,1105.8091195368386,884.7826347815012,567.8898826555256,312.55668254219705,341.40271928344924,1078.7211716743182,1184.194326355413,1286.6459575977165,1366.798533319167,1387.4806699839896,989.2940513642246,1991.7683005760593,1910.220311131058,1308.1321406576026,884.8437554446331,2614.088230649767
16,1332.7980986091275,1010.877776977061,1242.4490532131153,767.9088199973436,1108.954521903006,1361.926000962927,1136.5905402618446,1096.138932436487,529.5314409391839,542.1515361167365,990.0280304142875,997.5520007817297,1020.2751828084993,512.8814760878738,977.1575713195351,942.6230597324445,0.0,90.03918248831185,662.2322231169728,922.8694539142903,662.0669749455561,649.3593446799784,1104.1384286212794,644.0245502073648,749.1514657842113,1037.2022987642335,1078.1796607997987,1414.3323853930099,1174.9141765620516,1191.710361554804,1038.1528732780496,487.7826920388433,378.29050955002504,3374.3467257308403
17,1419.22503361133,922.7328253881027,1186.7556640904822,682.6293852916127,1021.1459148777262,1297.8421018744702,1050.9492159978074,1024.3820813369853,452.18231913172775,470.28020456979885,917.1308645608427,929.2782921486972,1024.6969532301655,572.1340290418285,937.9183089363886,902.2280432202954,90.03918248831185,0.0,581.3804962312154,967.7257915987036,679.3894827245449,622.4763668736795,1088.712257290525,719.0372692516436,827.5901357332576,1109.3421833062507,1153.6844352540002,1473.4537737703495,1216.0427444945992,1277.4410203622833,1116.921853008642,576.5825846020493,442.0608916339376,3378.8003147575646
18,1882.5433702597943,395.45341154029074,707.6027448351578,134.85410109081513,699.3380881613317,766.3033943054935,777.6704071458174,956.7300766546508,138.55861331561144,157.32835670630902,357.138735438431,394.0823420250859,1429.225662896404,1140.3049079037855,1142.5357575189187,1105.8091195368386,662.2322231169728,581.3804962312154,0.0,1500.3677714271785,1156.1751267371476,952.4802586553516,1402.0668922501668,1299.8031721445227,1408.9692937903837,1687.5922969941953,1734.2267610681617,2030.4715860138915,1733.1205452487736,1736.9831244351665,1521.469772402332,1098.9415848233907,1017.3511747462669,3716.5376740256092
19,1474.0184323350243,1743.7891241381149,2152.9789149266685,1563.6945600298568,1618.3809220157448,2253.8671758128235,1586.0817197338863,1328.0084392188194,1392.592989111285,1423.1932086678166,1855.6119941732425,1880.0953759824397,466.5082573417195,427.10929331475495,889.2320123557486,884.7826347815012,922.8694539142903,967.7257915987036,1500.3677714271785,0.0,378.33075459842354,694.3793923158097,708.4515003358381,453.04896038833147,483.1561048614514,427.37086221584946,510.613997752813,548.1374562448276,255.31493080461487,1387.9201234438335,1420.8384517916948,907.9887737510091,560.7127682781046,2571.4551525570528
