,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,0.0,3550.0026592755326,336.96443721264876,422.56581002847855,390.9277165153099,496.39265717410433,886.7788787786255,352.2000467972214,262.7965126482302,594.4875542723652,473.6455725238677,319.68265302589526,1157.7315627813098,2904.319719311252,2810.046969439533,2732.7034617579347,2178.6507924437665,2162.5304306614976,2118.448818000901,1932.205247990502,3523.900406671383,984.4379053632468,716.2070613773584,822.3889726635169,263.3447829776729,335.8175149180634,334.96585132198084,330.08600354761097
1,3550.0026592755326,0.0,3372.3109397301505,3298.8505057294215,3316.0026314947263,3752.543341357833,4052.104546366235,3597.5502828415056,3558.3036252458514,3627.7926975031564,3154.7975832958496,3262.9258778275266,4423.679787321441,646.947232255483,766.1748679544411,1658.9097336125699,1610.1058283742043,1529.9265594504138,1623.882321562321,1918.9226452432988,31.823887078377737,3423.9194158682244,3649.3409127602927,3545.5184943095583,3385.61616374323,3310.9545638123113,3432.568265458916,3829.791622654163
2,336.96443721264876,3372.3109397301505,0.0,91.93701149796556,63.12781105161533,407.8518649727016,792.4933224805558,231.15632246753918,188.50216367869803,383.11803113620283,218.06258831003842,175.66625135619412,1132.7530009291283,2725.6388873696587,2654.6230050162903,2710.1817945853527,2106.5945277611627,2066.9879924685356,2039.089703927173,1894.3777844193808,3344.7897971841126,674.3400196244945,488.08098147167044,544.9096828351129,80.23573722368056,77.07716042842299,64.95257625956361,474.7102525246795
3,422.56581002847855,3298.8505057294215,91.93701149796556,0.0,31.64304993135332,462.0747656404088,827.407059204222,298.75416381890454,273.6840191106884,398.5727195915838,159.62434786284834,193.67011474507459,1179.1454780560932,2652.6400288668706,2586.6240940218026,2673.558489445812,2059.365150596435,2014.15562948038,1990.3098561674046,1856.6728041263727,3271.0680468142914,622.2456802460374,488.31775248720885,517.0768495407813,159.33731450143674,101.63586375121962,137.4451858482371,561.9999330590216
4,390.9277165153099,3316.0026314947263,63.12781105161533,31.64304993135332,0.0,451.7407013918815,825.0699811922476,282.4100759021501,249.550704440539,401.8555328011827,166.82621440546245,172.7240333665471,1172.8195660120866,2669.540772123694,2601.1675763903804,2675.184647805012,2065.0152930587446,2022.067884982524,1996.5688240050845,1858.57404645849,3288.346193066099,647.1646219382736,497.1419946230739,534.8767872806294,127.69767010986428,74.70772624284803,116.66237548158982,536.9725671067271
5,496.39265717410433,3752.543341357833,407.8518649727016,462.0747656404088,451.7407013918815,0.0,402.0278821433904,183.14783980325558,267.47004255407535,193.71912736803046,618.5336967700507,569.0848705369082,725.6427797308305,3107.3862130922575,3046.460337364464,3115.602032327094,2514.403543820464,2473.5212564409303,2446.72124499938,2300.6295324230828,3724.377409669598,650.3140142504963,289.59109290408173,445.102627606511,433.7262775903366,482.88197169710674,342.9003670399092,300.9405927640748
6,886.7788787786255,4052.104546366235,792.4933224805558,827.407059204222,825.0699811922476,402.0278821433904,0.0,582.2333249280636,669.4159666861273,438.25316013322055,986.9189171689097,962.5200758339291,371.6011862373403,3412.3076983594474,3369.222036802103,3500.252647321122,2884.9326358635126,2834.781780866722,2814.8930967501497,2683.5895692166036,4022.982212344737,708.4157382059383,403.1126640405652,528.0353064576796,830.0314996565864,869.4973553204114,729.1134585414962,614.3669691584064
7,352.2000467972214,3597.5502828415056,231.15632246753918,298.75416381890454,282.4100759021501,183.14783980325558,582.2333249280636,0.0,93.66108395817906,242.9051171525738,447.67991100526297,386.32896184916785,907.6781810471376,2951.270442245344,2883.5577666160752,2933.366822533699,2335.6752512552544,2297.6482777479437,2268.72536661871,2118.8738650770174,3569.7905796044483,665.3822221035904,364.75949925473714,483.28252486312874,250.62944055803789,303.433068747484,167.2394677588552,297.7081641598406
8,262.7965126482302,3558.3036252458514,188.50216367869803,273.6840191106884,249.550704440539,267.47004255407535,669.4159666861273,93.66108395817906,0.0,332.3759843373236,403.7406897855826,315.5609983904651,983.8819864895737,2911.475699400671,2837.315520141871,2859.613967951962,2270.0352451798744,2236.581222107584,2204.38348126321,2046.8863608859076,3530.9235055161316,733.7963181677012,453.8337071021463,562.1903654702235,179.93756623024058,247.97048639421828,137.57489215584755,288.4701237735279
9,594.4875542723652,3627.7926975031564,383.11803113620283,398.5727195915838,401.8555328011827,193.71912736803046,438.25316013322055,242.9051171525738,332.3759843373236,0.0,555.9536129217447,558.7831598542847,803.5107372016055,2985.4181764811606,2936.2467288103767,3070.033100378403,2448.625496813881,2396.8513093862193,2378.048742813915,2253.0339953375665,3599.053355069372,458.35962162380054,121.85478299589539,257.0203620857333,440.57024530923576,458.36354433732953,327.46421477446916,480.09851868302275
10,473.6455725238677,3154.7975832958496,218.06258831003842,159.62434786284834,166.82621440546245,618.5336967700507,986.9189171689097,447.67991100526297,403.7406897855826,555.9536129217447,0.0,159.85437911818843,1338.3153526803405,2508.038080476125,2436.612904224373,2514.5985815818563,1899.8654028194574,1855.600108353598,1830.9704131493397,1697.640875772442,3127.3555143136823,718.1560910532587,639.0454853500033,646.8588691202825,238.75163218230725,158.97414406157225,280.5029882246892,683.2814489855962
11,319.68265302589526,3262.9258778275266,175.66625135619412,193.67011474507459,172.7240333665471,569.0848705369082,962.5200758339291,386.32896184916785,315.5609983904651,558.7831598542847,159.85437911818843,0.0,1293.9576412930417,2616.0720853148255,2533.8459633988273,2547.160720280665,1954.4751075250695,1921.9110239875033,1888.9126733310081,1733.1153937898976,3236.0947068416244,815.1053105665835,662.3415671680433,707.522787887198,136.53213501085793,102.29266517321715,234.92852503332594,567.28569595053
12,1157.7315627813098,4423.679787321441,1132.7530009291283,1179.1454780560932,1172.8195660120866,725.6427797308305,371.6011862373403,907.6781810471376,983.8819864895737,803.5107372016055,1338.3153526803405,1293.9576412930417,0.0,3783.6651297416593,3738.9298259476054,3841.038332342628,3237.834481160161,3192.950750300241,3169.2576083895933,3026.265395874739,4394.569099493571,1058.0010944285532,774.642608900354,892.5745663524115,1157.8602550655191,1208.3408947053326,1067.8991662833384,840.0766307194796
13,2904.319719311252,646.947232255483,2725.6388873696587,2652.6400288668706,2669.540772123694,3107.3862130922575,3412.3076983594474,2951.270442245344,2911.475699400671,2985.4181764811606,2508.038080476125,2616.0720853148255,3783.6651297416593,0.0,235.38973168342912,1351.1613776157722,1075.961074078357,963.2091729905698,1068.7260397662599,1368.1025242499625,620.038043726345,2796.9025479479105,3010.168794936403,2910.739292812237,2738.672076027854,2664.067763491772,2786.0642394308798,3182.8762308904384
14,2810.046969439533,766.1748679544411,2654.6230050162903,2586.6240940218026,2601.1675763903804,3046.460337364464,3369.222036802103,2883.5577666160752,2837.315520141871,2936.2467288103767,2436.612904224373,2533.8459633988273,3738.9298259476054,235.38973168342912,0.0,1116.816241213012,868.5321714845609,771.3827315701308,871.1341796162786,1170.313235127848,745.2906852957734,2782.2264016606828,2970.1840643727414,2881.278811343773,2661.0552109558594,2589.3690880474705,2716.8084209260714,3100.756430338431
