,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,75,126.567,43.812,707,1,,
1,75,126.54734,43.82309,707,0,3774269.0,07-07 15:27:00
2,75,126.55205,43.82996,707,0,1728224.0,07-07 16:29:00
3,75,126.55469,43.83033,707,0,2530066.0,07-07 16:07:00
4,75,126.55147,43.82941,707,0,2487690.0,07-07 16:13:00
5,75,126.55191,43.83003,707,0,4317558.0,07-07 16:19:00
6,75,126.55809,43.83314,707,0,3608992.0,07-07 16:39:00
7,75,126.56309,43.83217,707,0,3376579.0,07-07 16:52:00
8,75,126.55413,43.82559,707,0,2177564.0,07-07 14:49:00
9,75,126.54891,43.82741,707,0,474102.0,07-07 15:06:00
10,75,126.56033,43.82314,707,0,2884508.0,07-07 14:09:00
11,75,126.55466,43.82304,707,0,1876702.0,07-07 14:23:00
12,75,126.5509,43.82908,707,0,1398979.0,07-07 15:00:00
13,75,126.54713,43.82402,707,0,2821483.0,07-07 15:18:00
14,75,126.55468,43.82306,707,0,2046746.0,07-07 14:30:00
15,75,126.57106,43.82287,707,0,4057752.0,07-07 11:51:00
16,75,126.57888,43.82294,707,0,1525824.0,07-07 12:21:00
17,75,126.57323,43.82438,707,0,3646621.0,07-07 12:35:00
18,75,126.5788,43.82309,707,0,2280422.0,07-07 12:27:00
19,75,126.56354,43.82573,707,0,2225426.0,07-07 12:43:00
20,75,126.57063,43.82899,707,0,941904.0,07-07 13:10:00
21,75,126.54405,43.82315,707,0,2612816.0,07-07 15:45:00
22,75,126.56731,43.81284,707,0,3346105.0,07-07 09:54:00
23,75,126.56355,43.81539,707,0,292791.0,07-07 10:09:00
24,75,126.56579,43.82137,707,0,2360131.0,07-07 11:26:00
25,75,126.56861,43.81872,707,0,4098275.0,07-07 11:34:00
26,75,126.57147,43.82142,707,0,3127634.0,07-07 11:43:00
27,75,126.59413,43.84164,707,0,1857962.0,07-07 18:15:00
