,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,487,08-04 08:44:00,126.567,43.812,804,1,
1,487,08-04 11:38:00,126.592,43.777,804,1,
2,487,08-04 10:33:00,126.56677,43.76845,804,0,280341.0
3,487,08-04 11:59:00,126.53685,43.80677,804,0,179670.0
4,487,08-04 12:25:00,126.52342,43.80351,804,0,2125475.0
5,487,08-04 12:31:00,126.52663,43.80205,804,0,635098.0
6,487,08-04 09:17:00,126.54455,43.79153,804,0,891766.0
7,487,08-04 09:37:00,126.54881,43.79101,804,0,1860038.0
8,487,08-04 09:53:00,126.55311,43.78853,804,0,4461446.0
9,487,08-04 10:53:00,126.57697,43.77841,804,0,3305199.0
10,487,08-04 11:28:00,126.58922,43.77522,804,0,1641157.0
11,487,08-04 11:42:00,126.59154,43.77677,804,0,468946.0
