,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,4849,06-19 09:47:00,126.566,43.871,619,1,
1,4849,06-19 13:49:00,126.581,43.841,619,1,
2,4849,06-19 15:20:00,126.567,43.871,619,1,
3,4849,06-19 15:23:00,126.566,43.87,619,1,
4,4849,06-19 11:12:00,126.57747,43.84131,619,0,4241702.0
5,4849,06-19 11:17:00,126.57836,43.84252,619,0,3880286.0
6,4849,06-19 14:32:00,126.56686,43.84819,619,0,2114110.0
7,4849,06-19 11:43:00,126.58278,43.84307,619,0,1447193.0
8,4849,06-19 10:52:00,126.5733,43.84392,619,0,386189.0
9,4849,06-19 13:52:00,126.58097,43.83975,619,0,4186203.0
10,4849,06-19 13:19:00,126.58394,43.84175,619,0,1024323.0
11,4849,06-19 13:24:00,126.58554,43.84138,619,0,1686117.0
12,4849,06-19 14:04:00,126.57508,43.84076,619,0,2177190.0
13,4849,06-19 13:58:00,126.57964,43.84022,619,0,3677271.0
14,4849,06-19 17:28:00,126.58177,43.83902,619,0,172573.0
15,4849,06-19 17:42:00,126.57891,43.83514,619,0,3368645.0
16,4849,06-19 18:29:00,126.57883,43.83927,619,0,2460301.0
17,4849,06-19 17:02:00,126.57299,43.84293,619,0,2999342.0
18,4849,06-19 17:47:00,126.57847,43.83707,619,0,343176.0
19,4849,06-19 16:21:00,126.5683,43.84071,619,0,376249.0
20,4849,06-19 19:01:00,126.57505,43.83936,619,0,4377515.0
21,4849,06-19 19:52:00,126.57156,43.84414,619,0,417702.0
22,4849,06-19 16:16:00,126.56767,43.84176,619,0,676625.0
23,4849,06-19 16:44:00,126.56923,43.84108,619,0,2336688.0
