,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,2925,126.5445,43.85,906,1,,
1,2925,126.5129,43.81365,906,0,2124175.0,09-06 12:08:00
2,2925,126.52095,43.82215,906,0,4274656.0,09-06 10:16:00
3,2925,126.51852,43.81983,906,0,3468974.0,09-06 10:51:00
4,2925,126.52075,43.82366,906,0,4106789.0,09-06 10:24:00
5,2925,126.51848,43.82055,906,0,685580.0,09-06 10:35:00
6,2925,126.51851,43.83291,906,0,94427.0,09-06 09:25:00
7,2925,126.51771,43.82703,906,0,212314.0,09-06 13:41:00
8,2925,126.51552,43.81676,906,0,3514977.0,09-06 11:19:00
9,2925,126.5166,43.81633,906,0,1421767.0,09-06 11:33:00
10,2925,126.51638,43.81777,906,0,2662588.0,09-06 11:11:00
11,2925,126.51817,43.82704,906,0,2851555.0,09-06 12:53:00
12,2925,126.51536,43.81385,906,0,177080.0,09-06 12:01:00
13,2925,126.51653,43.81416,906,0,781494.0,09-06 11:49:00
14,2925,126.51775,43.82157,906,0,3581014.0,09-06 10:42:00
15,2925,126.52222,43.8377,906,0,2040672.0,09-06 08:47:00
16,2925,126.51516,43.81291,906,0,3538849.0,09-06 12:38:00
17,2925,126.51092,43.83309,906,0,173976.0,09-06 09:43:00
18,2925,126.5159,43.82611,906,0,2794891.0,09-06 10:02:00
19,2925,126.51941,43.82826,906,0,1852396.0,09-06 13:00:00
20,2925,126.57715,43.87616,906,0,3963967.0,09-06 19:09:00
