,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,2590.1907290663808,3841.145204716046,3388.7952769302824,2560.8533537336393,3098.063983701044,2959.2757524918434,3854.670504707361,3024.2906258586763,3269.889312148128,3134.2280815921413,3145.2824818314666,3157.421056365412
1,2590.1907290663808,0.0,1815.2477133401655,1212.8289041731452,34.12817966983056,1552.0272707940353,496.3483511567191,1686.8390658245337,434.15052325534253,886.796835422901,1091.6633577017653,1694.5704565640385,1102.4052487800614
2,3841.145204716046,1815.2477133401655,0.0,603.4854925370444,1845.134929179553,824.4582359704943,1339.4599374656534,250.05266127028364,1632.5067819288388,976.9024429617726,767.7977518650937,866.0449842473389,749.2772016504593
3,3388.7952769302824,1212.8289041731452,603.4854925370444,0.0,1243.1356483997283,751.7237321240351,736.9472083754741,494.4974383075103,1044.4897720301158,395.2551624102153,266.6910989327242,878.4248241662294,243.0371578664918
4,2560.8533537336393,34.12817966983056,1845.134929179553,1243.1356483997283,0.0,1571.3446931246554,529.3903488174749,1718.508401050411,464.1346674332144,919.7484198939413,1118.1737636900111,1713.184119585607,1129.3192742584224
5,3098.063983701044,1552.0272707940353,824.4582359704943,751.7237321240351,1571.3446931246554,0.0,1222.0978172279729,954.2729777497825,1579.4344802321023,1052.3324256228786,592.1631628617498,147.84114932883665,601.3229303662322
6,2959.2757524918434,496.3483511567191,1339.4599374656534,736.9472083754741,529.3903488174749,1222.0978172279729,0.0,1195.898601049053,357.4908917408546,390.47512037386826,672.9559996230946,1369.9312671433702,676.8459529132623
7,3854.670504707361,1686.8390658245337,250.05266127028364,494.4974383075103,1718.508401050411,954.2729777497825,1195.898601049053,0.0,1458.0156612664343,812.8016131179319,724.3018336836612,1026.1986425916966,701.9055147990316
8,3024.2906258586763,434.15052325534253,1632.5067819288388,1044.4897720301158,464.1346674332144,1579.4344802321023,357.4908917408546,1458.0156612664343,0.0,655.7718698567379,1021.4213000009447,1727.2749164966074,1022.9009845242798
9,3269.889312148128,886.796835422901,976.9024429617726,395.2551624102153,919.7484198939413,1052.3324256228786,390.47512037386826,812.8016131179319,655.7718698567379,0.0,460.8672327222528,1194.349539953171,451.0245787020738
10,3134.2280815921413,1091.6633577017653,767.7977518650937,266.6910989327242,1118.1737636900111,592.1631628617498,672.9559996230946,724.3018336836612,1021.4213000009447,460.8672327222528,0.0,735.7561829987452,23.768556308807373
11,3145.2824818314666,1694.5704565640385,866.0449842473389,878.4248241662294,1713.184119585607,147.84114932883665,1369.9312671433702,1026.1986425916966,1727.2749164966074,1194.349539953171,735.7561829987452,0.0,743.6612447139375
12,3157.421056365412,1102.4052487800614,749.2772016504593,243.0371578664918,1129.3192742584224,601.3229303662322,676.8459529132623,701.9055147990316,1022.9009845242798,451.0245787020738,23.768556308807373,743.6612447139375,0.0
