,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0,132.9238521539612,407.9554969318904,795.2362276557672,1853.1790484332612,472.3364383521339,531.8178001796987,808.4198285192497,1143.9271697081956,1693.0108582379617,626.5350839365202,863.752792559949,1415.2593182679689,1519.98853401877
1,132.9238521539612,0.0,540.8671274189363,926.097544381407,1970.4956526396163,438.9665011800873,407.46646464360913,938.845766861687,1276.7924420667296,1820.4216522179809,708.521162454163,976.2415478415376,1539.110235404024,1652.8441561195561
2,407.9554969318904,540.8671274189363,0.0,399.85424526955535,1505.6260228372196,736.6333061368929,929.5164703775653,420.7205032783516,736.050338737848,1306.4650695286537,532.8837416828276,570.3771489554083,1045.9123416663508,1112.1213600837957
3,795.2362276557672,926.097544381407,399.85424526955535,0.0,1124.627280067881,1126.6517567742505,1324.624711722374,318.8129396246879,380.227591682136,906.7122116272302,801.9971193443545,345.19801359627564,654.4634517363862,745.0044481045175
4,1853.1790484332612,1970.4956526396163,1505.6260228372196,1124.627280067881,0.0,2242.2310077231054,2377.38562890533,1351.4196374177006,985.8167646045388,398.0053716419169,1909.6749226882218,996.7774803394534,477.6005684629281,853.6204105912061
5,472.3364383521339,438.9665011800873,736.6333061368929,1126.6517567742505,2242.2310077231054,0.0,423.8305940533241,1007.9579914665542,1405.893573312602,2027.5665965530982,533.1735214921383,1285.8299771709803,1779.741401950137,1768.4052678500705
6,531.8178001796987,407.46646464360913,929.5164703775653,1324.624711722374,2377.38562890533,423.8305940533241,0.0,1296.5750752816443,1661.279354079581,2224.7890445863227,923.5266301101485,1381.9835843357869,1946.0099454071208,2036.3416626155106
7,808.4198285192497,938.845766861687,420.7205032783516,318.8129396246879,1351.4196374177006,1007.9579914665542,1296.5750752816443,0.0,407.3488807176914,1063.061005811423,569.4740714793087,661.6332595832605,874.657606698549,760.5570164817076
8,1143.9271697081956,1276.7924420667296,736.050338737848,380.227591682136,985.8167646045388,1405.893573312602,1661.279354079581,407.3488807176914,0.0,663.637589999453,974.2209095321631,625.4473067746117,526.9775808880313,376.0710475113656
9,1693.0108582379617,1820.4216522179809,1306.4650695286537,906.7122116272302,398.0053716419169,2027.5665965530982,2224.7890445863227,1063.061005811423,663.637589999453,0.0,1632.5247056943547,905.3673984983145,309.5441870979816,460.1558105168191
10,626.5350839365202,708.521162454163,532.8837416828276,801.9971193443545,1909.6749226882218,533.1735214921383,923.5266301101485,569.4740714793087,974.2209095321631,1632.5247056943547,0.0,1076.133370207269,1432.2336243862671,1306.5232053816399
11,863.752792559949,976.2415478415376,570.3771489554083,345.19801359627564,996.7774803394534,1285.8299771709803,1381.9835843357869,661.6332595832605,625.4473067746117,905.3673984983145,1076.133370207269,0.0,599.6399417407874,918.2755574781339
12,1415.2593182679689,1539.110235404024,1045.9123416663508,654.4634517363862,477.6005684629281,1779.741401950137,1946.0099454071208,874.657606698549,526.9775808880313,309.5441870979816,1432.2336243862671,599.6399417407874,0.0,528.2765339290384
13,1519.98853401877,1652.8441561195561,1112.1213600837957,745.0044481045175,853.6204105912061,1768.4052678500705,2036.3416626155106,760.5570164817076,376.0710475113656,460.1558105168191,1306.5232053816399,918.2755574781339,528.2765339290384,0.0
