,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,4849,07-04 07:59:00,126.566,43.871,704,1,
1,4849,07-04 10:49:00,126.58,43.845,704,1,
2,4849,07-04 14:43:00,126.5719,43.84902,704,0,4078916.0
3,4849,07-04 09:34:00,126.57534,43.85373,704,0,3644461.0
4,4849,07-04 15:21:00,126.57183,43.8525,704,0,714219.0
5,4849,07-04 09:18:00,126.56662,43.86491,704,0,735459.0
6,4849,07-04 10:02:00,126.57599,43.84246,704,0,970378.0
7,4849,07-04 10:16:00,126.57842,43.84116,704,0,1678686.0
8,4849,07-04 11:22:00,126.58382,43.84183,704,0,2824003.0
9,4849,07-04 11:33:00,126.58322,43.84246,704,0,4513152.0
10,4849,07-04 11:54:00,126.57928,43.83815,704,0,2807475.0
11,4849,07-04 14:55:00,126.56842,43.84897,704,0,3656454.0
12,4849,07-04 09:51:00,126.57345,43.8463,704,0,827098.0
13,4849,07-04 10:27:00,126.57933,43.841,704,0,3719055.0
14,4849,07-04 10:37:00,126.5806,43.84409,704,0,4228333.0
15,4849,07-04 12:43:00,126.57345,43.84391,704,0,2254400.0
16,4849,07-04 14:12:00,126.56963,43.83993,704,0,61581.0
17,4849,07-04 15:33:00,126.56755,43.84676,704,0,3571446.0
18,4849,07-04 09:28:00,126.57624,43.85049,704,0,3866821.0
19,4849,07-04 15:52:00,126.56683,43.84782,704,0,3581986.0
20,4849,07-04 10:46:00,126.58032,43.84532,704,0,663262.0
21,4849,07-04 11:08:00,126.58431,43.84466,704,0,3539046.0
22,4849,07-04 12:16:00,126.57487,43.83957,704,0,1716873.0
23,4849,07-04 14:25:00,126.56928,43.84203,704,0,4375343.0
24,4849,07-04 15:03:00,126.56708,43.85172,704,0,2728895.0
25,4849,07-04 12:05:00,126.57519,43.8389,704,0,1290987.0
26,4849,07-04 12:32:00,126.57355,43.84135,704,0,3138172.0
27,4849,07-04 14:19:00,126.57031,43.83882,704,0,4512033.0
28,4849,07-04 14:33:00,126.56873,43.84414,704,0,3297183.0
29,4849,07-04 10:54:00,126.57958,43.84456,704,0,3504960.0
