,0,1,2,3,4,5,6,7,8,9
0,0.0,3186.4016734950437,3045.215565566403,3048.8985701390743,3974.320103610393,4091.9744426020347,3324.87037234552,3817.4339129721,2449.865791261363,1999.9123256500266
1,3186.4016734950437,0.0,279.07173187652864,301.93511504374703,1443.2244236844756,1454.243631168168,549.4097843371684,886.8046501929716,1182.47470210339,1453.5483104377647
2,3045.215565566403,279.07173187652864,0.0,27.583291050063714,1718.8700250878665,1732.8273466607254,813.9966307447968,1164.094618427457,915.5180340928392,1221.6068271525664
3,3048.8985701390743,301.93511504374703,27.583291050063714,0.0,1743.418263157536,1756.162479622605,839.8953669115222,1184.9820517112098,899.9389416981467,1213.7539697364002
4,3974.320103610393,1443.2244236844756,1718.8700250878665,1743.418263157536,0.0,154.94147105093444,915.9419461120265,651.6271784437511,2565.727178823631,2718.5347252035635
5,4091.9744426020347,1454.243631168168,1732.8273466607254,1756.162479622605,154.94147105093444,0.0,951.8144245919607,608.6548696522883,2602.625130536412,2778.554873970097
6,3324.87037234552,549.4097843371684,813.9966307447968,839.8953669115222,915.9419461120265,951.8144245919607,0.0,495.59413996559294,1652.2757792667196,1835.462937566531
7,3817.4339129721,886.8046501929716,1164.094618427457,1184.9820517112098,651.6271784437511,608.6548696522883,495.59413996559294,0.0,2065.0297159652746,2295.509775807228
8,2449.865791261363,1182.47470210339,915.5180340928392,899.9389416981467,2565.727178823631,2602.625130536412,1652.2757792667196,2065.0297159652746,0.0,449.9665151964214
9,1999.9123256500266,1453.5483104377647,1221.6068271525664,1213.7539697364002,2718.5347252035635,2778.554873970097,1835.462937566531,2295.509775807228,449.9665151964214,0.0
