,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,3296.2004638866924,3174.085573766076,3629.653208065124,3832.8198726041255,3592.7870395012324,3513.2447905549016,2936.992165340229,3168.3636148053743,3153.355082550855,2982.403452903732,3187.7472053720776,3307.888612029408,2631.291107270977,2866.864576810183,3100.8472474988134
1,3296.2004638866924,0.0,451.43554146371014,753.7492616611128,978.482018617666,1135.1526068811704,955.9268944631025,1450.2319935058713,677.5534473095901,731.5094047103829,870.0258252464484,1036.6347129472224,752.0566102546666,1738.1470459605564,1611.8980384380786,270.64433442203404
2,3174.085573766076,451.43554146371014,0.0,500.79021573399075,739.2784623492113,752.1666506453436,577.1803741619402,1004.3917077193158,227.7089436161957,280.74320936146717,429.6914855119925,587.5847342949288,331.86357659334294,1315.922507407077,1170.0671942099286,248.97148684643096
3,3629.653208065124,753.7492616611128,500.79021573399075,0.0,241.4169065374037,449.0893305793206,304.08457224614887,1093.1835071878652,462.66657003445306,485.1350499678471,680.4201892401791,609.8998647769747,340.87678774582685,1482.5983869595118,1267.7575905798149,700.7136580955886
4,3832.8198726041255,978.482018617666,739.2784623492113,241.4169065374037,0.0,408.360658085134,357.5855614265728,1170.0288673548869,669.8947605382616,679.9943893090482,855.9837875813408,715.6582656768104,525.0058310297237,1574.0796811386956,1338.0700034306649,941.7919093010357
5,3592.7870395012324,1135.1526068811704,752.1666506453436,449.0893305793206,408.360658085134,0.0,179.616473440363,790.0579587829096,571.5125170976794,546.9192913945038,641.4228705517085,405.04171102882214,425.074533621828,1197.2252172365834,949.9074754436829,998.789282055257
6,3513.2447905549016,955.9268944631025,577.1803741619402,304.08457224614887,357.5855614265728,179.616473440363,0.0,818.2017380897739,413.0997700000012,398.53604834627043,533.0261824930974,358.59669320084316,258.807917015559,1219.4306255962517,989.2655365303441,821.9466783185868
7,2936.992165340229,1450.2319935058713,1004.3917077193158,1093.1835071878652,1170.0288673548869,790.0579587829096,818.2017380897739,0.0,792.853895838128,738.4160917689877,580.8352443390532,485.84175039599353,798.2890500529352,407.1854554565354,175.50246761322347,1201.1689891747444
8,3168.3636148053743,677.5534473095901,227.7089436161957,462.66657003445306,669.8947605382616,571.5125170976794,413.0997700000012,792.853895838128,0.0,54.96271840333958,247.77977666351737,359.8885999435677,156.59398435643362,1129.9500636562,963.1565794414859,467.3245510942643
9,3153.355082550855,731.5094047103829,280.74320936146717,485.1350499678471,679.9943893090482,546.9192913945038,398.53604834627043,738.4160917689877,54.96271840333958,0.0,204.41397834477047,307.4804611432884,155.4550321063381,1079.0019733367471,909.1558741970894,516.1516622888745
10,2982.403452903732,870.0258252464484,429.6914855119925,680.4201892401791,855.9837875813408,641.4228705517085,533.0261824930974,580.8352443390532,247.77977666351737,204.41397834477047,0.0,276.08889711178534,340.02043946060394,889.4326668156557,742.2738336984112,621.4321470988251
11,3187.7472053720776,1036.6347129472224,587.5847342949288,609.8998647769747,715.6582656768104,405.04171102882214,358.59669320084316,485.84175039599353,359.8885999435677,307.4804611432884,276.08889711178534,0.0,319.4283107338352,873.245638310158,661.2685748755315,822.2450938861482
12,3307.888612029408,752.0566102546666,331.86357659334294,340.87678774582685,525.0058310297237,425.074533621828,258.807917015559,798.2890500529352,156.59398435643362,155.4550321063381,340.02043946060394,319.4283107338352,0.0,1167.8796025684467,973.4141041649182,580.7651998341663
13,2631.291107270977,1738.1470459605564,1315.922507407077,1482.5983869595118,1574.0796811386956,1197.2252172365834,1219.4306255962517,407.1854554565354,1129.9500636562,1079.0019733367471,889.4326668156557,873.245638310158,1167.8796025684467,0.0,261.5073059581051,1472.7996340595566
14,2866.864576810183,1611.8980384380786,1170.0671942099286,1267.7575905798149,1338.0700034306649,949.9074754436829,989.2655365303441,175.50246761322347,963.1565794414859,909.1558741970894,742.2738336984112,661.2685748755315,973.4141041649182,261.5073059581051,0.0,1357.5774039898834
15,3100.8472474988134,270.64433442203404,248.97148684643096,700.7136580955886,941.7919093010357,998.789282055257,821.9466783185868,1201.1689891747444,467.3245510942643,516.1516622888745,621.4321470988251,822.2450938861482,580.7651998341663,1472.7996340595566,1357.5774039898834,0.0
