,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.0,1977.4642273729614,2551.6655025184655,2023.8983015113386,4055.054527526461,3765.672390943637,3293.2841012918684,2811.3956641574523,2261.3455852139723,2150.356620414646,3045.485202557908,3375.2440606068176,3697.1087750637644,3771.3967359133776,4186.4802523840735,4033.250837380307,2148.110565474792,3173.5923971297866,3356.2021284823845,3091.9728300276483,4016.6408796714572,2067.9823128593603
1,1977.4642273729614,0.0,580.7804605383321,54.859505934830025,2620.890737246668,2135.2973470434426,1581.9849490840347,998.3694454236285,624.3142017307355,249.53861829288306,1479.9127032365304,1838.3146724293051,2374.6001202899024,2431.2482858038043,2830.897679799549,2611.838182160934,197.41723727073523,1742.1244454764892,2020.2526021499616,1713.5636372348615,2741.0644330708733,293.3787703665145
2,2551.6655025184655,580.7804605383321,0.0,541.5420505728629,2265.5183284203476,1712.515383776182,1155.8955027450345,581.417457106048,612.3042856909478,417.06291137808313,1167.2892678200735,1492.9586235123686,2088.3729019687717,2132.208436583749,2498.9338774622265,2262.8539579991943,404.1492288167247,1469.7432303678484,1762.6066322717925,1475.5914738399624,2449.2695589411383,534.7325287868492
3,2023.8983015113386,54.859505934830025,541.5420505728629,0.0,2620.961088864713,2126.5044765545854,1571.0107722962543,983.9361384953736,639.2216559944928,247.2542626583603,1480.6912286914,1837.4525645310412,2381.509030050792,2436.97578416331,2833.8888363573988,2612.601465209331,180.42427498609797,1748.3419560133764,2029.0113076930095,1722.9905709776242,2748.1446515458556,315.2170020212604
4,4055.054527526461,2620.890737246668,2265.5183284203476,2620.961088864713,0.0,621.9883537536309,1122.578675689026,1685.7334164972885,2020.3816041325683,2374.1565965932473,1141.0179127191884,783.9915370759851,395.27082017387835,320.833376620958,256.4809245992862,34.17843587190653,2443.8382031942656,908.06651679365,699.7051635344881,973.0916476841903,365.0345663673756,2345.7265552660424
5,3765.672390943637,2135.2973470434426,1712.515383776182,2126.5044765545854,621.9883537536309,0.0,559.3913307692706,1150.1493383272712,1581.3525912187795,1885.8253247061841,721.0529003348339,410.32341515258673,690.176754858362,674.9919893021893,878.3086189390915,633.6540251217924,1946.1414209857585,653.7146690708314,672.98136623135,757.7432864207262,930.8194252367659,1882.8957192013718
6,3293.2841012918684,1581.9849490840347,1155.8955027450345,1571.0107722962543,1122.578675689026,559.3913307692706,0.0,591.0580185085303,1055.9994666313614,1333.1003046602978,342.50052166778386,409.8201384415923,1020.5684623775433,1045.0595690814582,1366.91752407146,1123.8744697125233,1390.5991586055854,546.9894109480261,783.5893817837059,628.333855402993,1354.2329092760062,1339.5024433181454
7,2811.3956641574523,998.3694454236285,581.417457106048,983.9361384953736,1685.7334164972885,1150.1493383272712,591.0580185085303,0.0,555.3579853228265,752.1196895892809,594.983821624351,911.5709624480712,1510.8159622788976,1552.6503209857262,1917.6673175339963,1682.3980585280074,803.9964354352858,903.0057732566872,1195.034884977442,922.9318442470519,1869.684451876484,778.0344071632398
8,2261.3455852139723,624.3142017307355,612.3042856909478,639.2216559944928,2020.3816041325683,1581.3525912187795,1055.9994666313614,555.3579853228265,0.0,404.0764312325123,885.3908648254974,1246.2734978695216,1756.1990388529437,1815.1079479848,2220.6924471236885,2008.964495309573,487.4715839727168,1126.6551490879372,1399.28910167842,1092.0962762053857,2121.959213406811,333.2646578397946
9,2150.356620414646,249.53861829288306,417.06291137808313,247.2542626583603,2374.1565965932473,1885.8253247061841,1333.1003046602978,752.1196895892809,404.0764312325123,0.0,1233.6340164356661,1590.8968356809035,2134.9026176933335,2190.020666878646,2586.637881170049,2365.620557863176,84.10288802387808,1501.6061865065421,1783.2936403872231,1477.7847127919633,2501.55885139401,135.16251933959833
