,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,75,09-02 08:48:00,126.567,43.812,902,1,
1,75,09-02 13:55:00,126.558,43.809,902,1,
2,75,09-02 12:26:00,126.56604,43.82985,902,0,3405657.0
3,75,09-02 12:39:00,126.56006,43.83263,902,0,168567.0
4,75,09-02 12:47:00,126.55916,43.83372,902,0,583448.0
5,75,09-02 12:58:00,126.55692,43.83346,902,0,95808.0
6,75,09-02 13:04:00,126.55602,43.83333,902,0,4021757.0
7,75,09-02 13:19:00,126.54856,43.83016,902,0,1409355.0
8,75,09-02 13:34:00,126.54756,43.82318,902,0,1355961.0
9,75,09-02 10:52:00,126.57566,43.82156,902,0,4129643.0
10,75,09-02 10:59:00,126.57464,43.82048,902,0,4225042.0
11,75,09-02 11:14:00,126.57763,43.81971,902,0,2658471.0
12,75,09-02 11:24:00,126.57875,43.82334,902,0,1309800.0
13,75,09-02 11:34:00,126.5765,43.8237,902,0,4435734.0
14,75,09-02 11:42:00,126.57169,43.82772,902,0,1264996.0
15,75,09-02 11:49:00,126.57174,43.82821,902,0,307771.0
16,75,09-02 12:02:00,126.5671,43.82787,902,0,330913.0
17,75,09-02 09:19:00,126.57173,43.81591,902,0,2611908.0
18,75,09-02 09:54:00,126.56752,43.82105,902,0,4288683.0
19,75,09-02 10:06:00,126.56525,43.82311,902,0,2251645.0
20,75,09-02 10:12:00,126.56399,43.82357,902,0,2424705.0
21,75,09-02 10:18:00,126.57185,43.81926,902,0,1931048.0
22,75,09-02 10:28:00,126.57239,43.82138,902,0,4118090.0
23,75,09-02 10:39:00,126.56966,43.82245,902,0,2562085.0
24,75,09-02 09:11:00,126.56703,43.81283,902,0,2298026.0
25,75,09-02 09:32:00,126.56464,43.81524,902,0,2069223.0
26,75,09-02 12:32:00,126.56511,43.83114,902,0,2289007.0
27,75,09-02 15:45:00,126.55912,43.83339,902,0,3215683.0
28,75,09-02 15:52:00,126.55595,43.83279,902,0,2698743.0
29,75,09-02 16:02:00,126.54858,43.82972,902,0,2955348.0
30,75,09-02 16:11:00,126.5443,43.82255,902,0,88000.0
31,75,09-02 16:19:00,126.54879,43.82264,902,0,3828153.0
32,75,09-02 14:08:00,126.56811,43.81419,902,0,2669710.0
33,75,09-02 14:21:00,126.56845,43.82069,902,0,1537065.0
34,75,09-02 14:30:00,126.57247,43.82139,902,0,3461398.0
35,75,09-02 14:52:00,126.57917,43.8211,902,0,3117216.0
36,75,09-02 14:59:00,126.57531,43.82562,902,0,1028419.0
37,75,09-02 15:04:00,126.57641,43.82162,902,0,2242367.0
38,75,09-02 15:14:00,126.57121,43.82986,902,0,988919.0
39,75,09-02 15:21:00,126.57092,43.82757,902,0,510854.0
40,75,09-02 15:29:00,126.56691,43.8279,902,0,688990.0
41,75,09-02 18:29:00,126.59429,43.84152,902,0,468588.0
42,75,09-02 14:16:00,126.56466,43.81914,902,0,3905098.0
