,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,111.31709969261627,4012.9122578573206,3259.0055454594717,3165.5874149720953,3797.590593552726,3739.5350810460195,3423.9470809695817,3135.0691342488176,3313.0653708611676,2179.6735128839714,2171.532192977778,2249.8125472268093,2213.239310261451,1064.8883556169126,503.8621559216724,369.30245988174966,148.15848119895674,346.30978310271354,1161.8301399591085,459.12066583145366,607.1649342911072,678.2895767566062,583.738027467515,696.3093737519919,474.1860659988329,463.5232744212127,450.0686115283127,452.747459534122,502.7192525398406,533.3553263938228,3617.406071521416,3994.4353356839433
1,111.31709969261627,0.0,3983.437892790489,3199.934594880263,3103.7834451653484,3727.8538438003798,3671.1936463116963,3349.1777555473345,3059.4805371662715,3236.7319969779237,2068.8999112716074,2061.10252524332,2138.732025257223,2102.1125223349854,1161.6136845621588,588.696351727111,476.5394535901218,37.162488161924,385.90757069338497,1271.6167926204496,564.4442867729491,628.2239174908312,733.9159451406292,620.7689730254912,740.9638890157287,501.3646682168834,499.0500174453998,509.7134075122975,494.3501146645868,492.5053905066304,561.421558558506,3588.62620367533,3965.44884750449
2,4012.9122578573206,3983.437892790489,0.0,6624.429206895933,6497.715869158615,6910.72866267061,6887.855445481465,6478.821871187426,6216.832894866403,6350.351406113079,4199.445618627255,4251.089457202655,4154.928561454976,4129.113161211391,4848.945430145706,4458.024353869792,4229.764413821279,3968.8937470911146,4358.562457532961,4642.433654804131,4305.705238627528,4611.509991886008,4682.616726317269,4596.407036555168,4708.180290255464,4482.5100586123635,4475.461877069485,4456.236284841065,4465.638999643695,4463.959554806266,4542.51334780726,395.95933531154793,25.70587139811167
3,3259.0055454594717,3199.934594880263,6624.429206895933,0.0,132.81148651739446,672.5861685547733,591.670474408926,605.6202581747131,605.3882269077449,638.7267467908704,2558.753009035979,2500.1825310348204,2637.2082229717516,2647.639976578257,3459.621411646204,3197.7065811186594,3374.4193428650565,3185.894325385763,3025.5283457049914,3862.784849259738,3383.3553732124124,2810.6601360310947,2965.7148473978123,2894.543862125338,2887.3418287441496,2915.171180867086,2950.028720987904,3055.1133116298997,2977.8940567782165,2796.431810375206,2883.1576521818333,6265.969769472855,6613.898577039134
4,3165.5874149720953,3103.7834451653484,6497.715869158615,132.81148651739446,0.0,697.5741685508211,621.7913505833328,543.2294019047001,492.7025341210013,552.4908753254354,2426.083935008381,2367.527554294014,2504.4266911219975,2514.914517556529,3400.092045106074,3120.2476090137257,3291.5886969656235,3088.752304454722,2940.344526013932,3799.239854266231,3303.42665747847,2731.316376600171,2893.0601450479908,2816.573064906294,2814.2058165008116,2832.6160178151295,2868.032650495283,2974.7290475896652,2896.144388113432,2709.7204998196703,2802.4879711613307,6140.35716049236,6487.328551712486
5,3797.590593552726,3727.8538438003798,6910.72866267061,672.5861685547733,697.5741685508211,0.0,82.76511112984424,431.9092587646761,706.4340397283944,560.4163891649002,2733.779579229162,2678.349614909505,2794.6138400613922,2813.794690599984,4089.927316259475,3788.4531643984774,3949.175370889361,3709.73835735614,3594.166568077477,4485.06819858292,3966.710269940258,3397.463227310621,3569.302630627538,3484.8054125244716,3489.967061448351,3492.3551685889447,3528.7398511897,3638.1443799185286,3557.228730115485,3361.1786909593866,3465.9702301742245,6569.195058589345,6902.347534329327
6,3739.5350810460195,3671.1936463116963,6887.855445481465,591.670474408926,621.7913505833328,82.76511112984424,0.0,415.95379288239474,673.4260279307415,541.9962203168454,2719.7023573411625,2663.703138034498,2782.8945541148705,2801.0600919093513,4018.523289248418,3723.03776344449,3886.1623163615996,3653.613219964325,3531.7958274102166,4415.080905277064,3902.4661519977194,3332.380467397033,3501.8757213469494,3419.283540485511,3422.640095034252,3428.707417528357,3464.9010895793263,3573.7603799175013,3493.3207075839705,3299.168877565454,3401.5047071284366,6543.98647943096,6879.19467982886
7,3423.9470809695817,3349.1777555473345,6478.821871187426,605.6202581747131,543.2294019047001,431.9092587646761,415.95379288239474,0.0,291.1103823351712,128.56822991029637,2304.5970678249264,2248.8057642080053,2367.1641497759415,2385.5526545557304,3787.5227104836736,3448.60702039216,3596.52466314188,3329.1970831838057,3239.4731335213805,4171.202932535961,3620.1365373658214,3057.2148499157397,3241.8439518136493,3146.6178567691395,3162.22407130715,3144.238741277629,3181.4617686209986,3293.294999882928,3210.203847209569,3005.5740225629725,3122.159252444764,6137.447662083709,6470.438289485464
8,3135.0691342488176,3059.4805371662715,6216.832894866403,605.3882269077449,492.7025341210013,706.4340397283944,673.4260279307415,291.1103823351712,0.0,180.01389186202903,2063.790509785787,2006.7510582550171,2132.167631146117,2147.87852050869,3520.900859552938,3168.587628641965,3312.473330216196,3039.233203017193,2955.1558767123097,3899.50404671091,3337.8281640918626,2777.5881128603987,2966.427056343463,2867.5532317181624,2886.8430711857977,2861.9562903080537,2899.3935748156723,3011.8529810632544,2928.180063163512,2721.235205762324,2841.263203701568,5871.537894580298,6207.966643234117
9,3313.0653708611676,3236.7319969779237,6350.351406113079,638.7267467908704,552.4908753254354,560.4163891649002,541.9962203168454,128.56822991029637,180.01389186202903,0.0,2177.7159493792915,2121.75651164397,2241.0792830750224,2259.1020649388784,3699.0979176001097,3348.5988574551966,3492.242597584697,3216.1649152695622,3134.89579338803,4078.7123321751747,3517.7813393058336,2957.588977983315,3146.117303553594,3047.5360107490174,3066.52522309674,3041.9189868708277,3079.367909150862,3191.852293759618,3108.156287817422,2900.9812820340517,3021.275141939924,6008.88246415954,6341.949745988083
