,0,1,2,3,4,5,6,7,8,9,10
0,0.0,1022.2787354681258,509.6307924680501,1535.3443265360704,473.5097370629487,1174.4928563201263,32.32183203875519,1070.1935606043871,145.72028666641293,133.77433790244854,3012.9903863217655
1,1022.2787354681258,0.0,679.9822155959484,743.3362903158276,870.3185169444957,781.9616851409132,990.1368002075717,829.8753759875489,1097.5833107218891,1035.951760573669,3516.1805999752028
2,509.6307924680501,679.9822155959484,0.0,1040.2968137384323,191.1730967581613,668.1714608180653,486.094309158637,576.9537948151699,509.2443787042559,448.9517727657682,2925.2604637000836
3,1535.3443265360704,743.3362903158276,1040.2968137384323,0.0,1168.8139137329003,522.5814938194862,1507.6554660444945,672.9567185588892,1549.5363293879095,1488.9658437258279,3297.8967059121705
4,473.5097370629487,870.3185169444957,191.1730967581613,1168.8139137329003,0.0,735.2620520864726,460.27745401497685,613.2745991253032,419.0513676704018,370.34582213656284,2755.8592233997215
5,1174.4928563201263,781.9616851409132,668.1714608180653,522.5814938194862,735.2620520864726,0.0,1152.660443571259,152.50442657801332,1149.7658049821841,1095.5889507665752,2842.166136665742
6,32.32183203875519,990.1368002075717,486.094309158637,1507.6554660444945,460.27745401497685,1152.660443571259,0.0,1050.88206220798,165.82026145017764,141.98079417481142,3027.9400955239153
7,1070.1935606043871,829.8753759875489,576.9537948151699,672.9567185588892,613.2745991253032,152.50442657801332,1050.88206220798,0.0,1032.0359613371497,981.0533799844384,2731.9934905651917
8,145.72028666641293,1097.5833107218891,509.2443787042559,1549.5363293879095,419.0513676704018,1149.7658049821841,165.82026145017764,1032.0359613371497,0.0,62.8519775686366,2868.210514561225
9,133.77433790244854,1035.951760573669,448.9517727657682,1488.9658437258279,370.34582213656284,1095.5889507665752,141.98079417481142,981.0533799844384,62.8519775686366,0.0,2886.975817155788
10,3012.9903863217655,3516.1805999752028,2925.2604637000836,3297.8967059121705,2755.8592233997215,2842.166136665742,3027.9400955239153,2731.9934905651917,2868.210514561225,2886.975817155788,0.0
