,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,1656,05-19 11:29:00,126.585,43.895,519,1,
1,1656,05-19 19:12:00,126.554,43.914,519,1,
2,1656,05-19 19:13:00,126.554,43.915,519,1,
3,1656,05-19 14:31:00,126.55782,43.90998,519,0,1166044.0
4,1656,05-19 14:49:00,126.54822,43.91553,519,0,3639783.0
5,1656,05-19 17:09:00,126.58459,43.89456,519,0,3254183.0
6,1656,05-19 14:18:00,126.55138,43.90396,519,0,983418.0
7,1656,05-19 21:27:00,126.58451,43.89451,519,0,627285.0
8,1656,05-19 13:28:00,126.54961,43.90889,519,0,3149294.0
9,1656,05-19 15:00:00,126.54096,43.91397,519,0,356557.0
10,1656,05-19 16:04:00,126.55889,43.91628,519,0,328544.0
11,1656,05-19 19:27:00,126.55422,43.91373,519,0,3970758.0
12,1656,05-19 19:37:00,126.55478,43.91487,519,0,2439131.0
13,1656,05-19 19:44:00,126.55445,43.9154,519,0,4094718.0
14,1656,05-19 20:12:00,126.54865,43.90714,519,0,2880478.0
15,1656,05-19 20:35:00,126.55,43.90701,519,0,314833.0
16,1656,05-19 20:22:00,126.54904,43.90723,519,0,2455362.0
