,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,3416.75839459362,3481.8648876994575,2668.672262757205,3569.686780279938,3355.508627205628,3249.2433083961346,3242.620597753798,3048.8250303663563,3945.1740207317293,3040.5118201854525,2055.697226852025,2664.887605982383,3554.5690451955556,1913.566517889183,2213.020825215786,2916.5026237228453,3409.138600017899
1,3416.75839459362,0.0,405.5020212818698,923.2024134559454,490.8902788969308,542.0661949369614,303.0235004066661,617.1038033739253,935.5276811647166,777.8816489281736,396.4155604352719,1433.629940634086,857.5872470487692,511.39093329878284,1524.343462181067,1206.1563518251367,517.8262084666117,21.140593456097758
2,3481.8648876994575,405.5020212818698,0.0,1211.110293955863,107.44691130202621,946.6380064570606,269.2333067907781,317.1962105966087,655.5233385937181,485.9258800856126,669.4034585457382,1617.526067654675,1121.5177359703562,906.437873969696,1568.9192825681828,1330.1071240371168,612.2238167881799,425.92104584158244
3,2668.672262757205,923.2024134559454,1211.110293955863,0.0,1318.287916351395,689.481674881557,948.0162193090587,1193.1599665347887,1319.5314475815976,1673.3992438842447,546.3974857890482,613.3593206660862,113.63857107565065,893.5801758009846,981.5540772027375,585.7868205492263,665.3149696892519,906.5576998246788
4,3569.686780279938,490.8902788969308,107.44691130202621,1318.287916351395,0.0,1032.5416864505476,376.1723557470921,360.30730838932067,682.164144341977,384.43737505717365,775.7645069569546,1721.6908712348702,1228.9551820871807,976.9522545651656,1658.5953570046038,1430.371674799846,716.4905700927794,511.8792672483857
5,3355.508627205628,542.0661949369614,946.6380064570606,689.481674881557,1032.5416864505476,0.0,781.5516216536068,1113.1857855953338,1388.2256153409633,1284.2900386304802,497.1790890865169,1300.1263618162957,693.8697742322216,208.3394318059686,1582.7273385201029,1197.2633499311557,767.5573937203907,521.2774765275914
6,3249.2433083961346,303.0235004066661,269.2333067907781,948.0162193090587,376.1723557470921,781.5516216536068,0.0,331.96321086908233,634.2803153813248,752.3200085985787,415.9688722753316,1351.4850320345702,855.219613662172,797.569448411139,1336.9293111450334,1072.762166122781,348.29107715518103,315.03776708941535
7,3242.620597753798,617.1038033739253,317.1962105966087,1193.1599665347887,360.30730838932067,1113.1857855953338,331.96321086908233,0.0,340.8190067198803,707.1296480304442,708.9239655317961,1486.2592136775863,1087.9412159991666,1124.3360388549434,1343.5695595772145,1167.5275610454587,529.4340656065983,632.7982804387143
8,3048.8250303663563,935.5276811647166,655.5233385937181,1319.5314475815976,682.164144341977,1388.2256153409633,634.2803153813248,340.8190067198803,0.0,976.3354773140487,928.1544288905072,1471.9070643053105,1206.728661508464,1428.6829175420746,1205.672993462194,1132.1320960397056,682.2428019441138,948.7207335576228
9,3945.1740207317293,777.8816489281736,485.9258800856126,1673.3992438842447,384.43737505717365,1284.2900386304802,752.3200085985787,707.1296480304442,976.3354773140487,0.0,1127.0272465149815,2103.148130959009,1591.196580965223,1175.195955354491,2037.5566233373913,1814.7228984751148,1098.0119959347319,798.1352542855919
10,3040.5118201854525,396.4155604352719,669.4034585457382,546.3974857890482,775.7645069569546,497.1790890865169,415.9688722753316,708.9239655317961,928.1544288905072,1127.0272465149815,0.0,1038.0832163716652,467.93524400148686,614.931518917254,1174.8260473961982,827.9798818319762,271.43687512913954,383.5911802686962
11,2055.697226852025,1433.629940634086,1617.526067654675,613.3593206660862,1721.6908712348702,1300.1263618162957,1351.4850320345702,1486.2592136775863,1471.9070643053105,2103.148130959009,1038.0832163716652,0.0,614.1626631738721,1500.8779344785382,550.8362418139815,341.7561495257022,1005.3373517734066,1421.5054394322624
12,2664.887605982383,857.5872470487692,1121.5177359703562,113.63857107565065,1228.9551820871807,693.8697742322216,855.219613662172,1087.9412159991666,1206.728661508464,1591.196580965223,467.93524400148686,614.1626631738721,0.0,889.7953117073058,920.1837331130121,523.6722258469321,558.7164602664793,842.4127326476541
13,3554.5690451955556,511.39093329878284,906.437873969696,893.5801758009846,976.9522545651656,208.3394318059686,797.569448411139,1124.3360388549434,1428.6829175420746,1175.195955354491,614.931518917254,1500.8779344785382,889.7953117073058,0.0,1756.1939234790195,1378.8664106266451,869.6966372870114,493.7607226708179
14,1913.566517889183,1524.343462181067,1568.9192825681828,981.5540772027375,1658.5953570046038,1582.7273385201029,1336.9293111450334,1343.5695595772145,1205.672993462194,2037.5566233373913,1174.8260473961982,550.8362418139815,920.1837331130121,1756.1939234790195,0.0,397.0388638686237,1011.8186205614874,1519.308518299596
15,2213.020825215786,1206.1563518251367,1330.1071240371168,585.7868205492263,1430.371674799846,1197.2633499311557,1072.762166122781,1167.5275610454587,1132.1320960397056,1814.7228984751148,827.9798818319762,341.7561495257022,523.6722258469321,1378.8664106266451,397.0388638686237,0.0,725.68872599265,1197.6414872072112
16,2916.5026237228453,517.8262084666117,612.2238167881799,665.3149696892519,716.4905700927794,767.5573937203907,348.29107715518103,529.4340656065983,682.2428019441138,1098.0119959347319,271.43687512913954,1005.3373517734066,558.7164602664793,869.6966372870114,1011.8186205614874,725.68872599265,0.0,515.4968237401577
17,3409.138600017899,21.140593456097758,425.92104584158244,906.5576998246788,511.8792672483857,521.2774765275914,315.03776708941535,632.7982804387143,948.7207335576228,798.1352542855919,383.5911802686962,1421.5054394322624,842.4127326476541,493.7607226708179,1519.308518299596,1197.6414872072112,515.4968237401577,0.0
