,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,0.0,80.27698816619879,976.8177276375507,659.5843068124549,1082.9946879181996,779.4795946521328,1671.9071416410563,490.9771818768012,277.9228872251576,1806.1759482131347,759.8419266419684,1377.7556190853707,1448.3878797727575,1105.4623622830857,835.7568823541798,880.3225266469283,484.9773683004265,937.5845405582178,696.245939236492,920.2688895298535,333.99457933250164,487.2923767697039,269.96287127511204,705.792106705185,978.1652998545721,672.9994109400739,1718.3412757182928,1515.1497464182592,1482.3364406693386,1345.526355504881,714.3093362315144,1076.9112194166453,384.70732739597423,28.11898618195636,279.56891813383675,591.3996604280776,1311.9216479106142,1579.338399303163,921.9215323424884
1,80.27698816619879,0.0,1043.7882058034509,738.9355209442448,1163.2677949792364,764.7885843308078,1752.1233854569252,570.7352343760436,326.1422171878553,1879.2938251847984,809.2147966270148,1449.0588359979104,1526.254113518054,1179.583365981443,916.0273060341896,946.9727979951069,439.5260984990806,1006.0153626713757,631.6984009094209,885.4320061981853,255.2511175812251,542.8473832508382,217.32592919186396,769.653093619801,1054.5662508315015,602.9964359777682,1794.1089692459057,1592.0593386500361,1562.5511500568227,1425.752837331046,651.2566637892719,1156.8277113425868,385.3768403431528,52.19191037309605,328.33203860829076,670.3597529741099,1387.220353267827,1652.6288806255188,991.2392891612913
2,976.8177276375507,1043.7882058034509,0.0,679.4912956703354,633.0795789992585,1642.2510562030593,1068.460866809131,692.7051682448769,733.5914523512106,860.0733610775825,1228.4646517045396,422.804824993959,1096.8084247950353,1017.4905797952202,546.4458303586512,96.92777214931,1447.9505267997813,51.06621860631722,1673.0591081251043,1843.6794188058393,1237.2976928836636,1047.1327872002817,1244.9743806744111,1035.1428196747434,274.69160476233384,1646.713438724594,815.076976449955,1191.7551074547541,916.7477029153988,742.4687084279752,1690.993149097442,714.8477258156709,1260.0650854824873,999.4154295438292,730.6976754881066,495.7100666559366,432.299066811055,640.7618336837177,76.4636921424757
3,659.5843068124549,738.9355209442448,679.4912956703354,0.0,442.13717526280624,1057.648071843791,1020.2751640919714,170.0078648176917,615.5738502272492,1313.359750809246,552.967382807508,942.379439663533,793.8397996451126,492.98767084858446,218.52450566555422,618.1591619871613,991.4887839080235,628.5300253519953,1258.5416656864054,1293.2787599105193,993.5681170466536,426.9184611375162,854.314551100636,356.25966837253446,500.51318386574496,1264.4267313777518,1185.0425446450422,866.4718935405771,831.3281915893812,710.6456360326919,1267.5415686666574,420.6581180181082,741.7353228282401,687.5048516857627,612.9174407758726,230.3924759559526,811.7950695061298,1095.4109470156561,603.0279680991028
4,1082.9946879181996,1163.2677949792364,633.0795789992585,442.13717526280624,0.0,1468.575457435065,590.2610169178399,597.6687880451649,974.3738740203045,950.6126626452614,882.3145383606961,673.2673473743481,474.38607824643833,432.8700083665003,248.25343293765422,634.8734087838801,1432.9987980745416,596.5577960650327,1700.6403529092486,1713.8728089095064,1413.6990914606881,846.792751666591,1294.1013189019438,690.6711371257329,358.4208608653626,1706.1176172599703,797.002125379427,567.3613658879138,401.1771663081768,268.5170767091944,1709.4630791814432,95.28467199098759,1180.0018453193181,1111.1018274895669,971.2710974912013,517.7647773247614,499.53557492656,757.1378331218245,575.6729899065109
5,779.4795946521328,764.7885843308078,1642.2510562030593,1057.648071843791,1468.575457435065,0.0,1976.9067750522306,966.628285371037,1048.313557311112,2370.10391265796,639.3904685109098,1982.6551562664774,1632.8184985612527,1238.162137939243,1275.2640565069808,1553.9024495006306,397.17511829631235,1594.4833263892463,535.3753723090504,256.36371836703586,828.1223216041428,630.7381656941252,576.918150475476,792.0814377610072,1540.6210463942753,609.5374019336624,2242.062094730752,1659.5169388736094,1803.195393538571,1726.3987945250828,518.6894341911673,1412.8137031839585,402.01046778580013,774.5132196452178,1049.3065832101925,1157.6477061735498,1866.160075924195,2149.9045974575574,1572.7558354514015
6,1671.9071416410563,1752.1233854569252,1068.460866809131,1020.2751640919714,590.2610169178399,1976.9067750522306,0.0,1183.3129618852995,1559.5951072445826,827.7090858195342,1346.2342211138182,848.2259298028945,398.64146417496056,753.9387168368687,838.512623888972,1112.4822398679444,1997.1203958809824,1052.726937090501,2268.355616025609,2230.9535822604903,2003.5151003758517,1387.9943147316183,1873.999581912882,1186.2919427075262,834.1562848823,2280.275679625869,648.9187642635919,438.97233661547557,189.57319659246528,345.87534510264305,2274.921097194279,600.1401183634842,1736.5683622907202,1700.0261270721724,1556.446660477531,1104.9723827038463,695.1812231973191,762.9462830210632,1041.0259493466378
7,490.9771818768012,570.7352343760436,692.7051682448769,170.0078648176917,597.6687880451649,966.628285371037,1183.3129618852995,0.0,457.57469373243293,1413.5504650123426,559.5077966240354,1016.3213046751141,963.6239724061915,649.1827584983323,355.61284527537686,614.0169193025788,851.365692209206,642.5893110149403,1112.5992471947313,1187.9600094911098,824.7415521086185,354.53648798884194,697.8133890018729,390.8119653205513,575.9817717993208,1112.5859669660265,1298.9118114172757,1035.2656738240591,993.8381104895309,864.2714651680368,1123.548567960818,586.2031709625695,615.6505658903367,519.0043766029794,455.15156128922837,197.046832560216,907.6493242086196,1189.9054404952087,618.9202969439868
8,277.9228872251576,326.1422171878553,733.5914523512106,615.5738502272492,974.3738740203045,1048.313557311112,1559.5951072445826,457.57469373243293,0.0,1585.1093137714565,908.4719622704766,1149.504309408226,1397.0928507228437,1105.6452098776697,730.9191515663887,636.9317892818467,761.2051022726595,700.4106223541735,955.4101307728133,1197.9785757342734,504.5951252522479,634.6247315005933,541.7153567888629,796.5902838433623,789.2029950504411,920.8132445236392,1514.9928986076127,1475.3787462149826,1372.8594738210595,1218.288657034417,975.853476299079,992.3347102187636,647.280441418591,292.298048845785,3.2109637728143228,456.7653083075825,1108.2335588181563,1360.3296898170381,688.7558202470872
9,1806.1759482131347,1879.2938251847984,860.0733610775825,1313.359750809246,950.6126626452614,2370.10391265796,827.7090858195342,1413.5504650123426,1585.1093137714565,0.0,1824.7916787592108,437.41632227401533,1146.6275750102138,1351.433899049086,1098.0033794448752,953.6675107205477,2250.3045549606104,886.814951812036,2495.423076091923,2600.0776498758173,2089.467882413896,1739.864769160087,2065.4514394036273,1627.2581685595928,840.8625294475543,2478.6367520760305,181.5373158494853,1220.483846178552,835.3573261825114,769.6017439360511,2510.5463409151776,1034.9964428885128,2028.227833034037,1831.2371564084037,1582.0771968406184,1240.0050591810773,505.9027479239687,226.94163825377728,896.7374520379672
