,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,949,08-02 08:27:00,126.566,43.871,802,1,
1,949,08-02 11:49:00,126.588,43.856,802,1,
2,949,08-02 11:56:00,126.589,43.859,802,1,
3,949,08-02 11:37:00,126.59168,43.85561,802,0,3783151.0
4,949,08-02 12:12:00,126.59286,43.86231,802,0,2477060.0
5,949,08-02 10:42:00,126.59554,43.84573,802,0,3239240.0
6,949,08-02 11:11:00,126.59593,43.85138,802,0,4221106.0
7,949,08-02 11:21:00,126.59285,43.8533,802,0,4175135.0
8,949,08-02 11:42:00,126.59234,43.85558,802,0,1667039.0
9,949,08-02 09:32:00,126.58884,43.84989,802,0,3448692.0
10,949,08-02 09:45:00,126.58611,43.83969,802,0,213080.0
11,949,08-02 10:03:00,126.59114,43.84158,802,0,3105867.0
12,949,08-02 10:12:00,126.59078,43.84041,802,0,2038404.0
13,949,08-02 10:20:00,126.59296,43.84133,802,0,3105575.0
14,949,08-02 09:18:00,126.58569,43.84625,802,0,2974680.0
15,949,08-02 09:24:00,126.58791,43.84831,802,0,4495010.0
16,949,08-02 09:51:00,126.5876,43.83869,802,0,2330870.0
17,949,08-02 11:51:00,126.58817,43.85591,802,0,2200558.0
18,949,08-02 12:04:00,126.59413,43.86087,802,0,460100.0
