,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.0,483.32925690074507,1292.8627391098644,1538.8052991106445,360.6699591518433,809.3649063559435,716.3143331155521,275.9620243546831,1487.4596078032523,1674.0930517055058,191.38586791381405,925.9672525297,1110.3388164277017,1224.8841935321952,1041.7406462868582,341.5537793523235,243.05602074248807,1691.6453609798698,870.2101798819242,3712.111713300853,542.668640156227,642.9595059699546,574.0309180025642,64.60881815547222,651.3760172420884,519.6123898486911,676.8337214622235,625.8431502868465,979.4302274445552,1449.0011669703104,727.3144387183348,649.0318353793363,426.9020194397343
1,483.32925690074507,0.0,1772.8745151380756,1947.7851687815203,837.6900220962129,764.235000995196,367.3499379882198,279.0489295682154,1970.777590698526,2105.733645653485,518.1467154173705,1407.8177172256517,1566.76794926126,1706.0876861500892,1400.776345829969,188.5340250901174,712.112311125985,2173.362235400416,661.2307062134545,3851.979057296998,491.2983188478573,1025.3670082128792,318.96885187785796,510.6894819888118,1134.257162007472,818.3213857782903,510.3798315495761,1008.2059919819188,1316.0854903858756,1916.1594528139435,273.70879567062303,187.86467906740128,532.5147721442985
2,1292.8627391098644,1772.8745151380756,0.0,744.4995102887165,935.2091647092061,1694.0345400726428,1920.1029231656328,1521.117972416036,279.93081025377455,686.559954708009,1282.5831225425775,446.9950159717246,363.69553424573064,318.81185757943433,876.5047303772537,1630.5307915605167,1094.350630954603,404.2332008125288,1914.0991146666584,3813.9523242876003,1601.499730956214,916.8016399029092,1763.6885396899895,1279.0358145865196,645.7279880661744,1152.3323817184084,1758.4008689587995,926.0572156804078,957.6029801549213,270.81007869188136,1992.2445807171885,1941.8007597278972,1435.6381781153113
3,1538.8052991106445,1947.7851687815203,744.4995102887165,0.0,1213.6117429866608,1558.4005955013008,1955.722346459667,1668.7936860410557,965.7302843623806,226.0718588521249,1434.1856482509236,1056.3485762487956,530.732301485867,1055.586390070479,580.1854793755332,1864.8674163634635,1436.188806083152,886.7757960684359,1825.5272321601099,4548.830659754093,1599.3522173755025,922.4386628095806,1813.297368274879,1556.8741711093685,1058.2166833745703,1145.3322992878993,1729.1236153826421,939.5809779891994,685.386974230531,515.5862092406547,2091.2676267687098,2135.051285325154,1464.1241170552191
4,360.6699591518433,837.6900220962129,935.2091647092061,1213.6117429866608,0.0,934.8247391717666,1013.1896880223421,591.5454556746226,1142.105587703199,1331.2850412888756,366.3155535846278,598.8829190320135,755.9119484611238,896.0584840374396,779.9403914739808,701.9107340151994,227.09427917793468,1336.4387705161578,1082.6894431827393,3735.16409789777,742.8089364873584,405.8111851335582,858.5369605583144,358.05969245550347,304.97560329396583,439.7032766327464,900.1599693566297,392.9647830939634,746.3766151704785,1088.976944941078,1062.9604560942018,1008.7811959050073,580.1908088543405
5,809.3649063559435,764.235000995196,1694.0345400726428,1558.4005955013008,934.8247391717666,0.0,518.6760474449075,613.7188400325268,1955.1221016977422,1763.9838243043805,636.5617639877736,1492.1185175222495,1373.520009721898,1767.6483149596168,982.2578119360185,848.803093134265,1001.0520624054695,2084.473521349868,272.9931375380586,4512.097497687612,291.6501117170714,777.2500761969208,456.36636097310117,873.9587096737627,1197.525142362192,549.6811715085752,270.32045712507295,768.1217500483323,874.9495515087838,1729.311781155118,714.1809293607286,908.2001905936162,384.9023486693012
6,716.3143331155521,367.3499379882198,1920.1029231656328,1955.722346459667,1013.1896880223421,518.6760474449075,0.0,440.54787406943893,2148.5258880387346,2140.1301117090075,647.304354305492,1611.514486256009,1658.1310167486406,1909.2400889804596,1379.4578048831675,535.6815559297333,958.9711157647877,2324.1679726956418,325.2279065184283,4218.620274805843,356.65846666990416,1062.2265540881288,156.46268010533396,766.6352354668862,1317.4615413595523,819.4082407782729,254.91237963251734,1047.2069496859299,1279.89650965591,2019.5665746214413,200.2415624700547,437.8665744127848,500.7792040101772
7,275.9620243546831,279.0489295682154,1521.117972416036,1668.7936860410557,591.5454556746226,613.7188400325268,440.54787406943893,0.0,1733.6434247840514,1828.248586746068,244.33582075311725,1183.2630470793424,1296.6806786110608,1482.4026138878505,1123.4104191280458,254.50646659610243,518.4244046643577,1924.3893333985939,616.3538647109455,3905.2160802695735,323.0462314485574,746.3579928897811,299.4434175167657,328.84787780253555,895.7491861062315,542.9353603766987,425.8652222326279,729.2159321561315,1040.8745312345416,1650.3199029346347,471.7399365768016,466.67772959494795,287.0999036962162
8,1487.4596078032523,1970.777590698526,279.93081025377455,965.7302843623806,1142.105587703199,1955.1221016977422,2148.5258880387346,1733.6434247840514,0.0,856.0634441152721,1503.0156404404847,571.044776068144,643.492825400051,297.0308408451025,1156.1386616063671,1815.2998534961102,1268.6304880257885,259.0051220773984,2165.3952039276887,3656.6229236097683,1843.9151048580852,1180.2205523400146,1992.3265555148016,1464.396180058308,838.5046556791259,1408.1932511340895,2002.4002440618522,1188.0708860625462,1237.467991559313,450.69093891559777,2204.8451074793447,2130.265301087179,1676.7002200745455
9,1674.0930517055058,2105.733645653485,686.559954708009,226.0718588521249,1331.2850412888756,1763.9838243043805,2140.1301117090075,1828.248586746068,856.0634441152721,0.0,1587.978667996528,1069.968424867394,589.821675074654,1005.1659852645552,781.728371997629,2008.7423927406776,1545.224226147758,727.0398252712425,2027.6332905632178,4495.5275221311085,1785.6211690946582,1087.4300983679163,1993.6477311742865,1684.9874757610703,1132.939074226199,1322.3433468399785,1921.5455404321804,1103.882551040326,889.1729294771385,420.77655351739554,2265.802591771982,2291.2971865262275,1642.723822323246
