,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,1520,10-11 08:37:00,126.544,43.85,1011,1,
1,1520,10-11 08:37:00,126.545,43.85,1011,1,
2,1520,10-11 14:58:00,126.513,43.823,1011,1,
3,1520,10-11 09:18:00,126.54181,43.84945,1011,0,3604842.0
4,1520,10-11 09:35:00,126.54087,43.85056,1011,0,1327056.0
5,1520,10-11 11:17:00,126.56317,43.84912,1011,0,2345627.0
6,1520,10-11 12:27:00,126.56054,43.84585,1011,0,1125513.0
7,1520,10-11 10:37:00,126.55886,43.8499,1011,0,2219143.0
8,1520,10-11 10:50:00,126.56139,43.85637,1011,0,2402010.0
9,1520,10-11 12:50:00,126.54366,43.84462,1011,0,4342941.0
10,1520,10-11 13:00:00,126.54341,43.84106,1011,0,1017215.0
11,1520,10-11 13:24:00,126.54105,43.84914,1011,0,1042622.0
12,1520,10-11 09:23:00,126.54312,43.84761,1011,0,1398453.0
13,1520,10-11 14:58:00,126.51269,43.82337,1011,0,2396904.0
