,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.0,3986.3324477104493,4251.425771412348,3315.5893843159847,3230.4695766649534,2822.8902159157597,2937.968599618079,2874.1891167062035,3033.360200091495,2986.0400503814767,3639.8698727663295,3109.6729005378384,3117.8254369190677,3285.5784508896436,3144.334250052881,3532.029030369399,2776.4889548729498,3048.9297198657505,3441.44474171587,3572.4033447012257,3599.050178481419,2874.4528051531584,2492.884805231016,2455.082021130873,4932.845789871241,4936.701219222009,5065.527127723873,5153.762383402626,5194.707508257045,5255.055881852464,5194.180210336262,5123.683041799238,4883.432315882966,4731.261690004192,4587.714356119078,4574.331123564947,5297.466766225183,6089.206462368585,4514.980045678866,5372.931384317875,3249.6465715524623,3130.2665483221576,3885.8139553839324,3874.6714638966937,5131.436901135036
1,3986.3324477104493,0.0,521.4009566386177,697.933921143253,788.1639714164394,1164.3635442395475,1050.2864708473955,1118.4069241904322,965.9046526692664,1011.341961835297,413.2345951324339,878.6037368164109,868.5544754896239,807.9908083600513,902.9553432526335,492.04518063982954,1224.180853142747,937.512180166785,585.8192829526974,428.2788629656749,401.34098965672314,1174.9396358996723,1504.3150852248818,1547.1408703466493,1015.9207324570958,1004.8807272136758,1134.155599294798,1185.7673332825786,1243.4058736987326,1288.6739500757005,1291.8514726776064,1138.9305547626068,906.7936852815114,760.810882640733,639.6779798159442,688.0296208515134,1344.3019472000312,2259.1427794287406,1106.8335904032035,1527.5399962445247,740.8849755343562,1154.2172004547078,947.2372449626446,1077.9810077205289,1424.3304209989187
2,4251.425771412348,521.4009566386177,0.0,1116.137323847752,1201.9366631025955,1490.5778562593023,1388.7079778359557,1466.2395366482187,1338.1313366024474,1376.6699873463526,642.3776090931393,1190.2506413007432,1204.2582388433004,965.8787612465245,1108.8275348281152,754.5443689215757,1486.1140987814376,1269.6440465450344,833.15928007115,866.5396577966129,843.7895968356808,1377.0163252258546,1839.8853945612993,1887.7183317990002,691.6376828883733,704.3142469935732,827.1044218097597,949.698762796726,966.3888220701449,1042.6103687269776,943.5744747221084,980.1992628530999,727.6059221156905,582.1314131054907,423.06432795945045,341.81863514067754,1067.165279070738,1861.84906907214,590.1829847245947,1130.316527479729,1052.910846942983,1191.3416888476027,644.8242411266123,766.137258922073,953.1912881313149
3,3315.5893843159847,697.933921143253,1116.137323847752,0.0,90.25853315649677,507.1292438036145,392.6781020485384,444.94118248880255,283.30119825350243,331.0045203342339,506.89191084829133,303.99863696483544,255.85489323119737,542.406657741967,498.804933887636,414.7769402385142,632.7339510526857,308.76391661845537,395.83971141261384,269.70312010564027,296.59668395604285,674.1355480317455,822.7929609433934,861.9784413187849,1708.503428669325,1700.0955538466244,1829.9730966635268,1883.0546036145668,1941.2710993306353,1985.9918502414291,1983.8748094016564,1828.6437406865355,1603.0355046648115,1458.5643447802304,1335.2324004629536,1366.6209129833692,2042.2344929003948,2945.100729147158,1621.0213275803105,2210.2113291850674,254.66460709824807,895.1233629434242,1192.9081399529189,1293.0159558378646,2068.248508302136
4,3230.4695766649534,788.1639714164394,1201.9366631025955,90.25853315649677,0.0,433.02649681478243,321.96745294784364,365.876829994831,204.11518122882217,251.47095367471644,583.6354081912331,277.4750386810996,220.30851423302917,567.0408359318632,499.0742449710651,485.2698083265546,575.9272537985862,257.35877585875465,453.09909511918573,359.9568571317825,386.83709885237386,639.3261046651929,737.7200482342222,775.7544363195792,1798.5597104478907,1790.2815893823476,1920.1801714857286,1973.1536974516648,2031.5193129785075,2076.0922120227006,2073.869156836439,1917.9657788467284,1693.0271644420714,1548.7438636572638,1425.4518411543559,1456.0583339062373,2132.4658261626973,3034.5562666327955,1698.367468648215,2299.535110364204,273.17173396299654,898.906699598097,1251.6712768246712,1346.890563464864,2154.6891416029
5,2822.8902159157597,1164.3635442395475,1490.5778562593023,507.1292438036145,433.02649681478243,0.0,115.8906568659528,79.05235171902837,229.7684197758829,184.14299200283753,849.7638448195955,300.59079941166596,296.8108327243267,599.0216548362644,450.4282105232588,737.5153273408629,201.25392262996226,227.82238525026744,657.8788998166777,751.0918806276987,777.4406585549269,362.50179813546043,349.56028277265824,397.14111647882413,2140.789908687412,2138.8360652240963,2269.1190809465547,2341.942876106507,2390.645948899131,2444.2976556182357,2411.474976076686,2303.095660957257,2066.941928501314,1916.8954424964766,1780.153866586972,1786.1099910778105,2493.06895428788,3351.7167229165784,1901.391350133664,2618.0665941349553,440.2330338737261,757.4362468996253,1353.5239428714249,1415.6022474119454,2432.02188665907
6,2937.968599618079,1050.2864708473955,1388.7079778359557,392.6781020485384,321.96745294784364,115.8906568659528,0.0,79.54832965860231,124.39206636384203,87.42553861431557,746.4518012016862,201.9192833157394,186.25057069410616,532.1137418807797,394.596112666076,634.1900528872333,267.57727302383347,119.09386481283241,559.3446237949895,635.3584162365388,661.7637653982937,385.1234724672504,457.24052642735995,502.78505865878134,2032.1496903030618,2029.3016369338318,2159.657218401909,2229.912354651372,2279.887024670656,2332.398967728917,2303.791731490928,2189.2004574580287,1954.1284665245337,1804.6276829165938,1669.3787000007649,1678.7114494387138,2382.1809128675154,3248.022792980069,1816.7177753400204,2513.5802888255225,335.7977183642236,745.7753155896221,1287.1533351746248,1357.4395581152867,2334.4215425630227
7,2874.1891167062035,1118.4069241904322,1466.2395366482187,444.94118248880255,365.876829994831,79.05235171902837,79.54832965860231,0.0,162.09716116961343,114.45997225396574,823.8637421207806,281.3633314091529,262.1711111842329,608.7016623635466,467.67164323384293,711.7312733552694,275.1372375101821,197.1130796751363,638.1934484987489,698.4605996697017,725.222892871376,422.615045787173,385.965725386811,429.75485612994845,2106.1408648071756,2102.6002947834218,2232.9849946659538,2300.65286938123,2352.022589764536,2403.2778256404326,2378.3862344468885,2257.0815559687344,2023.8937513909789,1875.1904448436746,1741.6713144036264,1753.6347048264577,2454.1663754680603,3324.5948768017215,1896.2431277465378,2589.878239449359,413.6438312589011,803.3028317351211,1364.3905334212295,1432.8526769964133,2412.9149114039647
8,3033.360200091495,965.9046526692664,1338.1313366024474,283.30119825350243,204.11518122882217,229.7684197758829,124.39206636384203,162.09716116961343,0.0,47.73613666541797,698.6990558763794,204.82192126885093,156.20402308202745,554.2892930203187,438.46028436001853,588.7884228348364,390.65894252178924,126.239074692924,527.2918682911557,541.6658037642477,568.6393284691137,491.14933606589483,541.4748934125794,582.4198592680877,1963.4148155522394,1958.115596101821,2088.4573709690976,2150.783914215503,2204.7499796342818,2253.5896645305147,2237.1049213876695,2103.0358629793473,1872.610483728032,1725.3355336207562,1595.288121124451,1614.0505825026307,2306.525159521773,3189.615416264754,1795.7163891507269,2454.220180889511,302.10165224513463,819.6683586176532,1295.7322169861225,1376.0488520871397,2289.5716924285693
9,2986.0400503814767,1011.341961835297,1376.6699873463526,331.0045203342339,251.47095367471644,184.14299200283753,87.42553861431557,114.45997225396574,47.73613666541797,0.0,735.7003397615892,220.20462487105812,180.94779331456408,568.5045291900907,443.67409518062334,624.8294793130859,354.5681533365975,133.7050129268817,559.2585618176937,588.1646805554255,615.089864458994,468.4742499517735,494.642406253058,536.151973862494,2006.321258345233,2001.5106804729426,2131.880412111186,2195.672049068893,2248.938790450106,2298.4366599307255,2279.644506747724,2149.0277058184024,1917.8562060394986,1770.1797828537003,1639.1560475307353,1656.0061108779937,2350.8227341877036,3230.4904880227487,1826.4051654954121,2495.213241755863,332.5655039401565,814.0914872082902,1316.5825575384931,1393.4708902239572,2327.04157618807
