,0,1,2,3,4,5,6,7,8,9
0,0.0,5447.1799979258885,3123.996581059837,3081.1679431955936,3024.8305112885128,4173.765002199976,3730.1344995097984,3954.013603001322,3424.068558440954,49.87104364751299
1,5447.1799979258885,0.0,7048.412664291779,6913.601805183675,7242.675558593311,7628.543438271519,7426.290694001526,7682.3961699618,6983.3393274657055,5401.134764745047
2,3123.996581059837,7048.412664291779,0.0,148.3840156356824,383.825483067333,1071.322908347712,609.0186866553416,832.45003432818,460.8153310289249,3156.2934337069437
3,3081.1679431955936,6913.601805183675,148.3840156356824,0.0,510.80432931111295,1093.6576362983772,656.1007488893887,900.8745875236498,396.31399702087754,3111.703763929478
4,3024.8305112885128,7242.675558593311,383.825483067333,510.80432931111295,0.0,1314.3923437026829,843.8440613657036,994.5711253567982,833.0420170040965,3061.4512646932235
5,4173.765002199976,7628.543438271519,1071.322908347712,1093.6576362983772,1314.3923437026829,0.0,473.41818632361014,383.2773495445487,771.1252990581179,4203.704331390018
6,3730.1344995097984,7426.290694001526,609.0186866553416,656.1007488893887,843.8440613657036,473.41818632361014,0.0,261.97771231834207,443.0088751922624,3761.7329719958675
7,3954.013603001322,7682.3961699618,832.45003432818,900.8745875236498,994.5711253567982,383.2773495445487,261.97771231834207,0.0,701.69127296849,3986.942622969725
8,3424.068558440954,6983.3393274657055,460.8153310289249,396.31399702087754,833.0420170040965,771.1252990581179,443.0088751922624,701.69127296849,0.0,3452.120813297852
9,49.87104364751299,5401.134764745047,3156.2934337069437,3111.703763929478,3061.4512646932235,4203.704331390018,3761.7329719958675,3986.942622969725,3452.120813297852,0.0
