,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,0.0,80.3281167398025,1892.3906947673956,2327.9651895199845,2461.190494749153,2301.9890061748033,2310.4635636649964,2424.105485490255,2442.686231870401,2149.190729233044,2056.1119498193693,2086.4488896406883,2426.3072146954523,2435.8618352739595,1901.4881967050192,2417.073585626322,1346.2293782338666,1656.096166711178,2033.062911362908,1828.1567320708339,1986.1387315250445,2127.72647658496,2017.8269951853936,2051.1437427187975,1555.0539174408573,1409.0002392955587,1270.7634539194362,2023.5261090022893,1526.6443138549994,1687.0537399892974,3975.4844560891056,1879.40756708754,1051.1882239981467,1002.9188824683541,1517.8693970134698,1399.6869607270946,272.960062170566,153.73391374049908,412.33457066318056,1149.1375147532522,1173.2104124416983,1416.0238885742779,1727.4009867672696,1284.4074097819778
1,80.3281167398025,0.0,1894.0943247517346,2393.253787410501,2485.184994504286,2338.5198681360766,2347.054873865781,2465.9218963653575,2482.3712529672443,2202.2055463609154,2114.092606432225,2153.7601083975565,2478.598493626049,2457.6900119803386,1957.0633776615553,2445.646408089292,1380.6759530152476,1707.989557376202,2080.238113329286,1873.5034772377555,2044.905328603325,2133.267200462432,2021.6276426788515,2062.77830509312,1601.5294408909454,1405.1030430882454,1235.236347230928,2011.6003369649734,1530.7798881333667,1691.1021189148066,3931.8651573103994,1858.3867678293534,1056.3310784712098,1032.0861416282073,1468.74821127566,1345.4442027182608,346.49927789519927,120.29787776521368,451.18893172799847,1139.0437387581264,1138.8323178585827,1391.9924522912243,1694.7511035289315,1245.5444760497455
2,1892.3906947673956,1894.0943247517346,0.0,1948.4276156550684,840.637483122812,1029.7924219554614,1036.4743193955967,1247.9655750208385,1202.3543749039088,1419.4240821380238,1532.298514427322,1885.7711590166148,1556.6314303537408,776.9999973208044,1387.7043760211566,907.8757336042058,856.5589512435795,1210.690170421478,1189.7484161293637,1068.937214640076,1525.2302743003745,255.9969032739892,136.43376687442222,294.5356545683636,1062.43322268464,499.47719819027066,972.036452991888,354.79077536745393,368.25631736253473,210.789813361076,2611.659615751738,536.6555795421083,842.0001400987396,1000.800829359759,1189.4127738789016,1307.778233074163,1785.490909500875,1775.942374938788,1525.4912128065816,780.0589698161447,1002.7899188564779,719.6081692189812,806.0383046613831,1021.2216277634403
3,2327.9651895199845,2393.253787410501,1948.4276156550684,0.0,1536.9443807801981,1105.9657746826458,1105.7864907417545,961.4807811694876,1038.837105631831,547.9374926583449,419.13911660195225,260.40515885125336,583.3928546198648,1590.9228940149987,584.1354448094596,1383.8722733788463,1341.6951885704937,837.0249567304693,767.4110736505764,886.9879231928608,444.1240483343998,1923.8977135698365,1932.8258989420897,1749.888107913402,1009.3449443960596,1987.1294147843766,2485.602252601177,2303.1312591384944,1846.1334412949623,1859.7732487084468,4506.7512183804565,2445.5072167356952,1879.3529344600402,1607.1473690373027,2838.441227629465,2868.5611754929887,2059.054489984558,2341.0800792354034,1980.150349324226,2076.4053060704805,2435.9605235347153,2338.948515319386,2620.862999892694,2544.846604735451
4,2461.190494749153,2485.184994504286,840.637483122812,1536.9443807801981,0.0,431.8156640754157,431.47668710543223,599.616094523823,525.71276204385,1006.2953098143684,1195.1062722678635,1588.8872104587033,992.0860536675738,74.08503137296744,1136.1400662515152,153.71233157355485,1139.237802746375,1131.20652069526,839.0349449953671,887.0857378930784,1230.3793222442368,636.7238859811073,728.8881867236818,547.7303091511938,1087.1544695299501,1250.4309948739194,1789.1931723009523,1100.6290827729056,1063.4385875908251,938.5343046528726,3041.109658936514,1348.0947604852533,1471.2079911423834,1460.1190100641033,2029.4055637108536,2142.7562527354894,2282.252204909588,2377.9625214124208,2053.2679687669233,1510.3096597273986,1803.5595465650933,1544.2904606843188,1640.8207613686386,1842.731283224417
5,2301.9890061748033,2338.5198681360766,1029.7924219554614,1105.9657746826458,431.8156640754157,0.0,8.729689303440884,218.64655059964815,177.80669830385295,575.70863764701,768.6639523860918,1160.6925913138791,578.7105572528312,485.2113359496309,729.152073982884,280.41022083844246,958.3797324949156,783.1857157775819,429.84655694790763,538.875899278064,809.4068243962713,910.138813623068,960.8753151888062,757.9016509451224,792.0786024275725,1303.634157290529,1865.2375124525154,1356.5933737314717,1115.8323965308289,1041.711900205954,3438.7632064933887,1566.4465752753565,1416.478879646152,1312.233872433809,2158.1518874914664,2244.9407278278527,2090.20505640007,2242.2997743523797,1889.965429532084,1518.4646842173556,1856.5204046011859,1644.6111283238458,1821.5449300088264,1923.6279244559496
6,2310.4635636649964,2347.054873865781,1036.4743193955967,1105.7864907417545,431.47668710543223,8.729689303440884,0.0,212.4932016839437,169.9426783291088,577.0670829174791,770.8379831659207,1162.4643339771505,575.8756715676467,485.84179118388414,733.2073612666056,279.45433501005107,966.959737977276,789.6565125231258,434.162200542628,545.6902050314276,812.2507830050434,915.3417636686089,966.8502953419676,763.8195895420146,799.6697495409132,1311.869307672793,1873.4657809853716,1362.5718523048627,1123.987548855355,1049.388404681444,3441.57113271398,1573.117775213579,1425.18597707158,1320.8667049964452,2166.0203162278403,2253.0418398370975,2098.4897088280964,2250.888269667335,1898.4559854315446,1527.0024605543292,1864.891163206185,1652.608864624184,1828.7981827617175,1931.833445224124
7,2424.105485490255,2465.9218963653575,1247.9655750208385,961.4807811694876,599.616094523823,218.64655059964815,212.4932016839437,0.0,77.55493026239283,481.49721124681207,685.0386647168896,1058.1037942066823,394.7125691150341,663.9984493465529,697.3656781497235,447.83407715459657,1098.389393451516,825.0222996630982,427.9770767252318,604.5923124115211,741.4674350582765,1126.4793460564204,1179.3336274816938,976.2838577124364,877.5150792077752,1504.7445443895888,2065.7497494982285,1575.0538221462361,1319.3819238238636,1253.499964674227,3635.0282380234867,1784.6029805886076,1589.6959554719797,1454.5197901841532,2366.352566768134,2448.4457537580024,2198.8459300891795,2375.3521691121255,2014.8808060550048,1707.2936234984777,2052.4044089925414,1850.790046716011,2036.9352597632653,2124.719178170554
8,2442.686231870401,2482.3712529672443,1202.3543749039088,1038.837105631831,525.71276204385,177.80669830385295,169.9426783291088,77.55493026239283,0.0,551.9042343668045,755.1573883755561,1132.1037460346415,471.53396862299365,591.6224439952313,757.3085173055915,375.4479141122189,1107.5064356242776,866.9586704758691,476.5190706635177,636.9781241862241,809.1375182747246,1069.7407145602126,1127.8188545623864,924.7317159203603,906.1611369351992,1480.6744312971907,2042.281504636236,1523.1198902158667,1293.2404948550557,1219.2456826775015,3564.159986083047,1738.692453162184,1583.7793633887754,1463.512415549686,2335.9495491193993,2422.4909608503194,2222.502456165687,2389.3663239208418,2031.9792370738976,1692.159536650513,2032.506489188167,1822.3683097529076,1997.455160796428,2100.7866131334126
9,2149.190729233044,2202.2055463609154,1419.4240821380238,547.9374926583449,1006.2953098143684,575.70863764701,577.0670829174791,481.49721124681207,551.9042343668045,0.0,203.5415012625535,586.5219725215431,278.1461981750351,1055.0045626760912,261.89656855769226,856.0665358023674,941.852162342628,494.9752353961459,230.0470841733855,405.44179387231407,263.31898359677905,1379.2239403496808,1393.9374805752982,1206.437102493638,627.666898752843,1521.5805354894217,2054.6616514254138,1772.4988791816113,1361.5109162197405,1351.7942906560882,3959.492557579331,1932.3890965555781,1487.6401307986584,1268.5661581503616,2392.390870263936,2443.3488154798347,1900.0569500589183,2127.1245343691903,1757.372701648294,1656.9082561232021,2018.8301942336523,1879.2644890634838,2132.585866961593,2114.8249866604992
10,2056.1119498193693,2114.092606432225,1532.298514427322,419.13911660195225,1195.1062722678635,768.6639523860918,770.8379831659207,685.0386647168896,755.1573883755561,203.5415012625535,0.0,394.3766352346569,428.44797023964406,1239.6612534994301,177.47536146421012,1047.5711827877683,944.3641148910731,447.6803992235044,370.62982114029006,467.88936965139953,75.46292440924212,1519.787601236538,1521.944685744678,1344.468735891523,612.0694468335619,1573.7459365391453,2083.851148633415,1887.0857975630418,1428.750126995096,1440.643145297771,4106.045260919621,2026.414767529146,1490.046890053618,1238.9714834087622,2432.3104606641155,2469.748400596391,1797.905904439779,2047.5047062656051,1678.5971556078307,1677.401206856307,2039.1170338358538,1927.8437063019173,2203.774493436463,2143.5687751491882
11,2086.4488896406883,2153.7601083975565,1885.7711590166148,260.40515885125336,1588.8872104587033,1160.6925913138791,1162.4643339771505,1058.1037942066823,1132.1037460346415,586.5219725215431,394.3766352346569,0.0,727.2382979191681,1634.005308561704,500.80818625542844,1440.4594416328996,1194.1864421856806,701.466176007532,762.2155291592356,820.1873122264861,371.89825724597523,1895.530667053704,1888.316390545393,1719.6849713654858,873.1368589094415,1861.408041847759,2330.9614391394134,2238.8259823860817,1737.552169008771,1772.4053896704436,4480.1819713170225,2356.0587538590153,1712.3670832123305,1422.6031745689925,2689.8270820017847,2707.273814255215,1815.6680343497603,2106.8615506427896,1751.2828597206228,1920.44336472151,2274.08406362877,2204.134950010246,2505.162346157535,2389.0767452387818
12,2426.3072146954523,2478.598493626049,1556.6314303537408,583.3928546198648,992.0860536675738,578.7105572528312,575.8756715676467,394.7125691150341,471.53396862299365,278.1461981750351,428.44797023964406,727.2382979191681,0.0,1053.9895712537898,536.8149420037455,838.9912204305772,1192.0185799018147,770.61062649933,435.7721169887344,644.9118244039348,502.6174255995345,1473.3012283915361,1508.9637779627105,1310.0851352122272,892.7531291728452,1726.2201516704629,2273.811708655834,1900.6965436165979,1554.3581521856872,1521.4428339656367,4017.4403943723264,2086.3492954680796,1730.5819844961488,1530.080200412815,2600.209651239732,2662.47257985602,2178.0435842900724,2402.0223967655243,2032.541673502612,1886.0253279348267,2245.23511706255,2083.0392193743232,2311.308145383479,2333.9285347619493
