,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,4474,08-05 07:51:00,126.567,43.812,805,1,
1,4474,08-05 12:41:00,126.553,43.805,805,1,
2,4474,08-05 12:34:00,126.5563,43.81273,805,0,3798106.0
3,4474,08-05 11:55:00,126.55954,43.81972,805,0,493773.0
4,4474,08-05 12:00:00,126.56045,43.81891,805,0,129781.0
5,4474,08-05 12:13:00,126.55963,43.81468,805,0,3326146.0
6,4474,08-05 09:51:00,126.55655,43.80044,805,0,3436647.0
7,4474,08-05 11:28:00,126.5464,43.82033,805,0,2470144.0
8,4474,08-05 08:50:00,126.55735,43.80858,805,0,2025761.0
9,4474,08-05 10:12:00,126.54783,43.81309,805,0,3165004.0
10,4474,08-05 10:49:00,126.54905,43.81627,805,0,559350.0
11,4474,08-05 10:56:00,126.54648,43.8175,805,0,4149125.0
12,4474,08-05 12:50:00,126.55195,43.80365,805,0,3465025.0
