,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,2688,06-28 10:07:00,126.544,43.85,628,1,
1,2688,06-28 10:07:00,126.545,43.85,628,1,
2,2688,06-28 20:27:00,126.517,43.809,628,1,
3,2688,06-28 14:54:00,126.52436,43.8169,628,0,1802941.0
4,2688,06-28 15:03:00,126.52439,43.8168,628,0,4022690.0
5,2688,06-28 15:09:00,126.52433,43.81683,628,0,706645.0
6,2688,06-28 15:16:00,126.52036,43.81599,628,0,3500143.0
7,2688,06-28 15:30:00,126.52275,43.8152,628,0,226810.0
8,2688,06-28 12:28:00,126.53236,43.82516,628,0,2025401.0
9,2688,06-28 12:35:00,126.53257,43.82562,628,0,16928.0
10,2688,06-28 12:46:00,126.53229,43.82488,628,0,4098508.0
11,2688,06-28 13:00:00,126.53235,43.82383,628,0,929507.0
12,2688,06-28 14:16:00,126.53092,43.82155,628,0,1108659.0
13,2688,06-28 14:22:00,126.53178,43.8216,628,0,4100338.0
14,2688,06-28 14:30:00,126.53201,43.82234,628,0,1240991.0
15,2688,06-28 14:35:00,126.52599,43.8184,628,0,951256.0
16,2688,06-28 14:46:00,126.5229,43.81866,628,0,1122877.0
17,2688,06-28 15:46:00,126.52256,43.82006,628,0,770161.0
18,2688,06-28 13:31:00,126.52724,43.8218,628,0,3747278.0
19,2688,06-28 13:43:00,126.52777,43.82257,628,0,2675773.0
20,2688,06-28 13:36:00,126.52891,43.82044,628,0,1321404.0
21,2688,06-28 11:46:00,126.52696,43.82613,628,0,2729441.0
22,2688,06-28 13:10:00,126.52958,43.82437,628,0,4500710.0
23,2688,06-28 11:33:00,126.52894,43.8271,628,0,2502128.0
24,2688,06-28 11:20:00,126.52712,43.82674,628,0,2142403.0
25,2688,06-28 11:55:00,126.53157,43.82752,628,0,187146.0
26,2688,06-28 12:02:00,126.53143,43.82854,628,0,3490156.0
27,2688,06-28 19:20:00,126.52142,43.81174,628,0,2405447.0
28,2688,06-28 20:01:00,126.51739,43.81071,628,0,1704082.0
29,2688,06-28 20:18:00,126.51766,43.80999,628,0,889676.0
30,2688,06-28 20:24:00,126.51751,43.8094,628,0,2064167.0
31,2688,06-28 20:56:00,126.5134,43.80776,628,0,4237273.0
32,2688,06-28 21:03:00,126.51652,43.80723,628,0,4299421.0
33,2688,06-28 19:00:00,126.52096,43.80933,628,0,3866310.0
34,2688,06-28 19:06:00,126.51922,43.8072,628,0,669389.0
35,2688,06-28 19:46:00,126.51921,43.81238,628,0,3697613.0
36,2688,06-28 20:09:00,126.51663,43.81076,628,0,2985258.0
37,2688,06-28 19:15:00,126.51892,43.81014,628,0,2583987.0
38,2688,06-28 19:36:00,126.52066,43.81321,628,0,3563798.0
39,2688,06-28 20:40:00,126.51634,43.80861,628,0,1298431.0
40,2688,06-28 18:19:00,126.51165,43.80792,628,0,2978606.0
41,2688,06-28 17:58:00,126.52056,43.81878,628,0,496536.0
42,2688,06-28 17:34:00,126.51034,43.81112,628,0,1531173.0
43,2688,06-28 17:42:00,126.5187,43.81648,628,0,2763808.0
44,2688,06-28 16:55:00,126.523,43.82616,628,0,640312.0
45,2688,06-28 17:03:00,126.52242,43.82661,628,0,1105501.0
46,2688,06-28 17:10:00,126.52119,43.82533,628,0,3312517.0
47,2688,06-28 17:16:00,126.51776,43.82403,628,0,697802.0
48,2688,06-28 17:21:00,126.51585,43.82104,628,0,3033970.0
49,2688,06-28 20:34:00,126.51728,43.80874,628,0,2966489.0
