,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.0,80.27698816619879,5052.8505214071,4007.91975546136,4017.2114778009195,4016.031710151651,4235.150325639265,4233.006347046114,2918.7981676765858,2864.888084552178,2950.1299648079994,3059.6705367031846,3336.582462980125,3310.1774698404497,3226.035985333637,3803.2965620594678,3878.3359623186734,3751.2114257785415,3415.447935783554,3319.900618757945,3506.5336942187923,2988.7024151718824,3079.0478664762622,2821.417698038737,2922.5138975508494,2694.0886427761416,2593.3160386704903,4628.913265030444,4867.754572314436,4930.557823638101,4995.086221787456,5305.438002170968,5247.609475234865,4890.749066554784,5163.259486120505,4636.820715097695,4889.88030965441,4872.794551300508,4503.856869941782,5114.893997666811,5356.389776002293,3952.273795343296,5102.733571883324,4248.561777884738,3144.1638833978086,3127.554663146414,3300.9021979316044,3577.215683224849,3937.217648676243,5069.451862650943
1,80.27698816619879,0.0,5087.827010714429,4040.191210436129,4049.361167421553,4048.286320261786,4271.7456664764995,4266.009544786447,2945.49109755333,2891.6102504847076,2976.693669312643,3085.166330658566,3362.721482728177,3334.8610671591655,3250.90199860805,3834.548553434851,3914.0814948935913,3788.7345022167683,3447.8761975845186,3352.2333927941736,3535.0833578880483,3026.3016964981534,3110.131689774578,2856.7506686781953,2960.605004264029,2724.853843541911,2625.6056749581235,4660.955058346005,4903.537476178227,4965.537993548365,5029.810287740382,5343.107480819237,5281.883382945608,4921.690296210555,5194.738768472329,4671.859306573952,4926.497363908198,4906.530572406998,4537.861273540568,5150.275791216364,5395.795289301066,3991.138591452074,5145.722290316877,4287.539480345153,3187.943890266005,3172.7423834273536,3346.119730915233,3625.088732280654,3983.8581670848325,5103.960978937485
2,5052.8505214071,5087.827010714429,0.0,1059.6590442238344,1051.797707622101,1051.850676795209,823.5872168328068,830.4623497214088,2181.303885556986,2233.1206803772297,2152.460315218611,2060.4374890108743,1789.372197183759,1837.5744192421796,1912.7807977217046,1271.370615747952,1175.126123994325,1309.6674662740995,1645.2205266297658,1740.744827915511,1592.7731616551687,2067.876189487236,1987.0417141993867,2231.434204671075,2135.511194524633,2370.583912842134,2464.651256810825,468.0790317734906,192.91316019480917,122.2943048935413,60.50718758383395,320.4513709460942,200.76900627412363,320.2284062086624,268.2417336286385,416.03121500223665,198.15984620936652,199.7318521999313,553.2334501468412,68.52592722904382,446.2791292414472,1125.6106815439955,584.73939693808,843.775305491811,1970.0558164324514,2008.0514307590672,1848.6994875000316,1674.2092805418008,1343.437342944023,36.655184334587354
3,4007.91975546136,4040.191210436129,1059.6590442238344,0.0,11.389528932596244,8.156269569986575,336.8794022775249,229.20505626788156,1121.7325885938083,1173.4678636396898,1093.044447307133,1003.4540473252533,738.6114208415302,793.0316406694066,862.6907249684747,212.18283041710185,228.3322435819973,380.313603495394,592.4754507477419,688.0298711667213,537.4388558618682,1048.46232991593,931.2513203147345,1193.531917348059,1117.5649021314596,1316.391187128996,1414.685837579523,621.0478636037387,887.8334864812958,938.7832035112749,999.8912177745127,1345.4625602222347,1247.1277710358702,885.8232453214323,1156.0237516524276,651.3734372926934,923.4136556330942,870.1768721585379,507.0019736186042,1125.4413273863445,1428.8531802489274,370.07285607356556,1297.0048499524125,457.01915617906894,1036.567427967728,1092.061448845348,972.328275509065,954.4323596555527,824.3631588085277,1071.6959847732137
4,4017.2114778009195,4049.361167421553,1051.797707622101,11.389528932596244,0.0,5.863274185058225,336.0219802390158,221.52841073680383,1129.508231589839,1181.351121567739,1100.7198332335668,1010.5110250794907,744.7563179735238,798.6272585150294,868.8420989860812,219.6310677138496,239.14912579885143,391.53077835384767,601.8188258951408,697.314164358551,544.0427162786356,1058.9010653100074,940.1337975968343,1203.3928920309547,1128.0068158784477,1325.3471736575414,1423.930288337781,611.7028631634491,880.7588745390378,931.0815691543111,991.9563271439868,1338.6530765447853,1238.7607572269242,875.9955637593562,1146.5039914385325,644.3672342753879,916.841823596704,861.794960609755,499.46799777149135,1117.724661044196,1422.8205960953417,378.4361342903715,1293.6214409738443,458.41755588370705,1047.8917837952354,1103.4233525540146,983.7027401710851,965.0368421586059,832.6218934862968,1063.5697539220996
5,4016.031710151651,4048.286320261786,1051.850676795209,8.156269569986575,5.863274185058225,0.0,332.30603969867207,221.42512989454892,1129.502922987059,1181.2700672003907,1100.784349021426,1010.9904938025182,745.8013672491961,799.9948342352646,869.8854014133062,219.82096975579245,233.85952911663344,386.6396940196736,600.5905849062015,696.1378804719825,544.8023500493445,1056.5786346668713,939.2950298739781,1201.6874642901237,1125.6805137957217,1324.4496207652253,1422.7903288145428,612.9251745838055,880.2717770475361,931.0206275859289,992.0616584029302,1337.9976024053155,1239.1867319862886,877.6677290390098,1147.8850136772967,643.8315463451352,916.0324706198552,862.230363444256,499.2833353624219,1117.6755804365062,1421.685574531888,372.57359842696906,1291.0595727020532,453.88731273431847,1044.0673070224277,1099.4357289116401,979.2274542295014,959.5950520275659,826.7586500830755,1063.8149028592027
6,4235.150325639265,4271.7456664764995,823.5872168328068,336.8794022775249,336.0219802390158,332.30603969867207,0.0,211.15640742610904,1403.8859654459316,1452.8751948651277,1377.473459924999,1299.6277857697346,1049.9790456791327,1109.6488705542058,1172.69341658136,525.7975727036835,360.4995868306785,486.3005415615992,850.6752170459928,943.7802564833695,846.7503121994731,1247.0280597432475,1191.0335408873373,1415.7592531502016,1314.0656296310372,1567.7795718825116,1655.945008043744,480.6985588803637,634.3266690294301,702.2334520263896,768.4720112432838,1073.2604004651153,1022.762196168874,742.9368460652948,982.7531530364664,412.3350232375905,654.7623250746678,661.398248049056,310.39833597738686,882.7066802124361,1138.646955443304,310.98988254416975,970.4114626724751,144.06067697538907,1151.7800522195912,1193.7090393155638,1041.836627996332,919.0288841966122,668.7541902864799,844.1204302097175
7,4233.006347046114,4266.009544786447,830.4623497214088,229.20505626788156,221.52841073680383,221.42512989454892,211.15640742610904,0.0,1350.9273835473589,1402.672150732251,1322.201528306725,1231.8290450244515,964.5043016090292,1016.6583801942479,1088.5235905265258,441.15180829697454,385.34556098929016,541.2163063365881,818.4317123531749,914.1326238026055,764.8797658547675,1262.807334571869,1158.8424552051251,1414.893209019267,1331.6843471730117,1543.572962410266,1640.4665119938556,399.6992558830573,659.6883220358926,709.5966910126463,770.727741595117,1118.0459508203212,1018.61178492524,669.0644023651712,934.5925442122223,423.5549227525243,697.1022706856173,641.8079445116307,277.94804276979227,896.250709279557,1204.892872505944,435.61055061220554,1095.440023693704,355.144327321975,1220.2006305225696,1270.4046161365436,1134.5817257331832,1061.4993802861068,854.2628716219814,842.7247267904776
8,2918.7981676765858,2945.49109755333,2181.303885556986,1121.7325885938083,1129.508231589839,1129.502922987059,1403.8859654459316,1350.9273835473589,0.0,53.91171521788614,31.67171174819975,148.0539208352608,418.16535062875624,399.01716993958036,315.1702261837218,909.9465187191596,1049.1916684594635,970.4591433083717,555.8607869307299,467.98882266772495,594.0009166751232,446.9129455283776,239.95945099215766,349.3897374840919,456.096970865611,270.26064759435417,383.59288124017417,1733.1382732680288,2008.2636621746253,2060.515675716234,2121.4295763478144,2463.9188825374777,2366.948803916064,1985.8511847544676,2260.7453274836594,1771.8439988791154,2041.0215948930838,1990.1918396946105,1628.6870293120896,2247.1738779571906,2539.704580448743,1184.29276823584,2360.2395196079515,1461.9430249258496,759.8968041188333,814.4307258037217,897.2656283926467,1179.2710129926106,1403.045433617938,2192.731497855942
9,2864.888084552178,2891.6102504847076,2233.1206803772297,1173.4678636396898,1181.351121567739,1181.2700672003907,1452.8751948651277,1402.672150732251,53.91171521788614,0.0,85.38877823347455,200.03941507793914,472.04269795063067,451.9701858387541,367.87960454639307,961.8886980251053,1097.0119200501035,1014.5850685444966,603.3748738535716,513.6922529002238,647.2234552892802,454.098821370212,277.5311785284776,334.85339240217814,455.09495776174754,226.2360734986512,337.692803616816,1785.8614277693925,2059.4447397101776,2112.200744172704,2173.306996420375,2514.6616764776295,2419.228686040423,2039.0829387274869,2313.9187480976584,1823.088792683218,2091.7568912269508,2042.4025756616575,1680.3135162374958,2298.861770276483,2589.525194603039,1228.8817134617102,2406.9347859693535,1508.6871301151962,770.9084099915873,822.5535322864192,914.4976466947663,1202.5009746757655,1436.3581893180678,2244.775870977123
