,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,869.5369980205854,1007.5760132930595,984.7737805163011,1302.6441842319177,1330.9612086464313,1541.273875403251,1736.8919732818397,1610.909094949953,1804.2023393475047,1528.9304475170695,976.5778694405202,1401.4129390024773,1425.230124141099,1540.0983281858835
1,869.5369980205854,0.0,142.51595042208712,210.3065483424853,580.8513113064342,520.8038953809522,946.5699689215998,1091.9046103253152,797.1402335894818,1055.7807704156485,681.7827064381145,273.52269894683303,761.5005931318367,827.6811503985114,924.342790147401
2,1007.5760132930595,142.51595042208712,0.0,228.02810786443715,545.8456742513664,443.4917044345459,931.0877268585295,1054.8456024483091,704.1789245947052,984.5154299986793,571.1990877900694,235.74341186261938,670.7296608616239,744.7037474306702,832.0923621027044
3,984.7737805163011,210.3065483424853,228.02810786443715,0.0,374.65103965920656,348.44138365430376,736.3600385840667,883.3426436616744,630.3417405673492,863.284006705443,546.3622661253394,451.4209907523294,896.4607311571366,971.8777496535981,1056.7676354014106
4,1302.6441842319177,580.8513113064342,545.8456742513664,374.65103965920656,0.0,187.3163880869143,390.57486585028613,512.1767123848005,352.14016111823435,503.50447447371005,378.35102589755513,780.6411730779538,1136.3636121199636,1220.781706027248,1283.1353122437083
5,1330.9612086464313,520.8038953809522,443.4917044345459,348.44138365430376,187.3163880869143,0.0,553.4909782762921,633.8181829642923,281.99519899883825,541.1625593171937,224.70338526526658,665.2356601202407,969.6428420216745,1055.5431241372662,1111.023631623489
6,1541.273875403251,946.5699689215998,931.0877268585295,736.3600385840667,390.57486585028613,553.4909782762921,0.0,205.18911365451206,531.8809453885788,411.1030578119598,661.0175748223203,1166.8037270588088,1521.6934471678107,1607.0145386779,1664.485481271862
7,1736.8919732818397,1091.9046103253152,1054.8456024483091,883.3426436616744,512.1767123848005,633.8181829642923,205.18911365451206,0.0,512.9499031417312,277.0172142296571,674.103208964276,1287.388471772609,1593.3606337532315,1680.2476036510407,1725.7962332676734
8,1610.909094949953,797.1402335894818,704.1789245947052,630.3417405673492,352.14016111823435,281.99519899883825,531.8809453885788,512.9499031417312,0.0,315.5417025938085,173.81425169862428,906.4259771857817,1116.2494906072277,1203.3936088310147,1236.127353746194
9,1804.2023393475047,1055.7807704156485,984.5154299986793,863.284006705443,503.50447447371005,541.1625593171937,411.1030578119598,277.0172142296571,315.5417025938085,0.0,489.2441892939648,1201.5014851151614,1431.6413575774295,1518.7505923893232,1549.5866253055567
10,1528.9304475170695,681.7827064381145,571.1990877900694,546.3622661253394,378.35102589755513,224.70338526526658,661.0175748223203,674.103208964276,173.81425169862428,489.2441892939648,0.0,755.0219460761485,942.4450383144972,1029.583282982054,1063.0277538240155
11,976.5778694405202,273.52269894683303,235.74341186261938,451.4209907523294,780.6411730779538,665.2356601202407,1166.8037270588088,1287.388471772609,906.4259771857817,1201.5014851151614,755.0219460761485,0.0,499.3734424304741,559.4383151354717,661.1750655507577
12,1401.4129390024773,761.5005931318367,670.7296608616239,896.4607311571366,1136.3636121199636,969.6428420216745,1521.6934471678107,1593.3606337532315,1116.2494906072277,1431.6413575774295,942.4450383144972,499.3734424304741,0.0,87.24066522193543,162.8430163577577
13,1425.230124141099,827.6811503985114,744.7037474306702,971.8777496535981,1220.781706027248,1055.5431241372662,1607.0145386779,1680.2476036510407,1203.3936088310147,1518.7505923893232,1029.583282982054,559.4383151354717,87.24066522193543,0.0,114.88412300605556
14,1540.0983281858835,924.342790147401,832.0923621027044,1056.7676354014106,1283.1353122437083,1111.023631623489,1664.485481271862,1725.7962332676734,1236.127353746194,1549.5866253055567,1063.0277538240155,661.1750655507577,162.8430163577577,114.88412300605556,0.0
