,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0,2296.690194025102,2436.642902386161,1908.6967495112265,2083.2307517128415,2748.277249094174,2903.9801940400694,2734.911933831774,3739.2106866493777,3607.4920953302353,3811.367071282548,4051.330460615787,3961.1101569669318,4017.3472622888335
1,2296.690194025102,0.0,143.9740125403429,389.22005824159726,220.79263705512855,726.0569519413026,960.355673627596,1115.5996671202354,1912.3004061109802,1939.7027122848867,2274.717424859826,2537.6310255844296,2423.79017842583,2438.1617987236655
2,2436.642902386161,143.9740125403429,0.0,527.9470986347476,364.76652149708684,695.9763771808762,929.8494660756486,1132.7616151352631,1865.3009634432797,1913.6602773962875,2256.72953186386,2517.1648865913435,2402.772536968749,2412.170612189541
3,1908.6967495112265,389.22005824159726,527.9470986347476,0.0,192.34937449210796,1004.6966135311652,1224.0610438311212,1272.821756404312,2179.4613378606646,2164.2157810899125,2476.4729138114367,2741.538916407813,2630.2763097939887,2655.36786339865
4,2083.2307517128415,220.79263705512855,364.76652149708684,192.34937449210796,0.0,820.2264732062877,1044.2954255008663,1124.7589909484493,2002.0877603776771,1998.8608095603133,2319.0898996394203,2583.963104167132,2471.6509263966595,2493.3300375210492
5,2748.277249094174,726.0569519413026,695.9763771808762,1004.6966135311652,820.2264732062877,0.0,234.96684873800774,507.962751340039,1188.3284244616364,1218.3447417546968,1560.8911489232298,1821.1967715989292,1706.8180933838496,1717.0570114216803
6,2903.9801940400694,960.355673627596,929.8494660756486,1224.0610438311212,1044.2954255008663,234.96684873800774,0.0,385.9341308436271,958.2380673648844,983.8504168451245,1328.4596335434933,1587.7402175784905,1473.272267047711,1482.4664247900394
7,2734.911933831774,1115.5996671202354,1132.7616151352631,1272.821756404312,1124.7589909484493,507.962751340039,385.9341308436271,0.0,1006.2278281100978,916.9242023275855,1207.2930152530996,1471.9562199212362,1362.2490771569835,1393.1521852328463
8,3739.2106866493777,1912.3004061109802,1865.3009634432797,2179.4613378606646,2002.0877603776771,1188.3284244616364,958.2380673648844,1006.2278281100978,0.0,289.60283676888156,570.456067999117,761.4805692122338,657.7692011482383,626.2999575822148
9,3607.4920953302353,1939.7027122848867,1913.6602773962875,2164.2157810899125,1998.8608095603133,1218.3447417546968,983.8504168451245,916.9242023275855,289.60283676888156,0.0,359.26628713220464,607.2354132727082,492.8035075784311,498.7529525031335
10,3811.367071282548,2274.717424859826,2256.72953186386,2476.4729138114367,2319.0898996394203,1560.8911489232298,1328.4596335434933,1207.2930152530996,570.456067999117,359.26628713220464,0.0,265.0696342192085,155.75682171921142,206.95435379916375
11,4051.330460615787,2537.6310255844296,2517.1648865913435,2741.538916407813,2583.963104167132,1821.1967715989292,1587.7402175784905,1471.9562199212362,761.4805692122338,607.2354132727082,265.0696342192085,0.0,114.56366843894816,140.45484542038272
12,3961.1101569669318,2423.79017842583,2402.772536968749,2630.2763097939887,2471.6509263966595,1706.8180933838496,1473.272267047711,1362.2490771569835,657.7692011482383,492.8035075784311,155.75682171921142,114.56366843894816,0.0,85.53740450483457
13,4017.3472622888335,2438.1617987236655,2412.170612189541,2655.36786339865,2493.3300375210492,1717.0570114216803,1482.4664247900394,1393.1521852328463,626.2999575822148,498.7529525031335,206.95435379916375,140.45484542038272,85.53740450483457,0.0
